date,valore
2020-02-20T00:00:00,48
2020-02-21T00:00:00,75
2020-02-22T00:00:00,82
2020-02-23T00:00:00,118
2020-02-24T00:00:00,144
2020-02-25T00:00:00,195
2020-02-26T00:00:00,181
2020-02-27T00:00:00,217
2020-02-28T00:00:00,260
2020-02-29T00:00:00,259
2020-03-01T00:00:00,324
2020-03-02T00:00:00,468
2020-03-03T00:00:00,584
2020-03-04T00:00:00,709
2020-03-05T00:00:00,818
2020-03-06T00:00:00,949
2020-03-07T00:00:00,885
2020-03-08T00:00:00,875
2020-03-09T00:00:00,1117
2020-03-10T00:00:00,1216
2020-03-11T00:00:00,1355
2020-03-12T00:00:00,1462
2020-03-13T00:00:00,1792
2020-03-14T00:00:00,1547
2020-03-15T00:00:00,1449
2020-03-16T00:00:00,1972
2020-03-17T00:00:00,2153
2020-03-18T00:00:00,2151
2020-03-19T00:00:00,2211
2020-03-20T00:00:00,2208
2020-03-21T00:00:00,1939
2020-03-22T00:00:00,1653
2020-03-23T00:00:00,2085
2020-03-24T00:00:00,2013
2020-03-25T00:00:00,1687
2020-03-26T00:00:00,1562
2020-03-27T00:00:00,1600
2020-03-28T00:00:00,1253
2020-03-29T00:00:00,993
2020-03-30T00:00:00,1176
2020-03-31T00:00:00,1132
2020-04-01T00:00:00,1001
2020-04-02T00:00:00,1033
2020-04-03T00:00:00,855
2020-04-04T00:00:00,651
2020-04-05T00:00:00,536
2020-04-06T00:00:00,661
2020-04-07T00:00:00,632
2020-04-08T00:00:00,713
2020-04-09T00:00:00,641
2020-04-10T00:00:00,535
2020-04-11T00:00:00,484
2020-04-12T00:00:00,364
2020-04-13T00:00:00,368
2020-04-14T00:00:00,470
2020-04-15T00:00:00,442
2020-04-16T00:00:00,442
2020-04-17T00:00:00,437
2020-04-18T00:00:00,318
2020-04-19T00:00:00,238
2020-04-20T00:00:00,376
2020-04-21T00:00:00,325
2020-04-22T00:00:00,326
2020-04-23T00:00:00,339
2020-04-24T00:00:00,320
2020-04-25T00:00:00,244
2020-04-26T00:00:00,201
2020-04-27T00:00:00,260
2020-04-28T00:00:00,245
2020-04-29T00:00:00,247
2020-04-30T00:00:00,212
2020-05-01T00:00:00,160
2020-05-02T00:00:00,141
2020-05-03T00:00:00,108
2020-05-04T00:00:00,172
2020-05-05T00:00:00,177
2020-05-06T00:00:00,161
2020-05-07T00:00:00,166
2020-05-08T00:00:00,166
2020-05-09T00:00:00,100
2020-05-10T00:00:00,96
2020-05-11T00:00:00,149
2020-05-12T00:00:00,105
2020-05-13T00:00:00,106
2020-05-14T00:00:00,123
2020-05-15T00:00:00,122
2020-05-16T00:00:00,84
2020-05-17T00:00:00,64
2020-05-18T00:00:00,102
2020-05-19T00:00:00,92
2020-05-20T00:00:00,91
2020-05-21T00:00:00,72
2020-05-22T00:00:00,76
2020-05-23T00:00:00,51
2020-05-24T00:00:00,50
2020-05-25T00:00:00,88
2020-05-26T00:00:00,64
2020-05-27T00:00:00,69
2020-05-28T00:00:00,52
2020-05-29T00:00:00,62
