date,valore
2020-01-28T00:00:00,11
2020-01-29T00:00:00,13
2020-01-30T00:00:00,21
2020-01-31T00:00:00,21
2020-02-01T00:00:00,40
2020-02-02T00:00:00,28
2020-02-03T00:00:00,16
2020-02-04T00:00:00,14
2020-02-05T00:00:00,23
2020-02-06T00:00:00,19
2020-02-07T00:00:00,14
2020-02-08T00:00:00,8
2020-02-09T00:00:00,9
2020-02-10T00:00:00,41
2020-02-11T00:00:00,12
2020-02-12T00:00:00,38
2020-02-13T00:00:00,36
2020-02-14T00:00:00,45
2020-02-15T00:00:00,115
2020-02-16T00:00:00,65
2020-02-17T00:00:00,109
2020-02-18T00:00:00,129
2020-02-19T00:00:00,106
2020-02-20T00:00:00,306
2020-02-21T00:00:00,256
2020-02-22T00:00:00,315
2020-02-23T00:00:00,392
2020-02-24T00:00:00,523
2020-02-25T00:00:00,646
2020-02-26T00:00:00,570
2020-02-27T00:00:00,653
2020-02-28T00:00:00,948
2020-02-29T00:00:00,805
2020-03-01T00:00:00,1819
2020-03-02T00:00:00,1499
2020-03-03T00:00:00,1624
2020-03-04T00:00:00,1437
2020-03-05T00:00:00,1956
2020-03-06T00:00:00,2225
2020-03-07T00:00:00,2357
2020-03-08T00:00:00,2839
2020-03-09T00:00:00,3335
2020-03-10T00:00:00,4609
2020-03-11T00:00:00,3201
2020-03-12T00:00:00,3567
2020-03-13T00:00:00,3976
2020-03-14T00:00:00,3420
2020-03-15T00:00:00,4323
2020-03-16T00:00:00,3957
2020-03-17T00:00:00,3339
2020-03-18T00:00:00,3428
2020-03-19T00:00:00,3058
2020-03-20T00:00:00,4230
2020-03-21T00:00:00,2601
2020-03-22T00:00:00,2627
2020-03-23T00:00:00,2975
2020-03-24T00:00:00,2319
2020-03-25T00:00:00,2455
2020-03-26T00:00:00,2109
2020-03-27T00:00:00,2231
2020-03-28T00:00:00,1939
2020-03-29T00:00:00,1512
2020-03-30T00:00:00,2239
2020-03-31T00:00:00,1584
2020-04-01T00:00:00,2352
2020-04-02T00:00:00,1450
2020-04-03T00:00:00,1550
2020-04-04T00:00:00,1298
2020-04-05T00:00:00,1162
2020-04-06T00:00:00,1360
2020-04-07T00:00:00,1210
2020-04-08T00:00:00,1236
2020-04-09T00:00:00,1113
2020-04-10T00:00:00,1380
2020-04-11T00:00:00,828
2020-04-12T00:00:00,873
2020-04-13T00:00:00,857
2020-04-14T00:00:00,1038
2020-04-15T00:00:00,1096
2020-04-16T00:00:00,910
2020-04-17T00:00:00,921
2020-04-18T00:00:00,716
2020-04-19T00:00:00,555
2020-04-20T00:00:00,1020
2020-04-21T00:00:00,646
2020-04-22T00:00:00,728
2020-04-23T00:00:00,629
2020-04-24T00:00:00,572
2020-04-25T00:00:00,513
2020-04-26T00:00:00,372
2020-04-27T00:00:00,589
2020-04-28T00:00:00,450
2020-04-29T00:00:00,414
2020-04-30T00:00:00,403
2020-05-01T00:00:00,383
2020-05-02T00:00:00,293
2020-05-03T00:00:00,241
2020-05-04T00:00:00,310
2020-05-05T00:00:00,301
2020-05-06T00:00:00,272
2020-05-07T00:00:00,245
2020-05-08T00:00:00,287
2020-05-09T00:00:00,165
2020-05-10T00:00:00,210
2020-05-11T00:00:00,247
2020-05-12T00:00:00,219
2020-05-13T00:00:00,194
2020-05-14T00:00:00,194
2020-05-15T00:00:00,214
2020-05-16T00:00:00,138
2020-05-17T00:00:00,113
2020-05-18T00:00:00,195
2020-05-19T00:00:00,155
2020-05-20T00:00:00,177
2020-05-21T00:00:00,123
2020-05-22T00:00:00,103
2020-05-23T00:00:00,82
2020-05-24T00:00:00,64
2020-05-25T00:00:00,138
2020-05-26T00:00:00,110
2020-05-27T00:00:00,117
2020-05-28T00:00:00,89
2020-05-29T00:00:00,84
2020-05-30T00:00:00,75
2020-05-31T00:00:00,48
2020-06-01T00:00:00,108
2020-06-02T00:00:00,46
2020-06-03T00:00:00,87
2020-06-04T00:00:00,68
2020-06-05T00:00:00,98
2020-06-06T00:00:00,66
2020-06-07T00:00:00,49
2020-06-08T00:00:00,100
2020-06-09T00:00:00,77
2020-06-10T00:00:00,89
2020-06-11T00:00:00,69
2020-06-12T00:00:00,75
2020-06-13T00:00:00,57
2020-06-14T00:00:00,62
2020-06-15T00:00:00,86
2020-06-16T00:00:00,69
2020-06-17T00:00:00,67
2020-06-18T00:00:00,58
2020-06-19T00:00:00,64
2020-06-20T00:00:00,54
2020-06-21T00:00:00,52
2020-06-22T00:00:00,66
2020-06-23T00:00:00,56
2020-06-24T00:00:00,75
2020-06-25T00:00:00,68
2020-06-26T00:00:00,70
2020-06-27T00:00:00,58
2020-06-28T00:00:00,48
2020-06-29T00:00:00,73
2020-06-30T00:00:00,53
