date,valore
2020-06-16T00:00:00,0
2020-06-17T00:00:00,2
2020-06-18T00:00:00,3
2020-06-19T00:00:00,1
2020-06-20T00:00:00,0
2020-06-21T00:00:00,0
2020-06-22T00:00:00,0
2020-06-23T00:00:00,2
2020-06-24T00:00:00,4
2020-06-25T00:00:00,1
2020-06-26T00:00:00,2
2020-06-27T00:00:00,0
2020-06-28T00:00:00,3
2020-06-29T00:00:00,0
2020-06-30T00:00:00,0
2020-07-01T00:00:00,4
2020-07-02T00:00:00,3
2020-07-03T00:00:00,1
2020-07-04T00:00:00,3
2020-07-05T00:00:00,2
2020-07-06T00:00:00,2
2020-07-07T00:00:00,2
2020-07-08T00:00:00,0
2020-07-09T00:00:00,2
2020-07-10T00:00:00,3
2020-07-11T00:00:00,1
2020-07-12T00:00:00,2
2020-07-13T00:00:00,2
2020-07-14T00:00:00,5
2020-07-15T00:00:00,6
2020-07-16T00:00:00,2
2020-07-17T00:00:00,2
2020-07-18T00:00:00,6
2020-07-19T00:00:00,4
2020-07-20T00:00:00,12
2020-07-21T00:00:00,5
2020-07-22T00:00:00,2
2020-07-23T00:00:00,6
2020-07-24T00:00:00,6
2020-07-25T00:00:00,4
2020-07-26T00:00:00,1
2020-07-27T00:00:00,5
2020-07-28T00:00:00,7
2020-07-29T00:00:00,10
2020-07-30T00:00:00,8
2020-07-31T00:00:00,4
2020-08-01T00:00:00,11
2020-08-02T00:00:00,1
2020-08-03T00:00:00,10
2020-08-04T00:00:00,8
2020-08-05T00:00:00,12
2020-08-06T00:00:00,12
2020-08-07T00:00:00,24
2020-08-08T00:00:00,14
2020-08-09T00:00:00,9
2020-08-10T00:00:00,14
2020-08-11T00:00:00,16
2020-08-12T00:00:00,18
2020-08-13T00:00:00,18
2020-08-14T00:00:00,15
2020-08-15T00:00:00,19
2020-08-16T00:00:00,9
2020-08-17T00:00:00,34
2020-08-18T00:00:00,23
2020-08-19T00:00:00,22
2020-08-20T00:00:00,21
2020-08-21T00:00:00,27
2020-08-22T00:00:00,27
2020-08-23T00:00:00,18
2020-08-24T00:00:00,35
2020-08-25T00:00:00,45
2020-08-26T00:00:00,46
2020-08-27T00:00:00,47
2020-08-28T00:00:00,48
2020-08-29T00:00:00,37
2020-08-30T00:00:00,16
2020-08-31T00:00:00,34
2020-09-01T00:00:00,42
2020-09-02T00:00:00,48
2020-09-03T00:00:00,28
2020-09-04T00:00:00,54
2020-09-05T00:00:00,26
2020-09-06T00:00:00,16
2020-09-07T00:00:00,46
2020-09-08T00:00:00,43
2020-09-09T00:00:00,56
2020-09-10T00:00:00,48
2020-09-11T00:00:00,52
2020-09-12T00:00:00,51
2020-09-13T00:00:00,23
2020-09-14T00:00:00,35
2020-09-15T00:00:00,44
2020-09-16T00:00:00,49
2020-09-17T00:00:00,41
2020-09-18T00:00:00,53
2020-09-19T00:00:00,44
2020-09-20T00:00:00,24
2020-09-21T00:00:00,50
2020-09-22T00:00:00,53
2020-09-23T00:00:00,62
2020-09-24T00:00:00,59
2020-09-25T00:00:00,55
2020-09-26T00:00:00,53
2020-09-27T00:00:00,31
2020-09-28T00:00:00,75
2020-09-29T00:00:00,69
2020-09-30T00:00:00,111
2020-10-01T00:00:00,126
2020-10-02T00:00:00,111
2020-10-03T00:00:00,148
2020-10-04T00:00:00,93
2020-10-05T00:00:00,178
2020-10-06T00:00:00,182
2020-10-07T00:00:00,202
2020-10-08T00:00:00,202
2020-10-09T00:00:00,275
2020-10-10T00:00:00,235
2020-10-11T00:00:00,131
2020-10-12T00:00:00,304
2020-10-13T00:00:00,269
2020-10-14T00:00:00,267
2020-10-15T00:00:00,350
2020-10-16T00:00:00,395
2020-10-17T00:00:00,415
2020-10-18T00:00:00,350
2020-10-19T00:00:00,446
2020-10-20T00:00:00,508
2020-10-21T00:00:00,579
2020-10-22T00:00:00,592
2020-10-23T00:00:00,629
2020-10-24T00:00:00,650
2020-10-25T00:00:00,584
2020-10-26T00:00:00,867
2020-10-27T00:00:00,843
2020-10-28T00:00:00,1091
2020-10-29T00:00:00,1092
2020-10-30T00:00:00,1095
2020-10-31T00:00:00,965
2020-11-01T00:00:00,826
2020-11-02T00:00:00,1011
2020-11-03T00:00:00,1067
2020-11-04T00:00:00,1277
2020-11-05T00:00:00,1199
2020-11-06T00:00:00,1298
2020-11-07T00:00:00,1033
2020-11-08T00:00:00,800
2020-11-09T00:00:00,1194
2020-11-10T00:00:00,1189
2020-11-11T00:00:00,1140
2020-11-12T00:00:00,1097
2020-11-13T00:00:00,1038
2020-11-14T00:00:00,883
2020-11-15T00:00:00,651
2020-11-16T00:00:00,775
2020-11-17T00:00:00,787
2020-11-18T00:00:00,760
2020-11-19T00:00:00,695
2020-11-20T00:00:00,608
2020-11-21T00:00:00,497
2020-11-22T00:00:00,394
2020-11-23T00:00:00,446
2020-11-24T00:00:00,481
2020-11-25T00:00:00,451
2020-11-26T00:00:00,397
2020-11-27T00:00:00,344
2020-11-28T00:00:00,349
2020-11-29T00:00:00,264
2020-11-30T00:00:00,350
2020-12-01T00:00:00,328
2020-12-02T00:00:00,309
2020-12-03T00:00:00,287
2020-12-04T00:00:00,307
2020-12-05T00:00:00,256
2020-12-06T00:00:00,226
2020-12-07T00:00:00,269
2020-12-08T00:00:00,205
2020-12-09T00:00:00,225
2020-12-10T00:00:00,234
2020-12-11T00:00:00,221
2020-12-12T00:00:00,221
2020-12-13T00:00:00,171
2020-12-14T00:00:00,209
2020-12-15T00:00:00,240
2020-12-16T00:00:00,217
2020-12-17T00:00:00,242
2020-12-18T00:00:00,233
2020-12-19T00:00:00,192
2020-12-20T00:00:00,182
2020-12-21T00:00:00,204
2020-12-22T00:00:00,256
2020-12-23T00:00:00,259
2020-12-24T00:00:00,227
2020-12-25T00:00:00,143
2020-12-26T00:00:00,191
2020-12-27T00:00:00,199
2020-12-28T00:00:00,243
2020-12-29T00:00:00,274
2020-12-30T00:00:00,259
2020-12-31T00:00:00,291
2021-01-01T00:00:00,198
2021-01-02T00:00:00,210
2021-01-03T00:00:00,190
2021-01-04T00:00:00,208
2021-01-05T00:00:00,248
2021-01-06T00:00:00,183
2021-01-07T00:00:00,197
2021-01-08T00:00:00,188
2021-01-09T00:00:00,212
2021-01-10T00:00:00,157
2021-01-11T00:00:00,193
2021-01-12T00:00:00,227
2021-01-13T00:00:00,200
2021-01-14T00:00:00,170
2021-01-15T00:00:00,203
2021-01-16T00:00:00,174
2021-01-17T00:00:00,182
2021-01-18T00:00:00,205
2021-01-19T00:00:00,223
2021-01-20T00:00:00,242
2021-01-21T00:00:00,223
2021-01-22T00:00:00,212
2021-01-23T00:00:00,249
2021-01-24T00:00:00,186
2021-01-25T00:00:00,234
2021-01-26T00:00:00,262
2021-01-27T00:00:00,254
2021-01-28T00:00:00,242
2021-01-29T00:00:00,255
2021-01-30T00:00:00,315
2021-01-31T00:00:00,240
2021-02-01T00:00:00,316
2021-02-02T00:00:00,335
2021-02-03T00:00:00,359
2021-02-04T00:00:00,332
2021-02-05T00:00:00,331
2021-02-06T00:00:00,366
2021-02-07T00:00:00,312
2021-02-08T00:00:00,373
2021-02-09T00:00:00,406
2021-02-10T00:00:00,405
2021-02-11T00:00:00,401
2021-02-12T00:00:00,366
2021-02-13T00:00:00,356
2021-02-14T00:00:00,332
2021-02-15T00:00:00,442
2021-02-16T00:00:00,503
2021-02-17T00:00:00,568
2021-02-18T00:00:00,542
2021-02-19T00:00:00,512
2021-02-20T00:00:00,540
2021-02-21T00:00:00,452
2021-02-22T00:00:00,632
2021-02-23T00:00:00,586
2021-02-24T00:00:00,624
2021-02-25T00:00:00,560
2021-02-26T00:00:00,613
2021-02-27T00:00:00,547
2021-02-28T00:00:00,446
2021-03-01T00:00:00,706
2021-03-02T00:00:00,678
2021-03-03T00:00:00,596
2021-03-04T00:00:00,649
2021-03-05T00:00:00,653
2021-03-06T00:00:00,623
2021-03-07T00:00:00,518
2021-03-08T00:00:00,691
2021-03-09T00:00:00,680
2021-03-10T00:00:00,694
2021-03-11T00:00:00,700
2021-03-12T00:00:00,728
2021-03-13T00:00:00,689
2021-03-14T00:00:00,540
2021-03-15T00:00:00,745
2021-03-16T00:00:00,787
2021-03-17T00:00:00,747
2021-03-18T00:00:00,711
2021-03-19T00:00:00,727
2021-03-20T00:00:00,671
2021-03-21T00:00:00,545
2021-03-22T00:00:00,713
2021-03-23T00:00:00,754
2021-03-24T00:00:00,797
2021-03-25T00:00:00,794
2021-03-26T00:00:00,721
2021-03-27T00:00:00,655
2021-03-28T00:00:00,565
2021-03-29T00:00:00,769
2021-03-30T00:00:00,734
2021-03-31T00:00:00,724
2021-04-01T00:00:00,677
2021-04-02T00:00:00,655
2021-04-03T00:00:00,630
2021-04-04T00:00:00,453
2021-04-05T00:00:00,529
2021-04-06T00:00:00,603
2021-04-07T00:00:00,671
2021-04-08T00:00:00,640
2021-04-09T00:00:00,567
2021-04-10T00:00:00,558
2021-04-11T00:00:00,425
2021-04-12T00:00:00,587
2021-04-13T00:00:00,602
2021-04-14T00:00:00,553
2021-04-15T00:00:00,510
2021-04-16T00:00:00,531
2021-04-17T00:00:00,462
2021-04-18T00:00:00,364
2021-04-19T00:00:00,501
2021-04-20T00:00:00,518
2021-04-21T00:00:00,501
2021-04-22T00:00:00,465
2021-04-23T00:00:00,455
2021-04-24T00:00:00,403
2021-04-25T00:00:00,350
2021-04-26T00:00:00,472
2021-04-27T00:00:00,456
2021-04-28T00:00:00,450
2021-04-29T00:00:00,434
2021-04-30T00:00:00,423
2021-05-01T00:00:00,356
2021-05-02T00:00:00,319
2021-05-03T00:00:00,372
2021-05-04T00:00:00,383
2021-05-05T00:00:00,357
2021-05-06T00:00:00,316
2021-05-07T00:00:00,311
2021-05-08T00:00:00,261
2021-05-09T00:00:00,246
2021-05-10T00:00:00,293
2021-05-11T00:00:00,301
2021-05-12T00:00:00,290
2021-05-13T00:00:00,251
2021-05-14T00:00:00,273
2021-05-15T00:00:00,204
2021-05-16T00:00:00,151
2021-05-17T00:00:00,194
2021-05-18T00:00:00,203
2021-05-19T00:00:00,210
2021-05-20T00:00:00,181
2021-05-21T00:00:00,176
2021-05-22T00:00:00,145
2021-05-23T00:00:00,119
2021-05-24T00:00:00,137
2021-05-25T00:00:00,131
2021-05-26T00:00:00,126
2021-05-27T00:00:00,119
2021-05-28T00:00:00,107
2021-05-29T00:00:00,88
2021-05-30T00:00:00,82
2021-05-31T00:00:00,81
2021-06-01T00:00:00,90
2021-06-02T00:00:00,90
2021-06-03T00:00:00,95
2021-06-04T00:00:00,107
2021-06-05T00:00:00,70
2021-06-06T00:00:00,55
2021-06-07T00:00:00,62
2021-06-08T00:00:00,66
2021-06-09T00:00:00,60
2021-06-10T00:00:00,67
2021-06-11T00:00:00,47
2021-06-12T00:00:00,49
2021-06-13T00:00:00,24
2021-06-14T00:00:00,42
2021-06-15T00:00:00,18
2021-06-16T00:00:00,33
2021-06-17T00:00:00,35
2021-06-18T00:00:00,36
2021-06-19T00:00:00,22
2021-06-20T00:00:00,24
2021-06-21T00:00:00,20
2021-06-22T00:00:00,23
2021-06-23T00:00:00,17
2021-06-24T00:00:00,16
2021-06-25T00:00:00,20
2021-06-26T00:00:00,11
