date,valore
2020-01-28T00:00:00,2
2020-01-29T00:00:00,4
2020-01-30T00:00:00,1
2020-01-31T00:00:00,5
2020-02-01T00:00:00,3
2020-02-02T00:00:00,7
2020-02-03T00:00:00,8
2020-02-04T00:00:00,9
2020-02-05T00:00:00,5
2020-02-06T00:00:00,4
2020-02-07T00:00:00,4
2020-02-08T00:00:00,7
2020-02-09T00:00:00,5
2020-02-10T00:00:00,15
2020-02-11T00:00:00,10
2020-02-12T00:00:00,11
2020-02-13T00:00:00,8
2020-02-14T00:00:00,17
2020-02-15T00:00:00,24
2020-02-16T00:00:00,16
2020-02-17T00:00:00,21
2020-02-18T00:00:00,25
2020-02-19T00:00:00,23
2020-02-20T00:00:00,75
2020-02-21T00:00:00,47
2020-02-22T00:00:00,54
2020-02-23T00:00:00,86
2020-02-24T00:00:00,98
2020-02-25T00:00:00,133
2020-02-26T00:00:00,126
2020-02-27T00:00:00,158
2020-02-28T00:00:00,197
2020-02-29T00:00:00,198
2020-03-01T00:00:00,446
2020-03-02T00:00:00,307
2020-03-03T00:00:00,406
2020-03-04T00:00:00,307
2020-03-05T00:00:00,409
2020-03-06T00:00:00,439
2020-03-07T00:00:00,489
2020-03-08T00:00:00,491
2020-03-09T00:00:00,605
2020-03-10T00:00:00,845
2020-03-11T00:00:00,517
2020-03-12T00:00:00,671
2020-03-13T00:00:00,739
2020-03-14T00:00:00,676
2020-03-15T00:00:00,862
2020-03-16T00:00:00,756
2020-03-17T00:00:00,679
2020-03-18T00:00:00,794
2020-03-19T00:00:00,688
2020-03-20T00:00:00,1118
2020-03-21T00:00:00,708
2020-03-22T00:00:00,698
2020-03-23T00:00:00,816
2020-03-24T00:00:00,727
2020-03-25T00:00:00,780
2020-03-26T00:00:00,656
2020-03-27T00:00:00,777
2020-03-28T00:00:00,728
2020-03-29T00:00:00,576
2020-03-30T00:00:00,829
2020-03-31T00:00:00,568
2020-04-01T00:00:00,983
2020-04-02T00:00:00,699
