date,valore
2020-01-28T00:00:00,6
2020-01-29T00:00:00,4
2020-01-30T00:00:00,12
2020-01-31T00:00:00,7
2020-02-01T00:00:00,32
2020-02-02T00:00:00,22
2020-02-03T00:00:00,8
2020-02-04T00:00:00,9
2020-02-05T00:00:00,19
2020-02-06T00:00:00,13
2020-02-07T00:00:00,9
2020-02-08T00:00:00,7
2020-02-09T00:00:00,6
2020-02-10T00:00:00,29
2020-02-11T00:00:00,10
2020-02-12T00:00:00,28
2020-02-13T00:00:00,26
2020-02-14T00:00:00,36
2020-02-15T00:00:00,88
2020-02-16T00:00:00,44
2020-02-17T00:00:00,87
2020-02-18T00:00:00,89
2020-02-19T00:00:00,73
2020-02-20T00:00:00,220
2020-02-21T00:00:00,178
2020-02-22T00:00:00,210
2020-02-23T00:00:00,268
2020-02-24T00:00:00,337
2020-02-25T00:00:00,425
2020-02-26T00:00:00,366
2020-02-27T00:00:00,417
2020-02-28T00:00:00,584
2020-02-29T00:00:00,499
2020-03-01T00:00:00,1183
2020-03-02T00:00:00,915
2020-03-03T00:00:00,960
2020-03-04T00:00:00,805
2020-03-05T00:00:00,1091
2020-03-06T00:00:00,1192
2020-03-07T00:00:00,1183
2020-03-08T00:00:00,1381
2020-03-09T00:00:00,1611
2020-03-10T00:00:00,2324
2020-03-11T00:00:00,1410
2020-03-12T00:00:00,1590
2020-03-13T00:00:00,1683
2020-03-14T00:00:00,1421
2020-03-15T00:00:00,1899
2020-03-16T00:00:00,1659
2020-03-17T00:00:00,1322
2020-03-18T00:00:00,1288
2020-03-19T00:00:00,1160
2020-03-20T00:00:00,1795
2020-03-21T00:00:00,942
2020-03-22T00:00:00,989
2020-03-23T00:00:00,1216
2020-03-24T00:00:00,841
2020-03-25T00:00:00,1032
2020-03-26T00:00:00,801
2020-03-27T00:00:00,822
2020-03-28T00:00:00,722
2020-03-29T00:00:00,536
2020-03-30T00:00:00,887
2020-03-31T00:00:00,582
2020-04-01T00:00:00,912
2020-04-02T00:00:00,510
2020-04-03T00:00:00,575
2020-04-04T00:00:00,421
2020-04-05T00:00:00,385
2020-04-06T00:00:00,474
2020-04-07T00:00:00,419
2020-04-08T00:00:00,429
2020-04-09T00:00:00,373
2020-04-10T00:00:00,516
2020-04-11T00:00:00,263
2020-04-12T00:00:00,271
2020-04-13T00:00:00,248
2020-04-14T00:00:00,345
2020-04-15T00:00:00,403
2020-04-16T00:00:00,274
2020-04-17T00:00:00,324
2020-04-18T00:00:00,173
2020-04-19T00:00:00,149
2020-04-20T00:00:00,327
2020-04-21T00:00:00,148
2020-04-22T00:00:00,233
2020-04-23T00:00:00,198
2020-04-24T00:00:00,166
2020-04-25T00:00:00,137
2020-04-26T00:00:00,118
2020-04-27T00:00:00,180
2020-04-28T00:00:00,146
2020-04-29T00:00:00,120
2020-04-30T00:00:00,150
2020-05-01T00:00:00,152
2020-05-02T00:00:00,85
2020-05-03T00:00:00,80
2020-05-04T00:00:00,125
2020-05-05T00:00:00,124
2020-05-06T00:00:00,106
2020-05-07T00:00:00,97
2020-05-08T00:00:00,118
2020-05-09T00:00:00,58
2020-05-10T00:00:00,75
2020-05-11T00:00:00,120
2020-05-12T00:00:00,98
2020-05-13T00:00:00,94
2020-05-14T00:00:00,86
2020-05-15T00:00:00,119
2020-05-16T00:00:00,65
2020-05-17T00:00:00,47
2020-05-18T00:00:00,100
2020-05-19T00:00:00,91
2020-05-20T00:00:00,97
2020-05-21T00:00:00,75
2020-05-22T00:00:00,59
2020-05-23T00:00:00,47
2020-05-24T00:00:00,38
2020-05-25T00:00:00,102
2020-05-26T00:00:00,78
2020-05-27T00:00:00,76
2020-05-28T00:00:00,63
2020-05-29T00:00:00,54
2020-05-30T00:00:00,55
2020-05-31T00:00:00,28
2020-06-01T00:00:00,74
2020-06-02T00:00:00,26
2020-06-03T00:00:00,62
2020-06-04T00:00:00,40
2020-06-05T00:00:00,70
2020-06-06T00:00:00,43
2020-06-07T00:00:00,25
2020-06-08T00:00:00,69
2020-06-09T00:00:00,52
2020-06-10T00:00:00,59
2020-06-11T00:00:00,49
2020-06-12T00:00:00,49
2020-06-13T00:00:00,40
2020-06-14T00:00:00,31
2020-06-15T00:00:00,53
2020-06-16T00:00:00,48
2020-06-17T00:00:00,42
2020-06-18T00:00:00,36
2020-06-19T00:00:00,33
2020-06-20T00:00:00,25
2020-06-21T00:00:00,29
2020-06-22T00:00:00,34
2020-06-23T00:00:00,31
2020-06-24T00:00:00,39
2020-06-25T00:00:00,28
2020-06-26T00:00:00,38
2020-06-27T00:00:00,31
2020-06-28T00:00:00,25
2020-06-29T00:00:00,43
2020-06-30T00:00:00,24
2020-07-01T00:00:00,43
2020-07-02T00:00:00,34
2020-07-03T00:00:00,33
2020-07-04T00:00:00,25
2020-07-05T00:00:00,23
2020-07-06T00:00:00,40
2020-07-07T00:00:00,45
2020-07-08T00:00:00,37
2020-07-09T00:00:00,27
2020-07-10T00:00:00,46
2020-07-11T00:00:00,27
2020-07-12T00:00:00,24
2020-07-13T00:00:00,35
2020-07-14T00:00:00,35
2020-07-15T00:00:00,33
2020-07-16T00:00:00,29
2020-07-17T00:00:00,27
2020-07-18T00:00:00,24
2020-07-19T00:00:00,19
2020-07-20T00:00:00,36
2020-07-21T00:00:00,24
