data,inizio sintomi,prelievo/diagnosi
2020-01-28,9,
2020-01-29,12,2
2020-01-30,16,
2020-01-31,14,
2020-02-01,46,
2020-02-02,30,
2020-02-03,24,
2020-02-04,21,
2020-02-05,29,
2020-02-06,25,1
2020-02-07,18,
2020-02-08,13,
2020-02-09,13,
2020-02-10,61,
2020-02-11,27,
2020-02-12,45,
2020-02-13,48,
2020-02-14,65,
2020-02-15,141,
2020-02-16,80,
2020-02-17,132,
2020-02-18,164,
2020-02-19,134,
2020-02-20,400,4
2020-02-21,304,35
2020-02-22,377,56
2020-02-23,492,76
2020-02-24,663,87
2020-02-25,825,192
2020-02-26,733,277
2020-02-27,879,285
2020-02-28,1200,357
2020-02-29,1073,371
2020-03-01,2460,411
2020-03-02,1914,631
2020-03-03,2248,804
2020-03-04,1934,1087
2020-03-05,2630,1296
2020-03-06,2953,1537
2020-03-07,3118,1419
2020-03-08,3644,1454
2020-03-09,4409,2241
2020-03-10,6129,2459
2020-03-11,4213,2782
2020-03-12,4739,3145
2020-03-13,5339,4105
2020-03-14,4678,3537
2020-03-15,5817,2870
2020-03-16,5283,4809
2020-03-17,4465,5334
2020-03-18,4766,5695
2020-03-19,4137,5693
2020-03-20,6045,6226
2020-03-21,3692,4918
2020-03-22,3619,3937
2020-03-23,4252,6085
2020-03-24,3475,5886
2020-03-25,3745,5786
2020-03-26,3171,5663
2020-03-27,3467,5737
2020-03-28,3073,4522
2020-03-29,2336,2963
2020-03-30,3516,5035
2020-03-31,2490,5328
2020-04-01,3930,5019
2020-04-02,2525,4758
2020-04-03,2612,4436
2020-04-04,2227,3668
2020-04-05,1982,2595
2020-04-06,2371,4062
2020-04-07,2148,4169
2020-04-08,2019,4811
2020-04-09,1908,4659
2020-04-10,2595,5127
2020-04-11,1508,3426
2020-04-12,1580,1913
2020-04-13,1421,2246
2020-04-14,1693,3290
2020-04-15,2030,3959
2020-04-16,1526,3687
2020-04-17,1505,3480
2020-04-18,1218,2629
2020-04-19,941,1384
2020-04-20,1778,3012
2020-04-21,1125,3065
2020-04-22,1091,2597
2020-04-23,1136,2808
2020-04-24,972,2730
2020-04-25,812,1673
2020-04-26,628,1025
2020-04-27,1023,1966
2020-04-28,789,2216
2020-04-29,852,2319
2020-04-30,798,2260
2020-05-01,623,1089
2020-05-02,436,1009
2020-05-03,347,508
2020-05-04,563,1433
2020-05-05,554,1548
2020-05-06,495,1437
2020-05-07,459,1389
2020-05-08,447,1375
2020-05-09,249,732
2020-05-10,315,336
2020-05-11,349,883
2020-05-12,399,927
2020-05-13,331,886
2020-05-14,285,900
2020-05-15,284,793
2020-05-16,192,616
2020-05-17,161,302
2020-05-18,255,653
2020-05-19,210,720
2020-05-20,240,668
2020-05-21,174,619
2020-05-22,156,693
2020-05-23,101,356
2020-05-24,67,147
2020-05-25,176,513
2020-05-26,151,538
2020-05-27,173,532
2020-05-28,130,517
2020-05-29,125,390
2020-05-30,98,288
2020-05-31,48,89
