provincia
   104135 casi (dom/res)
   105496 casi (dom/res)
   107019 casi (dom/res)
   108643 casi (dom/res)
   114803 casi (dom/res)
   1158118 casi (dom/res)
   115822 casi (dom/res)
   116808 casi (dom/res)
   117870 casi (dom/res)
   119697 casi (dom/res)
   1197365 casi (dom/res)
   122057 casi (dom/res)
   122614 casi (dom/res)
   123955 casi (dom/res)
   125724 casi (dom/res)
   127938 casi (dom/res)
   129304 casi (dom/res)
   130805 casi (dom/res)
   131167 casi (dom/res)
   131880 casi (dom/res)
   133090 casi (dom/res)
   134060 casi (dom/res)
   134678 casi (dom/res)
   134878 casi (dom/res)
   136247 casi (dom/res)
   137634 casi (dom/res)
   140409 casi (dom/res)
   143762 casi (dom/res)
   153610 casi (dom/res)
   1546369 casi (dom/res)
   155754 casi (dom/res)
   156539 casi (dom/res)
   160061 casi (dom/res)
   163707 casi (dom/res)
   164701 casi (dom/res)
   170237 casi (dom/res)
   171080 casi (dom/res)
   173572 casi (dom/res)
   175609 casi (dom/res)
   180061 casi (dom/res)
   181659 casi (dom/res)
   186344 casi (dom/res)
   193897 casi (dom/res)
   201765 casi (dom/res)
   202178 casi (dom/res)
   208584 casi (dom/res)
   211272 casi (dom/res)
   213561 casi (dom/res)
   213637 casi (dom/res)
   215308 casi (dom/res)
   242909 casi (dom/res)
   25056 casi (dom/res)
   251017 casi (dom/res)
   276906 casi (dom/res)
   281619 casi (dom/res)
   284775 casi (dom/res)
   303001 casi (dom/res)
   305947 casi (dom/res)
   318388 casi (dom/res)
   320611 casi (dom/res)
   347178 casi (dom/res)
   379483 casi (dom/res)
   380564 casi (dom/res)
   398939 casi (dom/res)
   402554 casi (dom/res)
   404526 casi (dom/res)
   408874 casi (dom/res)
   410508 casi (dom/res)
   411165 casi (dom/res)
   426647 casi (dom/res)
   42995 casi (dom/res)
   43418 casi (dom/res)
   439108 casi (dom/res)
   449159 casi (dom/res)
   477773 casi (dom/res)
   50870 casi (dom/res)
   51947 casi (dom/res)
   52132 casi (dom/res)
   52402 casi (dom/res)
   54523 casi (dom/res)
   56482 casi (dom/res)
   58442 casi (dom/res)
   59122 casi (dom/res)
   59562 casi (dom/res)
   64821 casi (dom/res)
   66763 casi (dom/res)
   67616 casi (dom/res)
   68718 casi (dom/res)
   70266 casi (dom/res)
   73833 casi (dom/res)
   756376 casi (dom/res)
   77860 casi (dom/res)
   78517 casi (dom/res)
   80068 casi (dom/res)
   82459 casi (dom/res)
   83873 casi (dom/res)
   85031 casi (dom/res)
   85439 casi (dom/res)
   89024 casi (dom/res)
   90037 casi (dom/res)
   91163 casi (dom/res)
   92628 casi (dom/res)
   94357 casi (dom/res)
   95433 casi (dom/res)
   96830 casi (dom/res)
   97017 casi (dom/res)
   98827 casi (dom/res)
