data,inizio sintomi,prelievo/diagnosi
2020-01-28,9,
2020-01-29,11,2
2020-01-30,17,
2020-01-31,17,
2020-02-01,63,
2020-02-02,29,
2020-02-03,25,
2020-02-04,21,
2020-02-05,28,
2020-02-06,26,1
2020-02-07,20,
2020-02-08,11,
2020-02-09,14,
2020-02-10,63,
2020-02-11,25,
2020-02-12,42,
2020-02-13,47,
2020-02-14,64,
2020-02-15,148,
2020-02-16,80,
2020-02-17,135,
2020-02-18,167,
2020-02-19,131,
2020-02-20,415,3
2020-02-21,312,34
2020-02-22,393,54
2020-02-23,539,75
2020-02-24,711,87
2020-02-25,853,195
2020-02-26,822,279
2020-02-27,917,285
2020-02-28,1253,358
2020-02-29,1098,368
2020-03-01,2582,410
2020-03-02,1976,638
2020-03-03,2308,813
2020-03-04,2005,1086
2020-03-05,2709,1312
2020-03-06,3016,1544
2020-03-07,3195,1414
2020-03-08,3704,1469
2020-03-09,4506,2238
2020-03-10,6266,2486
2020-03-11,4310,2782
2020-03-12,4833,3170
2020-03-13,5280,4131
2020-03-14,4691,3561
2020-03-15,5849,2867
2020-03-16,5207,4840
2020-03-17,4300,5322
2020-03-18,4686,5690
2020-03-19,4025,5675
2020-03-20,5951,6219
2020-03-21,3561,4896
2020-03-22,3501,3933
2020-03-23,4126,6064
2020-03-24,3314,5884
2020-03-25,3649,5766
2020-03-26,3058,5658
2020-03-27,3339,5736
2020-03-28,2929,4507
2020-03-29,2241,2946
2020-03-30,3405,5096
2020-03-31,2398,5315
2020-04-01,3850,4989
2020-04-02,2449,4698
2020-04-03,2593,4449
2020-04-04,2126,3643
2020-04-05,1872,2583
2020-04-06,2221,4051
2020-04-07,2056,4189
2020-04-08,1956,4755
2020-04-09,1826,4681
2020-04-10,2587,5119
2020-04-11,1434,3382
2020-04-12,1510,1914
2020-04-13,1378,2228
2020-04-14,1622,3300
2020-04-15,1991,3958
2020-04-16,1540,3663
2020-04-17,1436,3460
2020-04-18,1204,2654
2020-04-19,876,1376
2020-04-20,1883,3050
2020-04-21,1173,3049
2020-04-22,1115,2599
2020-04-23,1148,2821
2020-04-24,991,2688
2020-04-25,779,1658
2020-04-26,608,1020
2020-04-27,1114,1952
2020-04-28,830,2227
2020-04-29,905,2304
2020-04-30,846,2266
2020-05-01,569,1105
2020-05-02,458,998
2020-05-03,311,511
2020-05-04,600,1439
2020-05-05,601,1542
2020-05-06,578,1429
2020-05-07,512,1387
2020-05-08,507,1379
2020-05-09,261,736
2020-05-10,303,335
2020-05-11,394,881
2020-05-12,438,928
2020-05-13,397,881
2020-05-14,349,900
2020-05-15,350,789
2020-05-16,261,616
2020-05-17,155,299
2020-05-18,329,654
2020-05-19,264,723
2020-05-20,351,667
2020-05-21,267,612
2020-05-22,305,686
2020-05-23,150,364
2020-05-24,95,147
2020-05-25,213,513
2020-05-26,224,541
2020-05-27,255,535
2020-05-28,198,519
2020-05-29,187,392
2020-05-30,149,285
2020-05-31,47,91
2020-06-01,206,387
2020-06-02,47,86
2020-06-03,159,354
2020-06-04,161,369
2020-06-05,205,384
2020-06-06,106,201
2020-06-07,66,82
2020-06-08,185,294
2020-06-09,178,359
2020-06-10,153,399
2020-06-11,200,441
2020-06-12,177,365
2020-06-13,89,214
2020-06-14,82,67
2020-06-15,167,277
2020-06-16,125,272
2020-06-17,146,301
2020-06-18,120,236
2020-06-19,144,289
2020-06-20,87,155
2020-06-21,53,52
2020-06-22,123,314
2020-06-23,112,287
2020-06-24,96,195
2020-06-25,88,197
2020-06-26,120,184
2020-06-27,77,117
2020-06-28,38,62
2020-06-29,127,238
2020-06-30,86,196
2020-07-01,128,234
2020-07-02,109,245
2020-07-03,108,228
2020-07-04,77,213
2020-07-05,29,74
2020-07-06,59,203
2020-07-07,18,142
2020-07-08,4,85
2020-07-09,,16
2020-07-10,,1
