provincia
   104236 casi (dom/res)
   104438 casi (dom/res)
   104867 casi (dom/res)
   107833 casi (dom/res)
   108138 casi (dom/res)
   109475 casi (dom/res)
   110577 casi (dom/res)
   119047 casi (dom/res)
   119377 casi (dom/res)
   120156 casi (dom/res)
   126224 casi (dom/res)
   1295837 casi (dom/res)
   129925 casi (dom/res)
   130752 casi (dom/res)
   1323747 casi (dom/res)
   133261 casi (dom/res)
   133573 casi (dom/res)
   133989 casi (dom/res)
   136623 casi (dom/res)
   139048 casi (dom/res)
   139254 casi (dom/res)
   139799 casi (dom/res)
   140006 casi (dom/res)
   147120 casi (dom/res)
   149783 casi (dom/res)
   150585 casi (dom/res)
   151971 casi (dom/res)
   152068 casi (dom/res)
   152554 casi (dom/res)
   155625 casi (dom/res)
   155758 casi (dom/res)
   156422 casi (dom/res)
   157228 casi (dom/res)
   159682 casi (dom/res)
   160128 casi (dom/res)
   162950 casi (dom/res)
   1765190 casi (dom/res)
   178642 casi (dom/res)
   181455 casi (dom/res)
   183502 casi (dom/res)
   188439 casi (dom/res)
   189865 casi (dom/res)
   192185 casi (dom/res)
   192232 casi (dom/res)
   195387 casi (dom/res)
   195430 casi (dom/res)
   201827 casi (dom/res)
   210170 casi (dom/res)
   211389 casi (dom/res)
   213064 casi (dom/res)
   220313 casi (dom/res)
   226358 casi (dom/res)
   228602 casi (dom/res)
   232886 casi (dom/res)
   247867 casi (dom/res)
   248961 casi (dom/res)
   249088 casi (dom/res)
   249176 casi (dom/res)
   263885 casi (dom/res)
   27620 casi (dom/res)
   282279 casi (dom/res)
   313631 casi (dom/res)
   327757 casi (dom/res)
   329144 casi (dom/res)
   347719 casi (dom/res)
   347803 casi (dom/res)
   366993 casi (dom/res)
   371118 casi (dom/res)
   382643 casi (dom/res)
   423052 casi (dom/res)
   443986 casi (dom/res)
   448656 casi (dom/res)
   452388 casi (dom/res)
   462278 casi (dom/res)
   471001 casi (dom/res)
   476786 casi (dom/res)
   48013 casi (dom/res)
   482809 casi (dom/res)
   484807 casi (dom/res)
   49257 casi (dom/res)
   520783 casi (dom/res)
   521950 casi (dom/res)
   526689 casi (dom/res)
   56256 casi (dom/res)
   60922 casi (dom/res)
   61490 casi (dom/res)
   62079 casi (dom/res)
   63486 casi (dom/res)
   63888 casi (dom/res)
   64325 casi (dom/res)
   68032 casi (dom/res)
   68470 casi (dom/res)
   72093 casi (dom/res)
   72361 casi (dom/res)
   78657 casi (dom/res)
   80499 casi (dom/res)
   82296 casi (dom/res)
   86942 casi (dom/res)
   89344 casi (dom/res)
   906188 casi (dom/res)
   91868 casi (dom/res)
   92122 casi (dom/res)
   96403 casi (dom/res)
   99224 casi (dom/res)
   99503 casi (dom/res)
   99719 casi (dom/res)
   99745 casi (dom/res)
