data,inizio sintomi,prelievo/diagnosi
2020-01-28,9,
2020-01-29,11,2
2020-01-30,17,
2020-01-31,16,
2020-02-01,64,
2020-02-02,30,
2020-02-03,23,
2020-02-04,21,
2020-02-05,26,
2020-02-06,24,1
2020-02-07,20,
2020-02-08,12,
2020-02-09,13,
2020-02-10,61,
2020-02-11,25,
2020-02-12,42,
2020-02-13,46,
2020-02-14,63,
2020-02-15,143,
2020-02-16,77,
2020-02-17,131,
2020-02-18,159,
2020-02-19,126,
2020-02-20,411,3
2020-02-21,299,34
2020-02-22,388,54
2020-02-23,524,75
2020-02-24,690,87
2020-02-25,839,194
2020-02-26,798,279
2020-02-27,904,285
2020-02-28,1229,358
2020-02-29,1075,368
2020-03-01,2544,411
2020-03-02,1942,639
2020-03-03,2288,813
2020-03-04,1957,1089
2020-03-05,2653,1310
2020-03-06,2995,1546
2020-03-07,3144,1415
2020-03-08,3670,1469
2020-03-09,4450,2238
2020-03-10,6173,2487
2020-03-11,4231,2784
2020-03-12,4759,3171
2020-03-13,5263,4134
2020-03-14,4649,3566
2020-03-15,5807,2870
2020-03-16,5173,4844
2020-03-17,4293,5339
2020-03-18,4673,5701
2020-03-19,4003,5705
2020-03-20,5896,6244
2020-03-21,3540,4913
2020-03-22,3479,3953
2020-03-23,4115,6086
2020-03-24,3316,5900
2020-03-25,3635,5783
2020-03-26,3052,5668
2020-03-27,3314,5747
2020-03-28,2922,4526
2020-03-29,2228,2976
2020-03-30,3409,5092
2020-03-31,2386,5316
2020-04-01,3847,4995
2020-04-02,2459,4718
2020-04-03,2552,4461
2020-04-04,2125,3650
2020-04-05,1876,2601
2020-04-06,2218,4048
2020-04-07,2053,4200
2020-04-08,1954,4752
2020-04-09,1829,4680
2020-04-10,2583,5110
2020-04-11,1440,3398
2020-04-12,1524,1917
2020-04-13,1384,2234
2020-04-14,1627,3291
2020-04-15,1999,3962
2020-04-16,1548,3669
2020-04-17,1447,3457
2020-04-18,1213,2645
2020-04-19,880,1383
2020-04-20,1890,3051
2020-04-21,1185,3050
2020-04-22,1122,2602
2020-04-23,1159,2820
2020-04-24,1002,2686
2020-04-25,796,1657
2020-04-26,613,1024
2020-04-27,1119,1950
2020-04-28,841,2228
2020-04-29,914,2303
2020-04-30,848,2267
2020-05-01,570,1106
2020-05-02,457,1001
2020-05-03,310,509
2020-05-04,602,1441
2020-05-05,602,1542
2020-05-06,579,1432
2020-05-07,507,1386
2020-05-08,503,1381
2020-05-09,264,735
2020-05-10,309,334
2020-05-11,397,885
2020-05-12,444,924
2020-05-13,396,880
2020-05-14,342,900
2020-05-15,347,789
2020-05-16,262,614
2020-05-17,155,299
2020-05-18,330,654
2020-05-19,271,721
2020-05-20,353,667
2020-05-21,268,613
2020-05-22,308,687
2020-05-23,153,364
2020-05-24,95,149
2020-05-25,214,512
2020-05-26,225,537
2020-05-27,255,540
2020-05-28,198,517
2020-05-29,188,392
2020-05-30,153,285
2020-05-31,48,91
2020-06-01,206,389
2020-06-02,46,86
2020-06-03,160,353
2020-06-04,160,369
2020-06-05,209,383
2020-06-06,106,201
2020-06-07,66,82
2020-06-08,184,294
2020-06-09,175,359
2020-06-10,158,396
2020-06-11,200,442
2020-06-12,179,366
2020-06-13,94,215
2020-06-14,88,67
2020-06-15,167,276
2020-06-16,129,275
2020-06-17,149,301
2020-06-18,123,234
2020-06-19,146,291
2020-06-20,85,153
2020-06-21,51,52
2020-06-22,123,312
2020-06-23,115,290
2020-06-24,99,193
2020-06-25,93,199
2020-06-26,127,184
2020-06-27,81,117
2020-06-28,43,62
2020-06-29,131,237
2020-06-30,97,196
2020-07-01,142,235
2020-07-02,126,251
2020-07-03,126,232
2020-07-04,98,213
2020-07-05,55,78
2020-07-06,146,242
2020-07-07,103,221
2020-07-08,118,278
2020-07-09,104,209
2020-07-10,134,245
2020-07-11,92,155
2020-07-12,57,55
2020-07-13,97,179
2020-07-14,97,230
2020-07-15,75,233
2020-07-16,63,243
2020-07-17,63,257
2020-07-18,38,154
2020-07-19,19,98
2020-07-20,20,111
2020-07-21,3,21
2020-07-22,1,1
