provincia
   100380 casi (dom/res)
   101852 casi (dom/res)
   103547 casi (dom/res)
   106024 casi (dom/res)
   109043 casi (dom/res)
   110979 casi (dom/res)
   1113422 casi (dom/res)
   111354 casi (dom/res)
   111547 casi (dom/res)
   112162 casi (dom/res)
   113925 casi (dom/res)
   114437 casi (dom/res)
   1156638 casi (dom/res)
   116035 casi (dom/res)
   116962 casi (dom/res)
   118966 casi (dom/res)
   122546 casi (dom/res)
   123330 casi (dom/res)
   123865 casi (dom/res)
   124071 casi (dom/res)
   125573 casi (dom/res)
   126104 casi (dom/res)
   126451 casi (dom/res)
   126606 casi (dom/res)
   127642 casi (dom/res)
   132632 casi (dom/res)
   133518 casi (dom/res)
   144648 casi (dom/res)
   145874 casi (dom/res)
   146814 casi (dom/res)
   147690 casi (dom/res)
   148016 casi (dom/res)
   1480678 casi (dom/res)
   152589 casi (dom/res)
   156896 casi (dom/res)
   162260 casi (dom/res)
   162445 casi (dom/res)
   166314 casi (dom/res)
   170799 casi (dom/res)
   171795 casi (dom/res)
   176768 casi (dom/res)
   184358 casi (dom/res)
   186861 casi (dom/res)
   187293 casi (dom/res)
   192557 casi (dom/res)
   202628 casi (dom/res)
   202828 casi (dom/res)
   203455 casi (dom/res)
   204064 casi (dom/res)
   227935 casi (dom/res)
   23216 casi (dom/res)
   239527 casi (dom/res)
   264045 casi (dom/res)
   264264 casi (dom/res)
   268829 casi (dom/res)
   286806 casi (dom/res)
   287175 casi (dom/res)
   305179 casi (dom/res)
   307580 casi (dom/res)
   331088 casi (dom/res)
   356132 casi (dom/res)
   363806 casi (dom/res)
   367879 casi (dom/res)
   37016 casi (dom/res)
   371205 casi (dom/res)
   379380 casi (dom/res)
   382875 casi (dom/res)
   386622 casi (dom/res)
   387482 casi (dom/res)
   409563 casi (dom/res)
   411426 casi (dom/res)
   41370 casi (dom/res)
   424592 casi (dom/res)
   458447 casi (dom/res)
   47602 casi (dom/res)
   49489 casi (dom/res)
   49530 casi (dom/res)
   50036 casi (dom/res)
   50149 casi (dom/res)
   50696 casi (dom/res)
   55599 casi (dom/res)
   55791 casi (dom/res)
   56241 casi (dom/res)
   60743 casi (dom/res)
   63041 casi (dom/res)
   63339 casi (dom/res)
   64348 casi (dom/res)
   65755 casi (dom/res)
   68722 casi (dom/res)
   72257 casi (dom/res)
   725971 casi (dom/res)
   73596 casi (dom/res)
   73792 casi (dom/res)
   74802 casi (dom/res)
   77600 casi (dom/res)
   79572 casi (dom/res)
   80102 casi (dom/res)
   83779 casi (dom/res)
   85426 casi (dom/res)
   85547 casi (dom/res)
   85788 casi (dom/res)
   89084 casi (dom/res)
   90383 casi (dom/res)
   90411 casi (dom/res)
   90604 casi (dom/res)
   94898 casi (dom/res)
   97542 casi (dom/res)
