provincia
   1002873 casi (dom/res)
   101212 casi (dom/res)
   103773 casi (dom/res)
   103866 casi (dom/res)
   105942 casi (dom/res)
   107044 casi (dom/res)
   107933 casi (dom/res)
   109204 casi (dom/res)
   110142 casi (dom/res)
   111333 casi (dom/res)
   111623 casi (dom/res)
   112067 casi (dom/res)
   112501 casi (dom/res)
   113366 casi (dom/res)
   113520 casi (dom/res)
   123531 casi (dom/res)
   127847 casi (dom/res)
   1283764 casi (dom/res)
   129174 casi (dom/res)
   129181 casi (dom/res)
   129816 casi (dom/res)
   135207 casi (dom/res)
   144370 casi (dom/res)
   144427 casi (dom/res)
   146380 casi (dom/res)
   146794 casi (dom/res)
   156393 casi (dom/res)
   159871 casi (dom/res)
   161473 casi (dom/res)
   162884 casi (dom/res)
   163001 casi (dom/res)
   168041 casi (dom/res)
   171395 casi (dom/res)
   179058 casi (dom/res)
   180109 casi (dom/res)
   185414 casi (dom/res)
   193124 casi (dom/res)
   19733 casi (dom/res)
   218364 casi (dom/res)
   233110 casi (dom/res)
   233894 casi (dom/res)
   237142 casi (dom/res)
   240918 casi (dom/res)
   253214 casi (dom/res)
   276316 casi (dom/res)
   277767 casi (dom/res)
   283013 casi (dom/res)
   310265 casi (dom/res)
   314581 casi (dom/res)
   324949 casi (dom/res)
   325182 casi (dom/res)
   33123 casi (dom/res)
   336772 casi (dom/res)
   337535 casi (dom/res)
   338985 casi (dom/res)
   346400 casi (dom/res)
   360091 casi (dom/res)
   365637 casi (dom/res)
   37250 casi (dom/res)
   380754 casi (dom/res)
   396527 casi (dom/res)
   40171 casi (dom/res)
   42723 casi (dom/res)
   44209 casi (dom/res)
   44976 casi (dom/res)
   45361 casi (dom/res)
   45907 casi (dom/res)
   47835 casi (dom/res)
   49159 casi (dom/res)
   50462 casi (dom/res)
   52386 casi (dom/res)
   52711 casi (dom/res)
   53683 casi (dom/res)
   55651 casi (dom/res)
   56416 casi (dom/res)
   59096 casi (dom/res)
   60450 casi (dom/res)
   65392 casi (dom/res)
   65625 casi (dom/res)
   65866 casi (dom/res)
   660795 casi (dom/res)
   67357 casi (dom/res)
   68433 casi (dom/res)
   69889 casi (dom/res)
   73375 casi (dom/res)
   74177 casi (dom/res)
   76055 casi (dom/res)
   76116 casi (dom/res)
   76269 casi (dom/res)
   78047 casi (dom/res)
   79258 casi (dom/res)
   79564 casi (dom/res)
   84754 casi (dom/res)
   86369 casi (dom/res)
   87428 casi (dom/res)
   91604 casi (dom/res)
   92077 casi (dom/res)
   93192 casi (dom/res)
   94598 casi (dom/res)
   94763 casi (dom/res)
   94889 casi (dom/res)
   98072 casi (dom/res)
   98519 casi (dom/res)
   99409 casi (dom/res)
   99621 casi (dom/res)
   99858 casi (dom/res)
   998873 casi (dom/res)
