data,inizio sintomi,prelievo/diagnosi
2020-01-28,13,
2020-01-29,16,2
2020-01-30,18,
2020-01-31,14,
2020-02-01,45,
2020-02-02,31,
2020-02-03,23,
2020-02-04,21,
2020-02-05,30,
2020-02-06,25,1
2020-02-07,17,
2020-02-08,13,
2020-02-09,13,
2020-02-10,61,
2020-02-11,28,
2020-02-12,46,
2020-02-13,49,
2020-02-14,64,
2020-02-15,141,
2020-02-16,79,
2020-02-17,134,
2020-02-18,163,
2020-02-19,134,
2020-02-20,398,4
2020-02-21,304,35
2020-02-22,379,56
2020-02-23,499,76
2020-02-24,664,86
2020-02-25,814,190
2020-02-26,732,277
2020-02-27,872,285
2020-02-28,1177,356
2020-02-29,1065,371
2020-03-01,2438,412
2020-03-02,1904,630
2020-03-03,2207,805
2020-03-04,1919,1081
2020-03-05,2586,1297
2020-03-06,2910,1523
2020-03-07,3044,1403
2020-03-08,3585,1446
2020-03-09,4335,2243
2020-03-10,6016,2446
2020-03-11,4115,2768
2020-03-12,4643,3141
2020-03-13,5283,4098
2020-03-14,4645,3534
2020-03-15,5759,2852
2020-03-16,5257,4805
2020-03-17,4456,5341
2020-03-18,4763,5691
2020-03-19,4230,5689
2020-03-20,6029,6234
2020-03-21,3788,4916
2020-03-22,3782,3934
2020-03-23,4357,6080
2020-03-24,3533,5900
2020-03-25,3930,5773
2020-03-26,3336,5677
2020-03-27,3587,5760
2020-03-28,3242,4505
2020-03-29,2424,2958
2020-03-30,3670,5058
2020-03-31,2645,5341
2020-04-01,4071,4990
2020-04-02,2753,4720
2020-04-03,2753,4433
2020-04-04,2343,3646
2020-04-05,2053,2593
2020-04-06,2524,4079
2020-04-07,2341,4144
2020-04-08,2112,4791
2020-04-09,2072,4668
2020-04-10,2820,5117
2020-04-11,1706,3403
2020-04-12,1677,1913
2020-04-13,1558,2263
2020-04-14,1898,3277
2020-04-15,2156,3949
2020-04-16,1676,3692
2020-04-17,1676,3490
2020-04-18,1296,2637
2020-04-19,1000,1386
2020-04-20,1911,2999
2020-04-21,1226,3071
2020-04-22,1190,2600
2020-04-23,1274,2797
2020-04-24,1120,2725
2020-04-25,885,1664
2020-04-26,685,1022
2020-04-27,1128,1970
2020-04-28,858,2233
2020-04-29,945,2320
2020-04-30,860,2257
2020-05-01,693,1082
2020-05-02,493,1014
2020-05-03,389,504
2020-05-04,604,1445
2020-05-05,595,1539
2020-05-06,521,1438
2020-05-07,494,1381
2020-05-08,487,1382
2020-05-09,284,732
2020-05-10,336,333
2020-05-11,376,885
2020-05-12,428,924
2020-05-13,368,890
2020-05-14,311,902
2020-05-15,315,795
2020-05-16,230,611
2020-05-17,179,300
2020-05-18,273,657
2020-05-19,229,718
2020-05-20,255,673
2020-05-21,185,622
2020-05-22,188,686
2020-05-23,117,356
2020-05-24,81,146
2020-05-25,191,512
2020-05-26,164,539
2020-05-27,189,531
2020-05-28,140,515
2020-05-29,134,391
2020-05-30,109,288
2020-05-31,59,90
2020-06-01,160,386
2020-06-02,58,86
2020-06-03,121,359
2020-06-04,106,368
2020-06-05,131,385
2020-06-06,82,204
2020-06-07,62,82
2020-06-08,121,297
2020-06-09,110,364
2020-06-10,112,389
2020-06-11,91,447
2020-06-12,112,361
2020-06-13,70,215
2020-06-14,68,67
2020-06-15,103,277
2020-06-16,83,276
2020-06-17,79,302
2020-06-18,76,231
2020-06-19,76,290
2020-06-20,57,160
2020-06-21,49,61
2020-06-22,78,328
2020-06-23,67,293
2020-06-24,81,201
2020-06-25,81,205
2020-06-26,88,180
