provincia
   100014 casi (dom/res)
   100268 casi (dom/res)
   104722 casi (dom/res)
   104752 casi (dom/res)
   105183 casi (dom/res)
   108234 casi (dom/res)
   108443 casi (dom/res)
   109751 casi (dom/res)
   110938 casi (dom/res)
   119428 casi (dom/res)
   119830 casi (dom/res)
   120845 casi (dom/res)
   126655 casi (dom/res)
   1298872 casi (dom/res)
   130361 casi (dom/res)
   131101 casi (dom/res)
   1328342 casi (dom/res)
   133523 casi (dom/res)
   134007 casi (dom/res)
   134637 casi (dom/res)
   136874 casi (dom/res)
   139450 casi (dom/res)
   139705 casi (dom/res)
   140266 casi (dom/res)
   140554 casi (dom/res)
   147657 casi (dom/res)
   150726 casi (dom/res)
   151177 casi (dom/res)
   152567 casi (dom/res)
   152606 casi (dom/res)
   153113 casi (dom/res)
   156369 casi (dom/res)
   156445 casi (dom/res)
   156911 casi (dom/res)
   157787 casi (dom/res)
   160245 casi (dom/res)
   160972 casi (dom/res)
   163439 casi (dom/res)
   1777403 casi (dom/res)
   179523 casi (dom/res)
   181927 casi (dom/res)
   184110 casi (dom/res)
   189258 casi (dom/res)
   190273 casi (dom/res)
   192837 casi (dom/res)
   193258 casi (dom/res)
   196178 casi (dom/res)
   196462 casi (dom/res)
   202557 casi (dom/res)
   210566 casi (dom/res)
   212037 casi (dom/res)
   213578 casi (dom/res)
   220819 casi (dom/res)
   227054 casi (dom/res)
   229118 casi (dom/res)
   233617 casi (dom/res)
   248697 casi (dom/res)
   249856 casi (dom/res)
   249863 casi (dom/res)
   250415 casi (dom/res)
   264905 casi (dom/res)
   27716 casi (dom/res)
   283493 casi (dom/res)
   314455 casi (dom/res)
   329022 casi (dom/res)
   330760 casi (dom/res)
   348591 casi (dom/res)
   349106 casi (dom/res)
   368128 casi (dom/res)
   372579 casi (dom/res)
   383564 casi (dom/res)
   425410 casi (dom/res)
   445170 casi (dom/res)
   449875 casi (dom/res)
   454603 casi (dom/res)
   463735 casi (dom/res)
   472319 casi (dom/res)
   478815 casi (dom/res)
   48276 casi (dom/res)
   484872 casi (dom/res)
   486368 casi (dom/res)
   49332 casi (dom/res)
   522271 casi (dom/res)
   523709 casi (dom/res)
   529296 casi (dom/res)
   56484 casi (dom/res)
   61132 casi (dom/res)
   61667 casi (dom/res)
   62234 casi (dom/res)
   63672 casi (dom/res)
   63995 casi (dom/res)
   64517 casi (dom/res)
   68264 casi (dom/res)
   68746 casi (dom/res)
   72379 casi (dom/res)
   72582 casi (dom/res)
   78843 casi (dom/res)
   80686 casi (dom/res)
   82513 casi (dom/res)
   87222 casi (dom/res)
   89727 casi (dom/res)
   907796 casi (dom/res)
   92231 casi (dom/res)
   92445 casi (dom/res)
   96641 casi (dom/res)
   99577 casi (dom/res)
   99813 casi (dom/res)
