data,inizio sintomi,inizio sintomi solo sintomatici,prelievo/diagnosi
2020-01-28,15,12,
2020-01-29,20,17,2
2020-01-30,26,23,
2020-01-31,31,26,
2020-02-01,51,42,
2020-02-02,41,35,
2020-02-03,26,24,
2020-02-04,25,23,
2020-02-05,30,29,
2020-02-06,26,23,1
2020-02-07,21,18,
2020-02-08,15,15,
2020-02-09,17,15,
2020-02-10,62,56,
2020-02-11,30,21,
2020-02-12,53,49,
2020-02-13,51,44,
2020-02-14,67,62,
2020-02-15,150,139,
2020-02-16,87,81,
2020-02-17,141,131,
2020-02-18,166,154,
2020-02-19,139,129,
2020-02-20,406,383,4
2020-02-21,322,303,36
2020-02-22,392,369,57
2020-02-23,515,479,77
2020-02-24,685,622,86
2020-02-25,826,780,191
2020-02-26,745,693,277
2020-02-27,902,813,286
2020-02-28,1218,1145,354
2020-02-29,1080,1009,373
2020-03-01,2482,2268,410
2020-03-02,1955,1806,630
2020-03-03,2255,2045,804
2020-03-04,1940,1751,1075
2020-03-05,2632,2388,1301
2020-03-06,2974,2668,1528
2020-03-07,3127,2854,1446
2020-03-08,3684,3354,1452
2020-03-09,4435,3944,2240
2020-03-10,6128,5459,2455
2020-03-11,4212,3714,2776
2020-03-12,4796,4244,3140
2020-03-13,5357,4734,4105
2020-03-14,4712,4105,3535
2020-03-15,5882,5221,2850
2020-03-16,5346,4725,4813
2020-03-17,4551,4041,5344
2020-03-18,4831,4222,5689
2020-03-19,4291,3765,5679
2020-03-20,6150,5361,6255
2020-03-21,3830,3316,4921
2020-03-22,3802,3360,3927
2020-03-23,4399,3820,6101
2020-03-24,3599,3066,5917
2020-03-25,3839,3254,5803
2020-03-26,3325,2791,5702
2020-03-27,3557,3018,5795
2020-03-28,3174,2689,4528
2020-03-29,2408,2103,3015
2020-03-30,3703,3091,5088
2020-03-31,2615,2161,5362
2020-04-01,4096,3366,5023
2020-04-02,2684,2171,4775
2020-04-03,2716,2242,4453
2020-04-04,2328,1877,3661
2020-04-05,2037,1694,2600
2020-04-06,2480,1966,4087
2020-04-07,2258,1817,4141
2020-04-08,2151,1810,4799
2020-04-09,2026,1621,4687
2020-04-10,2728,2186,5130
2020-04-11,1626,1298,3430
2020-04-12,1643,1440,1923
2020-04-13,1510,1309,2266
2020-04-14,1834,1557,3277
2020-04-15,2144,1730,3951
2020-04-16,1643,1374,3705
2020-04-17,1611,1338,3503
2020-04-18,1272,1121,2639
2020-04-19,1021,889,1389
2020-04-20,1879,1599,3007
2020-04-21,1187,1013,3076
2020-04-22,1211,1033,2605
2020-04-23,1240,952,2812
2020-04-24,1116,835,2739
2020-04-25,877,736,1667
2020-04-26,663,578,1018
2020-04-27,1115,906,1982
2020-04-28,864,657,2240
2020-04-29,920,617,2327
2020-04-30,858,562,2267
2020-05-01,693,554,1085
2020-05-02,504,410,1020
2020-05-03,415,334,506
2020-05-04,651,451,1458
2020-05-05,618,460,1536
2020-05-06,562,388,1443
2020-05-07,488,361,1389
2020-05-08,517,412,1379
2020-05-09,297,222,731
2020-05-10,340,276,337
2020-05-11,437,327,872
2020-05-12,447,329,915
2020-05-13,378,283,889
2020-05-14,331,248,902
2020-05-15,340,282,791
2020-05-16,236,189,606
2020-05-17,179,149,298
2020-05-18,309,260,655
2020-05-19,255,209,720
2020-05-20,294,235,674
2020-05-21,227,169,622
2020-05-22,190,154,685
2020-05-23,133,116,356
2020-05-24,100,86,147
2020-05-25,227,182,513
2020-05-26,181,148,540
2020-05-27,209,160,524
2020-05-28,164,118,516
2020-05-29,140,115,388
2020-05-30,122,97,285
2020-05-31,67,62,89
2020-06-01,172,134,375
2020-06-02,66,59,87
2020-06-03,134,112,358
2020-06-04,126,92,361
2020-06-05,164,116,384
2020-06-06,97,78,203
2020-06-07,74,65,84
2020-06-08,138,119,300
2020-06-09,122,100,368
2020-06-10,116,101,393
2020-06-11,107,85,448
2020-06-12,121,100,369
2020-06-13,74,66,214
2020-06-14,82,73,68
2020-06-15,123,104,276
2020-06-16,106,91,280
2020-06-17,99,80,302
2020-06-18,93,76,232
2020-06-19,92,76,290
2020-06-20,67,62,165
2020-06-21,65,59,62
2020-06-22,91,83,333
2020-06-23,76,68,292
2020-06-24,100,92,206
2020-06-25,91,76,201
2020-06-26,103,84,184
2020-06-27,77,62,121
2020-06-28,59,53,62
2020-06-29,101,86,233
2020-06-30,74,67,198
2020-07-01,118,107,235
2020-07-02,90,77,249
2020-07-03,74,66,238
2020-07-04,83,68,219
2020-07-05,67,60,81
2020-07-06,103,94,235
2020-07-07,106,97,224
2020-07-08,106,100,284
2020-07-09,84,80,220
2020-07-10,118,108,249
2020-07-11,84,82,163
2020-07-12,78,72,61
2020-07-13,106,96,187
2020-07-14,115,107,239
2020-07-15,103,98,237
2020-07-16,95,86,256
2020-07-17,103,99,284
2020-07-18,96,92,166
2020-07-19,92,88,110
2020-07-20,145,136,316
2020-07-21,129,120,279
2020-07-22,122,115,276
2020-07-23,139,128,267
2020-07-24,118,112,306
2020-07-25,131,125,193
2020-07-26,100,96,91
2020-07-27,139,130,323
2020-07-28,143,134,317
2020-07-29,138,130,469
2020-07-30,125,117,350
2020-07-31,128,118,320
2020-08-01,163,158,201
2020-08-02,128,121,107
2020-08-03,223,205,420
2020-08-04,199,185,394
2020-08-05,220,208,507
2020-08-06,216,207,398
2020-08-07,217,196,494
2020-08-08,263,242,345
2020-08-09,208,202,194
2020-08-10,296,270,501
2020-08-11,274,252,534
2020-08-12,282,263,626
2020-08-13,314,285,550
2020-08-14,312,291,632
2020-08-15,359,342,324
2020-08-16,372,348,300
2020-08-17,578,553,704
2020-08-18,637,596,926
2020-08-19,584,551,1069
2020-08-20,593,545,1161
2020-08-21,633,593,1416
2020-08-22,593,561,1064
2020-08-23,612,587,719
2020-08-24,700,658,1675
2020-08-25,646,606,1598
2020-08-26,634,582,1550
2020-08-27,591,548,1510
2020-08-28,597,548,1470
2020-08-29,448,430,1067
2020-08-30,444,415,588
2020-08-31,587,543,1438
2020-09-01,747,704,1429
2020-09-02,647,603,1629
2020-09-03,595,566,1598
2020-09-04,650,621,1655
2020-09-05,554,528,1149
2020-09-06,534,505,563
2020-09-07,821,779,1586
2020-09-08,690,637,1620
2020-09-09,691,658,1634
2020-09-10,779,722,1677
2020-09-11,671,621,1622
2020-09-12,661,633,1230
2020-09-13,620,589,604
2020-09-14,903,843,1666
2020-09-15,919,862,1833
2020-09-16,842,787,1621
2020-09-17,865,810,1756
2020-09-18,873,810,1927
2020-09-19,854,807,1326
2020-09-20,838,793,664
2020-09-21,987,911,1982
2020-09-22,961,892,1945
2020-09-23,906,844,2049
2020-09-24,861,799,2015
2020-09-25,1007,938,2111
2020-09-26,972,899,1505
2020-09-27,1017,942,905
2020-09-28,1381,1281,2295
2020-09-29,1289,1188,2338
2020-09-30,1711,1578,2620
2020-10-01,2333,2106,3041
2020-10-02,2262,2035,3333
2020-10-03,2375,2180,2616
2020-10-04,2357,2168,1765
2020-10-05,3364,3028,4726
2020-10-06,3183,2817,4948
2020-10-07,3714,3313,5464
2020-10-08,4054,3589,6178
2020-10-09,4542,3917,6946
2020-10-10,5004,4416,6070
2020-10-11,4377,3801,3437
2020-10-12,7034,5826,9601
2020-10-13,6728,5523,10456
2020-10-14,7438,5991,11476
2020-10-15,8303,6713,12218
2020-10-16,9392,7424,13792
2020-10-17,9132,7330,11898
2020-10-18,9215,7493,6424
2020-10-19,12962,9966,17627
2020-10-20,13974,10794,19717
2020-10-21,13302,10152,22795
2020-10-22,13451,10358,24195
2020-10-23,15200,11257,26137
2020-10-24,13875,10804,20245
2020-10-25,14084,11132,11363
2020-10-26,19368,14114,28760
2020-10-27,17142,12751,31768
2020-10-28,18139,13641,34221
2020-10-29,18390,12838,33321
2020-10-30,17896,13572,35556
2020-10-31,14631,11349,25796
2020-11-01,17659,14081,13875
2020-11-02,20826,16230,35337
2020-11-03,17378,13923,38387
2020-11-04,19751,14515,41627
2020-11-05,17853,14228,40678
2020-11-06,18239,14746,42025
2020-11-07,16722,13197,30349
2020-11-08,15563,12218,15705
2020-11-09,18936,15555,39298
2020-11-10,18286,14894,40815
2020-11-11,15915,13037,39730
2020-11-12,15930,12847,39245
2020-11-13,16472,13370,40004
2020-11-14,15642,12095,29161
2020-11-15,13820,11348,14651
2020-11-16,16314,13126,36695
2020-11-17,13079,10874,38471
2020-11-18,13940,11228,36999
2020-11-19,12196,9311,35442
2020-11-20,12964,10727,32879
2020-11-21,10441,8206,22856
2020-11-22,8861,7400,10864
2020-11-23,11445,9752,28473
2020-11-24,10338,8377,28879
2020-11-25,10043,8589,27465
2020-11-26,9519,7905,26581
2020-11-27,9312,8177,24479
2020-11-28,8903,7643,18230
2020-11-29,6945,5994,8268
2020-11-30,9889,8874,22538
2020-12-01,10459,9336,23226
2020-12-02,9101,8140,21660
2020-12-03,8346,7587,20266
2020-12-04,8903,7947,20496
2020-12-05,7604,6997,15423
2020-12-06,6392,5916,6349
2020-12-07,8738,7917,19500
2020-12-08,7109,6857,7764
2020-12-09,8208,7709,20137
2020-12-10,8296,7786,20691
2020-12-11,7495,7089,19804
2020-12-12,7258,6970,14307
2020-12-13,6386,6141,5793
2020-12-14,8855,8368,18156
2020-12-15,8083,7558,18577
2020-12-16,7793,7335,16996
2020-12-17,7343,6873,16542
2020-12-18,7822,7262,16967
2020-12-19,7075,6701,12962
2020-12-20,7605,7299,6480
2020-12-21,8582,8138,17309
2020-12-22,8412,7971,19607
2020-12-23,8667,8135,19133
2020-12-24,8754,8313,15956
2020-12-25,7586,7325,4597
2020-12-26,8383,8068,8003
2020-12-27,9058,8647,7744
2020-12-28,11314,10750,19161
2020-12-29,9755,8977,24160
2020-12-30,9607,8885,23924
2020-12-31,9121,8414,19189
2021-01-01,9287,8953,5687
2021-01-02,9030,8583,15652
2021-01-03,8535,8177,8385
2021-01-04,10954,10293,22883
2021-01-05,9842,8986,24787
2021-01-06,7764,7410,9152
2021-01-07,8022,7653,21481
2021-01-08,7656,7299,21122
2021-01-09,6805,6499,15583
2021-01-10,6516,6270,6922
2021-01-11,7493,7123,17052
2021-01-12,6682,6279,16462
2021-01-13,6308,5877,15472
2021-01-14,6114,5744,14680
2021-01-15,6321,5967,14340
2021-01-16,5722,5463,10923
2021-01-17,5281,5059,4992
2021-01-18,6887,6512,14550
2021-01-19,6274,5956,14553
2021-01-20,6757,6383,13751
2021-01-21,5891,5639,12897
2021-01-22,6276,6037,13714
2021-01-23,6179,5923,10518
2021-01-24,5659,5462,4856
2021-01-25,7040,6730,14317
2021-01-26,6110,5803,14616
2021-01-27,6105,5800,13346
2021-01-28,5983,5703,12231
2021-01-29,5803,5535,12944
2021-01-30,5625,5393,10234
2021-01-31,5166,4987,4793
2021-02-01,7906,7542,13441
2021-02-02,6576,6285,13939
2021-02-03,6552,6241,13339
2021-02-04,6298,6019,13305
2021-02-05,6496,6236,13609
2021-02-06,6402,6173,10773
2021-02-07,5860,5653,4817
2021-02-08,7316,6995,13871
2021-02-09,6493,6220,14654
2021-02-10,7067,6784,13885
2021-02-11,6140,5893,13421
2021-02-12,6343,6065,13110
2021-02-13,6004,5727,9830
2021-02-14,5940,5766,4407
2021-02-15,7966,7665,12958
2021-02-16,7542,7203,14088
2021-02-17,8280,7896,14066
2021-02-18,8416,8074,14613
2021-02-19,8565,8187,15424
2021-02-20,9257,8871,12640
2021-02-21,8460,8215,5799
2021-02-22,11287,10834,17962
2021-02-23,10307,9779,19836
2021-02-24,10510,10009,19904
2021-02-25,10110,9566,19539
2021-02-26,10713,10126,20932
2021-02-27,10137,9663,15956
2021-02-28,9497,9224,7110
2021-03-01,14925,14223,22029
2021-03-02,12515,11843,23129
2021-03-03,12614,11924,23876
2021-03-04,12143,11516,22896
2021-03-05,13165,12448,24270
2021-03-06,12314,11741,18131
2021-03-07,11538,11230,8063
2021-03-08,15327,14568,23970
2021-03-09,12938,12190,26006
2021-03-10,14497,13641,25738
2021-03-11,12565,11907,25720
2021-03-12,13191,12517,25312
2021-03-13,12136,11558,20055
2021-03-14,11511,11156,8971
2021-03-15,14888,14136,24374
2021-03-16,12559,11801,25891
2021-03-17,12613,11910,24794
2021-03-18,12060,11401,24039
2021-03-19,12121,11531,23560
2021-03-20,12069,11509,17894
2021-03-21,10672,10312,8481
2021-03-22,13883,13152,23283
2021-03-23,12205,11562,24509
2021-03-24,11756,11135,24204
2021-03-25,11784,11108,23236
2021-03-26,11172,10639,23418
2021-03-27,10105,9596,17350
2021-03-28,9474,9171,8233
2021-03-29,11819,11254,22372
2021-03-30,10302,9815,23410
2021-03-31,9050,8563,22183
2021-04-01,9981,9510,21638
2021-04-02,8781,8400,20486
2021-04-03,7434,7117,15538
2021-04-04,6656,6468,5667
2021-04-05,7665,7409,7269
2021-04-06,8626,8245,18547
2021-04-07,8591,8183,19180
2021-04-08,8326,7934,17683
2021-04-09,7539,7228,17293
2021-04-10,7705,7426,14021
2021-04-11,6887,6695,6747
2021-04-12,8682,8355,16830
2021-04-13,7652,7323,17308
2021-04-14,7342,7070,16325
2021-04-15,7113,6840,14987
2021-04-16,7074,6852,15105
2021-04-17,6327,6127,11434
2021-04-18,6588,6428,5802
2021-04-19,7894,7593,14737
2021-04-20,7474,7199,15666
2021-04-21,7279,7013,14799
2021-04-22,6995,6745,14257
2021-04-23,6897,6687,14507
2021-04-24,6295,6141,12027
2021-04-25,5939,5812,5268
2021-04-26,7113,6853,13672
2021-04-27,6218,5986,14414
2021-04-28,5919,5693,13757
2021-04-29,5232,5041,12421
2021-04-30,4880,4727,12904
2021-05-01,5099,4997,6117
2021-05-02,4326,4242,4634
2021-05-03,5418,5232,11474
2021-05-04,4720,4575,11414
2021-05-05,4701,4567,10797
2021-05-06,4104,3944,9506
2021-05-07,3887,3769,9514
2021-05-08,3437,3351,7406
2021-05-09,3274,3195,3601
2021-05-10,3975,3845,8125
2021-05-11,3288,3186,8280
2021-05-12,3112,3025,7500
2021-05-13,2855,2772,6691
2021-05-14,2575,2496,6561
2021-05-15,2402,2341,5027
2021-05-16,2155,2114,2164
2021-05-17,2501,2415,5494
2021-05-18,2349,2261,5809
2021-05-19,2153,2068,5083
2021-05-20,1984,1913,4402
2021-05-21,1776,1729,4515
2021-05-22,1567,1531,3625
2021-05-23,1583,1545,1475
2021-05-24,1873,1821,3963
2021-05-25,1606,1560,4032
2021-05-26,1577,1538,3683
2021-05-27,1463,1420,3414
2021-05-28,1378,1348,3404
2021-05-29,1156,1132,2705
2021-05-30,1130,1105,1195
2021-05-31,1217,1187,2987
2021-06-01,1245,1216,3173
2021-06-02,1136,1115,1273
2021-06-03,1131,1086,2763
2021-06-04,1082,1069,3008
2021-06-05,933,912,2105
2021-06-06,778,758,983
2021-06-07,930,898,2207
2021-06-08,775,754,2152
2021-06-09,779,760,1834
2021-06-10,754,734,1807
2021-06-11,588,566,1821
2021-06-12,534,525,1172
2021-06-13,543,531,571
2021-06-14,646,622,1465
2021-06-15,478,464,1325
2021-06-16,520,507,1219
2021-06-17,447,434,1121
2021-06-18,394,383,1076
2021-06-19,329,317,816
2021-06-20,357,349,362
2021-06-21,386,375,941
2021-06-22,410,397,938
2021-06-23,386,379,809
2021-06-24,360,351,807
2021-06-25,351,347,840
2021-06-26,321,311,655
2021-06-27,377,367,274
2021-06-28,457,443,830
2021-06-29,483,473,795
2021-06-30,553,544,871
2021-07-01,628,610,911
2021-07-02,559,551,991
2021-07-03,574,559,821
2021-07-04,625,617,402
2021-07-05,792,774,1127
2021-07-06,807,791,1381
2021-07-07,875,857,1217
2021-07-08,903,887,1389
2021-07-09,1096,1080,1491
2021-07-10,1173,1155,1400
2021-07-11,1218,1202,788
2021-07-12,1689,1657,1992
2021-07-13,1872,1838,2605
2021-07-14,2300,2249,2615
2021-07-15,2359,2303,3192
2021-07-16,2234,2191,3691
2021-07-17,2258,2192,2959
2021-07-18,2552,2490,1753
2021-07-19,2947,2836,4237
2021-07-20,3197,3107,5033
2021-07-21,3202,3096,5112
2021-07-22,3009,2893,4941
2021-07-23,2976,2832,5420
2021-07-24,2921,2800,4249
2021-07-25,3174,3056,2203
2021-07-26,3826,3646,6303
2021-07-27,3844,3668,6395
2021-07-28,3679,3485,6116
2021-07-29,3360,3179,5913
2021-07-30,3321,3146,6082
2021-07-31,3084,2913,4912
2021-08-01,3612,3446,2372
2021-08-02,4248,3994,6575
2021-08-03,4198,3906,7052
2021-08-04,4097,3827,7002
2021-08-05,3882,3585,6373
2021-08-06,3706,3450,7047
2021-08-07,3438,3201,5027
2021-08-08,3420,3236,2969
2021-08-09,4325,4006,6974
2021-08-10,4305,4016,7425
2021-08-11,3836,3522,6962
2021-08-12,3730,3426,7048
2021-08-13,3628,3296,6888
2021-08-14,3383,3119,5100
2021-08-15,3317,3132,2330
2021-08-16,4304,3988,6630
2021-08-17,4209,3903,7625
2021-08-18,4297,3944,7245
2021-08-19,3803,3491,7013
2021-08-20,3590,3313,7385
2021-08-21,3361,3116,5646
2021-08-22,3234,3087,3068
2021-08-23,3844,3573,7711
2021-08-24,3361,3048,7808
2021-08-25,3246,2934,7617
2021-08-26,2774,2488,6809
2021-08-27,2535,2309,6720
2021-08-28,2254,2043,5377
2021-08-29,1907,1799,2840
2021-08-30,2170,1973,6039
2021-08-31,1633,1428,5997
2021-09-01,1173,1015,5137
2021-09-02,727,601,3860
2021-09-03,356,284,2314
2021-09-04,68,64,724
2021-09-05,1,1,2
