data,inizio sintomi,inizio sintomi solo sintomatici,prelievo/diagnosi
2020-01-28,20,15,
2020-01-29,23,20,2
2020-01-30,30,24,
2020-01-31,34,28,
2020-02-01,64,56,
2020-02-02,47,39,
2020-02-03,27,24,
2020-02-04,27,24,
2020-02-05,33,32,
2020-02-06,29,26,1
2020-02-07,22,19,
2020-02-08,21,20,
2020-02-09,21,17,
2020-02-10,71,62,
2020-02-11,34,25,
2020-02-12,57,53,
2020-02-13,54,47,
2020-02-14,72,67,
2020-02-15,154,143,
2020-02-16,92,87,
2020-02-17,147,135,
2020-02-18,170,158,
2020-02-19,144,133,
2020-02-20,413,390,4
2020-02-21,318,298,35
2020-02-22,405,384,56
2020-02-23,518,481,75
2020-02-24,693,631,84
2020-02-25,832,784,190
2020-02-26,748,699,277
2020-02-27,907,816,284
2020-02-28,1223,1149,353
2020-02-29,1077,1005,372
2020-03-01,2491,2270,410
2020-03-02,1971,1820,631
2020-03-03,2266,2050,805
2020-03-04,1945,1757,1077
2020-03-05,2638,2390,1306
2020-03-06,2982,2669,1526
2020-03-07,3130,2859,1429
2020-03-08,3678,3348,1451
2020-03-09,4461,3968,2240
2020-03-10,6173,5496,2457
2020-03-11,4229,3739,2761
2020-03-12,4807,4255,3138
2020-03-13,5366,4741,4105
2020-03-14,4716,4113,3534
2020-03-15,5886,5213,2848
2020-03-16,5348,4728,4810
2020-03-17,4536,4028,5336
2020-03-18,4835,4231,5690
2020-03-19,4286,3761,5687
2020-03-20,6166,5371,6237
2020-03-21,3841,3322,4911
2020-03-22,3776,3337,3931
2020-03-23,4403,3819,6090
2020-03-24,3585,3052,5903
2020-03-25,3840,3247,5773
2020-03-26,3322,2790,5673
2020-03-27,3556,3014,5764
2020-03-28,3168,2688,4505
2020-03-29,2387,2089,2961
2020-03-30,3679,3071,5066
2020-03-31,2609,2145,5342
2020-04-01,4092,3355,4997
2020-04-02,2674,2161,4722
2020-04-03,2729,2259,4442
2020-04-04,2328,1877,3644
2020-04-05,2047,1699,2592
2020-04-06,2485,1966,4078
2020-04-07,2255,1814,4138
2020-04-08,2146,1802,4798
2020-04-09,2036,1628,4670
2020-04-10,2747,2202,5123
2020-04-11,1628,1299,3410
2020-04-12,1644,1441,1915
2020-04-13,1524,1323,2263
2020-04-14,1839,1552,3275
2020-04-15,2163,1738,3949
2020-04-16,1648,1377,3700
2020-04-17,1624,1350,3492
2020-04-18,1281,1125,2638
2020-04-19,1022,885,1389
2020-04-20,1895,1611,3002
2020-04-21,1198,1020,3072
2020-04-22,1214,1034,2605
2020-04-23,1250,958,2801
2020-04-24,1121,834,2737
2020-04-25,879,736,1666
2020-04-26,661,573,1018
2020-04-27,1112,900,1969
2020-04-28,873,665,2239
2020-04-29,917,616,2323
2020-04-30,859,560,2263
2020-05-01,694,557,1081
2020-05-02,511,417,1017
2020-05-03,409,325,504
2020-05-04,653,451,1447
2020-05-05,622,459,1542
2020-05-06,562,388,1445
2020-05-07,487,360,1387
2020-05-08,515,411,1386
2020-05-09,295,220,734
2020-05-10,340,276,334
2020-05-11,442,331,884
2020-05-12,450,327,919
2020-05-13,385,284,890
2020-05-14,335,248,900
2020-05-15,344,278,795
2020-05-16,241,194,612
2020-05-17,189,153,300
2020-05-18,310,258,657
2020-05-19,258,212,721
2020-05-20,298,237,673
2020-05-21,227,174,623
2020-05-22,196,159,688
2020-05-23,134,116,354
2020-05-24,100,86,145
2020-05-25,231,179,513
2020-05-26,183,149,541
2020-05-27,211,163,524
2020-05-28,165,115,516
2020-05-29,145,120,389
2020-05-30,121,95,283
2020-05-31,66,61,89
2020-06-01,177,139,379
2020-06-02,70,60,87
