provincia
   105294 casi (dom/res)
   106636 casi (dom/res)
   108666 casi (dom/res)
   111606 casi (dom/res)
   116140 casi (dom/res)
   116617 casi (dom/res)
   1169038 casi (dom/res)
   117913 casi (dom/res)
   119134 casi (dom/res)
   1205671 casi (dom/res)
   120642 casi (dom/res)
   122714 casi (dom/res)
   122718 casi (dom/res)
   125390 casi (dom/res)
   126805 casi (dom/res)
   128368 casi (dom/res)
   132173 casi (dom/res)
   132679 casi (dom/res)
   132912 casi (dom/res)
   133169 casi (dom/res)
   133569 casi (dom/res)
   134959 casi (dom/res)
   135398 casi (dom/res)
   136609 casi (dom/res)
   137772 casi (dom/res)
   141284 casi (dom/res)
   143651 casi (dom/res)
   145947 casi (dom/res)
   155192 casi (dom/res)
   1558439 casi (dom/res)
   157518 casi (dom/res)
   157973 casi (dom/res)
   162151 casi (dom/res)
   166656 casi (dom/res)
   166961 casi (dom/res)
   171853 casi (dom/res)
   172618 casi (dom/res)
   174509 casi (dom/res)
   177462 casi (dom/res)
   182848 casi (dom/res)
   185562 casi (dom/res)
   188469 casi (dom/res)
   195849 casi (dom/res)
   203176 casi (dom/res)
   205982 casi (dom/res)
   211827 casi (dom/res)
   212264 casi (dom/res)
   215668 casi (dom/res)
   217007 casi (dom/res)
   217161 casi (dom/res)
   244243 casi (dom/res)
   25209 casi (dom/res)
   253388 casi (dom/res)
   279421 casi (dom/res)
   285712 casi (dom/res)
   288733 casi (dom/res)
   305963 casi (dom/res)
   308044 casi (dom/res)
   322248 casi (dom/res)
   324178 casi (dom/res)
   350117 casi (dom/res)
   382351 casi (dom/res)
   384411 casi (dom/res)
   405574 casi (dom/res)
   405886 casi (dom/res)
   409894 casi (dom/res)
   411103 casi (dom/res)
   415935 casi (dom/res)
   416393 casi (dom/res)
   430151 casi (dom/res)
   43268 casi (dom/res)
   43781 casi (dom/res)
   445118 casi (dom/res)
   454921 casi (dom/res)
   480509 casi (dom/res)
   51273 casi (dom/res)
   53460 casi (dom/res)
   53694 casi (dom/res)
   54119 casi (dom/res)
   54984 casi (dom/res)
   56813 casi (dom/res)
   58577 casi (dom/res)
   60277 casi (dom/res)
   60321 casi (dom/res)
   65267 casi (dom/res)
   67175 casi (dom/res)
   69337 casi (dom/res)
   69788 casi (dom/res)
   70775 casi (dom/res)
   74549 casi (dom/res)
   779026 casi (dom/res)
   78801 casi (dom/res)
   79384 casi (dom/res)
   80804 casi (dom/res)
   83518 casi (dom/res)
   85246 casi (dom/res)
   85917 casi (dom/res)
   86095 casi (dom/res)
   90160 casi (dom/res)
   90268 casi (dom/res)
   92288 casi (dom/res)
   94057 casi (dom/res)
   95470 casi (dom/res)
   96332 casi (dom/res)
   97368 casi (dom/res)
   98368 casi (dom/res)
   99558 casi (dom/res)
