provincia
   102719 casi (dom/res)
   104327 casi (dom/res)
   105468 casi (dom/res)
   107534 casi (dom/res)
   112804 casi (dom/res)
   114458 casi (dom/res)
   1146311 casi (dom/res)
   115697 casi (dom/res)
   116347 casi (dom/res)
   118253 casi (dom/res)
   1189615 casi (dom/res)
   120936 casi (dom/res)
   121018 casi (dom/res)
   122248 casi (dom/res)
   124274 casi (dom/res)
   127340 casi (dom/res)
   127852 casi (dom/res)
   127997 casi (dom/res)
   127998 casi (dom/res)
   129649 casi (dom/res)
   130530 casi (dom/res)
   131169 casi (dom/res)
   132766 casi (dom/res)
   132864 casi (dom/res)
   134461 casi (dom/res)
   134601 casi (dom/res)
   139363 casi (dom/res)
   141762 casi (dom/res)
   151648 casi (dom/res)
   1531396 casi (dom/res)
   153694 casi (dom/res)
   155154 casi (dom/res)
   157597 casi (dom/res)
   160906 casi (dom/res)
   161887 casi (dom/res)
   168407 casi (dom/res)
   169452 casi (dom/res)
   171007 casi (dom/res)
   173799 casi (dom/res)
   178045 casi (dom/res)
   179676 casi (dom/res)
   184377 casi (dom/res)
   191649 casi (dom/res)
   197614 casi (dom/res)
   200852 casi (dom/res)
   204125 casi (dom/res)
   210043 casi (dom/res)
   210831 casi (dom/res)
   211644 casi (dom/res)
   212861 casi (dom/res)
   240709 casi (dom/res)
   24753 casi (dom/res)
   247806 casi (dom/res)
   274564 casi (dom/res)
   276741 casi (dom/res)
   280802 casi (dom/res)
   299867 casi (dom/res)
   303411 casi (dom/res)
   314643 casi (dom/res)
   317207 casi (dom/res)
   344310 casi (dom/res)
   374243 casi (dom/res)
   377620 casi (dom/res)
   391521 casi (dom/res)
   399191 casi (dom/res)
   399385 casi (dom/res)
   405240 casi (dom/res)
   405240 casi (dom/res)
   407672 casi (dom/res)
   41679 casi (dom/res)
   423464 casi (dom/res)
   43086 casi (dom/res)
   432320 casi (dom/res)
   442863 casi (dom/res)
   473983 casi (dom/res)
   50279 casi (dom/res)
   51388 casi (dom/res)
   51535 casi (dom/res)
   51802 casi (dom/res)
   53873 casi (dom/res)
   54841 casi (dom/res)
   57971 casi (dom/res)
   58287 casi (dom/res)
   58674 casi (dom/res)
   64168 casi (dom/res)
   66222 casi (dom/res)
   66876 casi (dom/res)
   67832 casi (dom/res)
   69473 casi (dom/res)
   72989 casi (dom/res)
   749704 casi (dom/res)
   76859 casi (dom/res)
   77649 casi (dom/res)
   79035 casi (dom/res)
   80930 casi (dom/res)
   82354 casi (dom/res)
   84041 casi (dom/res)
   84614 casi (dom/res)
   87681 casi (dom/res)
   89724 casi (dom/res)
   90066 casi (dom/res)
   91359 casi (dom/res)
   93361 casi (dom/res)
   94275 casi (dom/res)
   95718 casi (dom/res)
   95944 casi (dom/res)
   98165 casi (dom/res)
