provincia
   104766 casi (dom/res)
   105925 casi (dom/res)
   107675 casi (dom/res)
   111601 casi (dom/res)
   115392 casi (dom/res)
   1162847 casi (dom/res)
   116605 casi (dom/res)
   117208 casi (dom/res)
   118389 casi (dom/res)
   1200233 casi (dom/res)
   120641 casi (dom/res)
   122517 casi (dom/res)
   122660 casi (dom/res)
   124720 casi (dom/res)
   126441 casi (dom/res)
   128165 casi (dom/res)
   131584 casi (dom/res)
   131703 casi (dom/res)
   132370 casi (dom/res)
   132906 casi (dom/res)
   133301 casi (dom/res)
   134541 casi (dom/res)
   134812 casi (dom/res)
   135547 casi (dom/res)
   136880 casi (dom/res)
   140847 casi (dom/res)
   142827 casi (dom/res)
   144498 casi (dom/res)
   154178 casi (dom/res)
   1554626 casi (dom/res)
   156523 casi (dom/res)
   157122 casi (dom/res)
   161006 casi (dom/res)
   165288 casi (dom/res)
   166052 casi (dom/res)
   170825 casi (dom/res)
   171754 casi (dom/res)
   174488 casi (dom/res)
   176213 casi (dom/res)
   182841 casi (dom/res)
   185562 casi (dom/res)
   187090 casi (dom/res)
   194675 casi (dom/res)
   202742 casi (dom/res)
   203004 casi (dom/res)
   210192 casi (dom/res)
   211825 casi (dom/res)
   214334 casi (dom/res)
   215042 casi (dom/res)
   216622 casi (dom/res)
   243458 casi (dom/res)
   25117 casi (dom/res)
   253384 casi (dom/res)
   277743 casi (dom/res)
   283352 casi (dom/res)
   285632 casi (dom/res)
   304846 casi (dom/res)
   306981 casi (dom/res)
   319884 casi (dom/res)
   322040 casi (dom/res)
   348143 casi (dom/res)
   381360 casi (dom/res)
   381537 casi (dom/res)
   401726 casi (dom/res)
   403694 casi (dom/res)
   406694 casi (dom/res)
   411089 casi (dom/res)
   412317 casi (dom/res)
   413352 casi (dom/res)
   427865 casi (dom/res)
   43140 casi (dom/res)
   43637 casi (dom/res)
   441496 casi (dom/res)
   451591 casi (dom/res)
   479263 casi (dom/res)
   51080 casi (dom/res)
   53460 casi (dom/res)
   53693 casi (dom/res)
   54117 casi (dom/res)
   54741 casi (dom/res)
   56669 casi (dom/res)
   58488 casi (dom/res)
   59557 casi (dom/res)
   60057 casi (dom/res)
   65085 casi (dom/res)
   67046 casi (dom/res)
   69004 casi (dom/res)
   69772 casi (dom/res)
   70770 casi (dom/res)
   74127 casi (dom/res)
   779006 casi (dom/res)
   78249 casi (dom/res)
   78975 casi (dom/res)
   80316 casi (dom/res)
   82919 casi (dom/res)
   84455 casi (dom/res)
   85484 casi (dom/res)
   86091 casi (dom/res)
   89290 casi (dom/res)
   90057 casi (dom/res)
   91756 casi (dom/res)
   93083 casi (dom/res)
   94753 casi (dom/res)
   96039 casi (dom/res)
   97195 casi (dom/res)
   97615 casi (dom/res)
   99059 casi (dom/res)
