provincia
   104384 casi (dom/res)
   104516 casi (dom/res)
   104898 casi (dom/res)
   107884 casi (dom/res)
   108204 casi (dom/res)
   109509 casi (dom/res)
   110639 casi (dom/res)
   119115 casi (dom/res)
   119448 casi (dom/res)
   120321 casi (dom/res)
   126326 casi (dom/res)
   1296285 casi (dom/res)
   129925 casi (dom/res)
   130806 casi (dom/res)
   1324879 casi (dom/res)
   133354 casi (dom/res)
   133676 casi (dom/res)
   134100 casi (dom/res)
   136700 casi (dom/res)
   139206 casi (dom/res)
   139355 casi (dom/res)
   140041 casi (dom/res)
   140109 casi (dom/res)
   147218 casi (dom/res)
   149939 casi (dom/res)
   150679 casi (dom/res)
   152007 casi (dom/res)
   152173 casi (dom/res)
   152630 casi (dom/res)
   155759 casi (dom/res)
   155846 casi (dom/res)
   156546 casi (dom/res)
   157363 casi (dom/res)
   159773 casi (dom/res)
   160370 casi (dom/res)
   163031 casi (dom/res)
   1767879 casi (dom/res)
   178792 casi (dom/res)
   181535 casi (dom/res)
   183674 casi (dom/res)
   188611 casi (dom/res)
   189938 casi (dom/res)
   192199 casi (dom/res)
   192449 casi (dom/res)
   195546 casi (dom/res)
   195819 casi (dom/res)
   201944 casi (dom/res)
   210170 casi (dom/res)
   211599 casi (dom/res)
   213163 casi (dom/res)
   220449 casi (dom/res)
   226511 casi (dom/res)
   228736 casi (dom/res)
   233011 casi (dom/res)
   248037 casi (dom/res)
   249093 casi (dom/res)
   249351 casi (dom/res)
   249434 casi (dom/res)
   264178 casi (dom/res)
   27672 casi (dom/res)
   282726 casi (dom/res)
   313788 casi (dom/res)
   328049 casi (dom/res)
   329566 casi (dom/res)
   347929 casi (dom/res)
   348125 casi (dom/res)
   367275 casi (dom/res)
   371488 casi (dom/res)
   382772 casi (dom/res)
   423984 casi (dom/res)
   444184 casi (dom/res)
   448899 casi (dom/res)
   452885 casi (dom/res)
   462458 casi (dom/res)
   471322 casi (dom/res)
   477344 casi (dom/res)
   48072 casi (dom/res)
   483299 casi (dom/res)
   485084 casi (dom/res)
   49265 casi (dom/res)
   521174 casi (dom/res)
   522439 casi (dom/res)
   527251 casi (dom/res)
   56293 casi (dom/res)
   60975 casi (dom/res)
   61490 casi (dom/res)
   62080 casi (dom/res)
   63512 casi (dom/res)
   63898 casi (dom/res)
   64325 casi (dom/res)
   68078 casi (dom/res)
   68511 casi (dom/res)
   72148 casi (dom/res)
   72487 casi (dom/res)
   78737 casi (dom/res)
   80499 casi (dom/res)
   82376 casi (dom/res)
   86988 casi (dom/res)
   89441 casi (dom/res)
   906190 casi (dom/res)
   91959 casi (dom/res)
   92182 casi (dom/res)
   96471 casi (dom/res)
   99318 casi (dom/res)
   99545 casi (dom/res)
   99852 casi (dom/res)
   99872 casi (dom/res)
