data,inizio sintomi,prelievo/diagnosi
2020-01-28,9,
2020-01-29,12,2
2020-01-30,16,
2020-01-31,16,
2020-02-01,57,
2020-02-02,29,
2020-02-03,23,
2020-02-04,21,
2020-02-05,28,
2020-02-06,26,1
2020-02-07,20,
2020-02-08,11,
2020-02-09,13,
2020-02-10,63,
2020-02-11,24,
2020-02-12,40,
2020-02-13,45,
2020-02-14,63,
2020-02-15,145,
2020-02-16,81,
2020-02-17,131,
2020-02-18,166,
2020-02-19,130,
2020-02-20,407,3
2020-02-21,311,34
2020-02-22,384,54
2020-02-23,532,75
2020-02-24,704,87
2020-02-25,850,195
2020-02-26,813,278
2020-02-27,911,285
2020-02-28,1236,355
2020-02-29,1083,369
2020-03-01,2545,406
2020-03-02,1964,634
2020-03-03,2287,813
2020-03-04,1984,1081
2020-03-05,2688,1311
2020-03-06,3016,1544
2020-03-07,3192,1410
2020-03-08,3675,1466
2020-03-09,4492,2234
2020-03-10,6229,2481
2020-03-11,4306,2776
2020-03-12,4821,3162
2020-03-13,5254,4118
2020-03-14,4678,3561
2020-03-15,5806,2860
2020-03-16,5201,4822
2020-03-17,4300,5313
2020-03-18,4680,5680
2020-03-19,4030,5674
2020-03-20,5944,6210
2020-03-21,3553,4893
2020-03-22,3503,3924
2020-03-23,4105,6054
2020-03-24,3293,5869
2020-03-25,3623,5753
2020-03-26,3057,5631
2020-03-27,3311,5747
2020-03-28,2909,4502
2020-03-29,2226,2940
2020-03-30,3396,5084
2020-03-31,2400,5299
2020-04-01,3827,4989
2020-04-02,2444,4684
2020-04-03,2599,4423
2020-04-04,2118,3640
2020-04-05,1863,2582
2020-04-06,2214,4043
2020-04-07,2052,4189
2020-04-08,1952,4755
2020-04-09,1804,4679
2020-04-10,2572,5118
2020-04-11,1422,3384
2020-04-12,1505,1907
2020-04-13,1383,2217
2020-04-14,1627,3278
2020-04-15,1983,3973
2020-04-16,1538,3639
2020-04-17,1432,3470
2020-04-18,1203,2663
2020-04-19,883,1367
2020-04-20,1876,3046
2020-04-21,1178,3042
2020-04-22,1118,2595
2020-04-23,1150,2825
2020-04-24,1004,2692
2020-04-25,775,1662
2020-04-26,606,1015
2020-04-27,1116,1955
2020-04-28,836,2227
2020-04-29,911,2310
2020-04-30,842,2262
2020-05-01,570,1104
2020-05-02,453,991
2020-05-03,316,516
2020-05-04,603,1440
2020-05-05,602,1543
2020-05-06,583,1418
2020-05-07,517,1388
2020-05-08,527,1368
2020-05-09,266,738
2020-05-10,306,356
2020-05-11,403,902
2020-05-12,444,925
2020-05-13,402,890
2020-05-14,359,905
2020-05-15,353,788
2020-05-16,257,624
2020-05-17,157,299
2020-05-18,329,660
2020-05-19,260,722
2020-05-20,348,675
2020-05-21,268,611
2020-05-22,305,691
2020-05-23,147,363
2020-05-24,95,142
2020-05-25,211,528
2020-05-26,226,571
2020-05-27,254,542
2020-05-28,200,525
2020-05-29,186,378
2020-05-30,147,288
2020-05-31,47,84
2020-06-01,198,393
2020-06-02,46,87
2020-06-03,159,350
2020-06-04,156,371
2020-06-05,201,390
2020-06-06,105,197
2020-06-07,65,79
2020-06-08,182,298
2020-06-09,176,371
2020-06-10,148,397
2020-06-11,196,444
2020-06-12,174,364
2020-06-13,86,211
2020-06-14,76,66
2020-06-15,154,276
2020-06-16,115,268
2020-06-17,131,302
2020-06-18,104,237
2020-06-19,126,287
2020-06-20,59,155
2020-06-21,35,50
2020-06-22,49,271
2020-06-23,21,172
2020-06-24,6,37
2020-06-25,1,5
2020-06-26,,3
