data,inizio sintomi,prelievo/diagnosi
2020-01-28,10,
2020-01-29,16,2
2020-01-30,18,
2020-01-31,17,
2020-02-01,50,
2020-02-02,35,
2020-02-03,23,
2020-02-04,22,
2020-02-05,30,
2020-02-06,25,1
2020-02-07,18,
2020-02-08,14,
2020-02-09,16,
2020-02-10,62,
2020-02-11,27,
2020-02-12,48,
2020-02-13,49,
2020-02-14,65,
2020-02-15,145,
2020-02-16,81,
2020-02-17,138,
2020-02-18,164,
2020-02-19,139,
2020-02-20,403,3
2020-02-21,312,36
2020-02-22,388,56
2020-02-23,509,76
2020-02-24,674,86
2020-02-25,818,190
2020-02-26,738,278
2020-02-27,886,285
2020-02-28,1206,357
2020-02-29,1079,371
2020-03-01,2472,412
2020-03-02,1945,630
2020-03-03,2248,806
2020-03-04,1944,1082
2020-03-05,2630,1298
2020-03-06,2966,1524
2020-03-07,3128,1422
2020-03-08,3661,1446
2020-03-09,4422,2246
2020-03-10,6126,2449
2020-03-11,4198,2769
2020-03-12,4749,3142
2020-03-13,5339,4105
2020-03-14,4695,3534
2020-03-15,5867,2854
2020-03-16,5309,4809
2020-03-17,4509,5348
2020-03-18,4806,5694
2020-03-19,4256,5692
2020-03-20,6116,6240
2020-03-21,3813,4918
2020-03-22,3747,3936
2020-03-23,4376,6084
2020-03-24,3553,5916
2020-03-25,3821,5775
2020-03-26,3291,5678
2020-03-27,3536,5762
2020-03-28,3132,4507
2020-03-29,2372,2961
2020-03-30,3631,5061
2020-03-31,2583,5343
2020-04-01,4070,4997
2020-04-02,2646,4722
2020-04-03,2691,4439
2020-04-04,2288,3647
2020-04-05,2027,2599
2020-04-06,2448,4080
2020-04-07,2213,4143
2020-04-08,2104,4796
2020-04-09,1997,4673
2020-04-10,2695,5119
2020-04-11,1577,3407
2020-04-12,1621,1916
2020-04-13,1482,2263
2020-04-14,1795,3279
2020-04-15,2110,3950
2020-04-16,1603,3696
2020-04-17,1567,3496
2020-04-18,1251,2639
2020-04-19,972,1386
2020-04-20,1857,3001
2020-04-21,1161,3072
2020-04-22,1181,2601
2020-04-23,1199,2800
2020-04-24,1074,2727
2020-04-25,856,1665
2020-04-26,642,1024
2020-04-27,1087,1974
2020-04-28,838,2235
2020-04-29,891,2324
2020-04-30,836,2263
2020-05-01,662,1083
2020-05-02,472,1017
2020-05-03,376,504
2020-05-04,606,1446
2020-05-05,606,1541
2020-05-06,528,1442
2020-05-07,477,1385
2020-05-08,486,1383
2020-05-09,266,734
2020-05-10,328,334
2020-05-11,379,886
2020-05-12,428,924
2020-05-13,360,890
2020-05-14,312,902
2020-05-15,309,796
2020-05-16,221,611
2020-05-17,172,300
2020-05-18,295,658
2020-05-19,235,718
2020-05-20,274,674
2020-05-21,194,623
2020-05-22,173,687
2020-05-23,122,357
2020-05-24,77,146
2020-05-25,201,512
2020-05-26,169,541
2020-05-27,191,531
2020-05-28,143,516
2020-05-29,133,391
2020-05-30,113,288
2020-05-31,59,90
2020-06-01,166,386
2020-06-02,63,86
2020-06-03,129,360
2020-06-04,115,368
2020-06-05,139,385
2020-06-06,87,204
2020-06-07,64,82
2020-06-08,126,299
2020-06-09,114,366
2020-06-10,115,392
2020-06-11,93,448
2020-06-12,114,362
2020-06-13,67,215
2020-06-14,76,68
2020-06-15,104,279
2020-06-16,92,276
2020-06-17,88,303
2020-06-18,89,231
2020-06-19,81,290
2020-06-20,58,162
2020-06-21,57,61
2020-06-22,85,329
2020-06-23,71,294
2020-06-24,87,204
2020-06-25,83,206
2020-06-26,91,182
2020-06-27,74,122
2020-06-28,50,64
2020-06-29,97,235
2020-06-30,66,199
2020-07-01,113,238
2020-07-02,85,250
2020-07-03,71,235
2020-07-04,79,220
2020-07-05,65,81
2020-07-06,98,235
2020-07-07,99,221
2020-07-08,102,283
2020-07-09,82,219
2020-07-10,110,247
2020-07-11,76,157
2020-07-12,72,53
2020-07-13,103,184
2020-07-14,116,235
2020-07-15,98,239
2020-07-16,85,257
2020-07-17,103,284
2020-07-18,91,161
2020-07-19,87,109
2020-07-20,134,313
2020-07-21,120,278
2020-07-22,114,274
2020-07-23,129,266
2020-07-24,116,307
2020-07-25,131,194
2020-07-26,92,91
2020-07-27,134,319
2020-07-28,133,314
2020-07-29,130,466
2020-07-30,120,328
2020-07-31,125,310
2020-08-01,157,198
2020-08-02,120,107
2020-08-03,208,410
2020-08-04,188,386
2020-08-05,207,482
2020-08-06,214,397
2020-08-07,208,500
2020-08-08,251,346
2020-08-09,209,195
2020-08-10,291,493
2020-08-11,268,524
2020-08-12,278,628
2020-08-13,303,537
2020-08-14,307,634
2020-08-15,345,330
2020-08-16,359,294
2020-08-17,559,695
2020-08-18,626,908
2020-08-19,563,1063
2020-08-20,581,1146
2020-08-21,612,1393
2020-08-22,570,1072
2020-08-23,587,715
2020-08-24,668,1652
2020-08-25,623,1569
2020-08-26,624,1524
2020-08-27,576,1493
2020-08-28,585,1465
2020-08-29,428,1027
2020-08-30,420,574
2020-08-31,551,1400
2020-09-01,723,1391
2020-09-02,630,1622
2020-09-03,569,1550
2020-09-04,638,1662
2020-09-05,542,1134
2020-09-06,511,565
2020-09-07,794,1555
2020-09-08,670,1624
2020-09-09,658,1640
2020-09-10,760,1677
2020-09-11,647,1616
2020-09-12,633,1217
2020-09-13,580,608
2020-09-14,867,1655
2020-09-15,862,1815
2020-09-16,805,1607
2020-09-17,806,1725
2020-09-18,834,1887
2020-09-19,815,1293
2020-09-20,808,642
2020-09-21,931,2009
2020-09-22,940,1942
2020-09-23,852,2067
2020-09-24,843,1995
2020-09-25,945,2109
2020-09-26,914,1524
2020-09-27,952,923
2020-09-28,1308,2307
2020-09-29,1274,2349
2020-09-30,1693,2589
2020-10-01,2285,3060
2020-10-02,2240,3292
2020-10-03,2302,2599
2020-10-04,2265,1774
2020-10-05,3292,5011
2020-10-06,3075,4867
2020-10-07,3625,5493
2020-10-08,3936,6042
2020-10-09,4410,6800
2020-10-10,4844,6107
2020-10-11,4219,3439
2020-10-12,6875,9568
2020-10-13,6433,10442
2020-10-14,7054,11214
2020-10-15,7899,11890
2020-10-16,8995,13272
2020-10-17,8678,11617
2020-10-18,8774,6341
2020-10-19,12511,17472
2020-10-20,13168,19288
2020-10-21,12698,22232
2020-10-22,12683,23498
2020-10-23,14147,25211
2020-10-24,13171,19781
2020-10-25,13179,11301
2020-10-26,17792,28167
2020-10-27,15919,31351
2020-10-28,16777,33870
2020-10-29,17230,32903
2020-10-30,16717,35082
2020-10-31,13747,25360
2020-11-01,16562,13543
2020-11-02,19576,34148
2020-11-03,16165,36841
2020-11-04,17458,40648
2020-11-05,16340,39463
2020-11-06,17063,40736
2020-11-07,15877,29743
2020-11-08,13422,15716
2020-11-09,17640,38213
2020-11-10,16730,39778
2020-11-11,14543,38905
2020-11-12,14077,38080
2020-11-13,15258,38993
2020-11-14,13330,28246
2020-11-15,12896,14252
2020-11-16,13850,35415
2020-11-17,11299,37860
2020-11-18,12135,36296
2020-11-19,9481,34435
2020-11-20,10651,31910
2020-11-21,8421,22385
2020-11-22,6917,10893
2020-11-23,9179,27503
2020-11-24,7503,28382
2020-11-25,7145,26249
2020-11-26,6715,25429
2020-11-27,6113,22885
2020-11-28,5675,16766
2020-11-29,3225,7672
2020-11-30,4117,18959
2020-12-01,2989,18543
2020-12-02,1813,15767
2020-12-03,1092,10785
2020-12-04,430,4561
2020-12-05,87,743
2020-12-06,12,23
