data,inizio sintomi,prelievo/diagnosi
2020-01-28,10,
2020-01-29,12,2
2020-01-30,17,
2020-01-31,12,
2020-02-01,46,
2020-02-02,30,
2020-02-03,23,
2020-02-04,21,
2020-02-05,29,
2020-02-06,25,1
2020-02-07,18,
2020-02-08,13,
2020-02-09,13,
2020-02-10,62,
2020-02-11,26,
2020-02-12,45,
2020-02-13,50,
2020-02-14,64,
2020-02-15,139,
2020-02-16,78,
2020-02-17,133,
2020-02-18,162,
2020-02-19,135,
2020-02-20,400,4
2020-02-21,305,35
2020-02-22,381,56
2020-02-23,491,76
2020-02-24,662,86
2020-02-25,811,190
2020-02-26,730,277
2020-02-27,870,285
2020-02-28,1172,356
2020-02-29,1065,371
2020-03-01,2433,411
2020-03-02,1896,629
2020-03-03,2203,804
2020-03-04,1909,1081
2020-03-05,2580,1297
2020-03-06,2903,1523
2020-03-07,3039,1402
2020-03-08,3581,1446
2020-03-09,4323,2242
2020-03-10,6004,2447
2020-03-11,4106,2768
2020-03-12,4635,3142
2020-03-13,5272,4098
2020-03-14,4639,3534
2020-03-15,5743,2852
2020-03-16,5248,4805
2020-03-17,4445,5341
2020-03-18,4755,5691
2020-03-19,4212,5689
2020-03-20,6022,6233
2020-03-21,3777,4916
2020-03-22,3772,3934
2020-03-23,4341,6080
2020-03-24,3515,5900
2020-03-25,3918,5773
2020-03-26,3320,5677
2020-03-27,3574,5760
2020-03-28,3233,4505
2020-03-29,2418,2959
2020-03-30,3656,5059
2020-03-31,2629,5341
2020-04-01,4062,4989
2020-04-02,2742,4720
2020-04-03,2741,4433
2020-04-04,2339,3645
2020-04-05,2050,2593
2020-04-06,2509,4078
2020-04-07,2331,4144
2020-04-08,2108,4789
2020-04-09,2061,4668
2020-04-10,2812,5116
2020-04-11,1702,3403
2020-04-12,1675,1913
2020-04-13,1552,2262
2020-04-14,1891,3277
2020-04-15,2144,3949
2020-04-16,1670,3691
2020-04-17,1669,3490
2020-04-18,1290,2638
2020-04-19,996,1386
2020-04-20,1902,2998
2020-04-21,1226,3071
2020-04-22,1181,2600
2020-04-23,1272,2797
2020-04-24,1110,2726
2020-04-25,878,1664
2020-04-26,682,1022
2020-04-27,1122,1970
2020-04-28,855,2231
2020-04-29,941,2320
2020-04-30,857,2258
2020-05-01,686,1082
2020-05-02,494,1012
2020-05-03,384,503
2020-05-04,597,1444
2020-05-05,590,1536
2020-05-06,515,1438
2020-05-07,492,1381
2020-05-08,482,1382
2020-05-09,279,732
2020-05-10,332,332
2020-05-11,375,883
2020-05-12,423,925
2020-05-13,368,890
2020-05-14,301,902
2020-05-15,309,794
2020-05-16,228,611
2020-05-17,178,300
2020-05-18,269,657
2020-05-19,226,717
2020-05-20,257,673
2020-05-21,184,622
2020-05-22,187,686
2020-05-23,111,357
2020-05-24,80,146
2020-05-25,181,512
2020-05-26,161,538
2020-05-27,181,531
2020-05-28,134,515
2020-05-29,133,391
2020-05-30,107,288
2020-05-31,60,90
2020-06-01,157,386
2020-06-02,56,86
2020-06-03,115,359
2020-06-04,105,368
2020-06-05,125,385
2020-06-06,79,205
2020-06-07,62,82
2020-06-08,114,297
2020-06-09,108,364
2020-06-10,111,389
2020-06-11,88,447
2020-06-12,110,361
2020-06-13,69,215
2020-06-14,68,67
2020-06-15,98,277
2020-06-16,83,276
2020-06-17,76,302
2020-06-18,76,232
2020-06-19,71,290
2020-06-20,56,160
2020-06-21,47,61
2020-06-22,74,328
2020-06-23,63,293
2020-06-24,79,201
2020-06-25,78,205
2020-06-26,88,180
2020-06-27,72,122
2020-06-28,44,63
2020-06-29,96,234
2020-06-30,60,198
2020-07-01,98,238
2020-07-02,89,247
2020-07-03,64,234
2020-07-04,74,210
2020-07-05,66,81
2020-07-06,94,235
2020-07-07,96,218
2020-07-08,90,283
2020-07-09,81,219
2020-07-10,95,255
2020-07-11,73,156
2020-07-12,66,53
2020-07-13,94,184
2020-07-14,103,234
2020-07-15,91,238
2020-07-16,78,258
2020-07-17,100,283
2020-07-18,89,162
2020-07-19,84,109
2020-07-20,123,314
2020-07-21,117,277
2020-07-22,105,275
2020-07-23,124,262
2020-07-24,111,307
2020-07-25,129,189
2020-07-26,93,91
2020-07-27,129,319
2020-07-28,133,312
2020-07-29,125,464
2020-07-30,115,302
2020-07-31,127,309
2020-08-01,147,195
2020-08-02,118,107
2020-08-03,196,411
2020-08-04,185,385
2020-08-05,212,481
2020-08-06,200,393
2020-08-07,197,500
2020-08-08,279,346
2020-08-09,210,193
2020-08-10,276,488
2020-08-11,259,522
2020-08-12,273,627
2020-08-13,292,536
2020-08-14,311,633
