data,inizio sintomi,prelievo/diagnosi
2020-01-28,9,
2020-01-29,11,2
2020-01-30,15,
2020-01-31,13,
2020-02-01,43,
2020-02-02,29,
2020-02-03,23,
2020-02-04,18,
2020-02-05,26,
2020-02-06,25,1
2020-02-07,18,
2020-02-08,11,
2020-02-09,13,
2020-02-10,55,
2020-02-11,23,
2020-02-12,40,
2020-02-13,46,
2020-02-14,62,
2020-02-15,134,
2020-02-16,76,
2020-02-17,127,
2020-02-18,152,
2020-02-19,125,
2020-02-20,388,4
2020-02-21,292,35
2020-02-22,371,56
2020-02-23,478,76
2020-02-24,648,87
2020-02-25,804,192
2020-02-26,724,277
2020-02-27,859,285
2020-02-28,1176,357
2020-02-29,1049,371
2020-03-01,2410,411
2020-03-02,1869,630
2020-03-03,2197,803
2020-03-04,1886,1087
2020-03-05,2566,1296
2020-03-06,2861,1538
2020-03-07,3014,1417
2020-03-08,3521,1454
2020-03-09,4243,2241
2020-03-10,5946,2459
2020-03-11,4030,2781
2020-03-12,4531,3144
2020-03-13,5072,4103
2020-03-14,4467,3534
2020-03-15,5572,2870
2020-03-16,4980,4807
2020-03-17,4182,5332
2020-03-18,4497,5694
2020-03-19,3843,5692
2020-03-20,5752,6226
2020-03-21,3450,4917
2020-03-22,3425,3937
2020-03-23,4015,6086
2020-03-24,3243,5886
2020-03-25,3561,5785
2020-03-26,3007,5663
2020-03-27,3296,5737
2020-03-28,2917,4521
2020-03-29,2221,2963
2020-03-30,3329,5034
2020-03-31,2356,5329
2020-04-01,3776,5018
2020-04-02,2397,4758
2020-04-03,2486,4435
2020-04-04,2129,3668
2020-04-05,1872,2595
2020-04-06,2253,4060
2020-04-07,2046,4169
2020-04-08,1920,4810
2020-04-09,1799,4659
2020-04-10,2488,5127
2020-04-11,1422,3426
2020-04-12,1498,1912
2020-04-13,1350,2246
2020-04-14,1594,3290
2020-04-15,1945,3959
2020-04-16,1443,3685
2020-04-17,1430,3479
2020-04-18,1136,2627
2020-04-19,890,1384
2020-04-20,1687,3012
2020-04-21,1042,3066
2020-04-22,1027,2596
2020-04-23,1060,2809
2020-04-24,909,2729
2020-04-25,772,1672
2020-04-26,582,1025
2020-04-27,964,1963
2020-04-28,732,2215
2020-04-29,816,2317
2020-04-30,758,2260
2020-05-01,588,1088
2020-05-02,410,1009
2020-05-03,325,508
2020-05-04,532,1434
2020-05-05,530,1547
2020-05-06,475,1437
2020-05-07,434,1389
2020-05-08,426,1374
2020-05-09,233,732
2020-05-10,302,335
2020-05-11,323,883
2020-05-12,385,926
2020-05-13,312,886
2020-05-14,275,900
2020-05-15,273,793
2020-05-16,179,616
2020-05-17,151,302
2020-05-18,243,653
2020-05-19,200,720
2020-05-20,232,668
2020-05-21,170,622
2020-05-22,150,693
2020-05-23,94,356
2020-05-24,64,147
2020-05-25,168,513
2020-05-26,144,538
2020-05-27,167,532
2020-05-28,127,517
2020-05-29,121,390
2020-05-30,95,287
2020-05-31,47,89
2020-06-01,150,390
2020-06-02,48,86
2020-06-03,102,356
2020-06-04,93,368
2020-06-05,115,385
2020-06-06,79,203
2020-06-07,53,83
2020-06-08,105,297
2020-06-09,98,355
2020-06-10,96,392
2020-06-11,77,446
2020-06-12,98,366
2020-06-13,51,217
2020-06-14,65,67
2020-06-15,89,278
2020-06-16,71,276
2020-06-17,67,301
2020-06-18,72,235
2020-06-19,60,289
2020-06-20,53,161
2020-06-21,45,61
2020-06-22,64,327
2020-06-23,52,289
2020-06-24,70,198
2020-06-25,66,206
2020-06-26,75,184
2020-06-27,59,122
2020-06-28,38,62
2020-06-29,88,236
2020-06-30,55,197
2020-07-01,88,237
2020-07-02,73,248
2020-07-03,56,236
2020-07-04,62,212
2020-07-05,56,82
2020-07-06,80,239
2020-07-07,72,224
2020-07-08,75,282
2020-07-09,64,215
2020-07-10,80,249
2020-07-11,65,155
2020-07-12,61,53
2020-07-13,77,183
2020-07-14,80,232
2020-07-15,70,237
2020-07-16,62,251
2020-07-17,87,285
2020-07-18,75,166
2020-07-19,74,109
2020-07-20,101,312
2020-07-21,96,280
2020-07-22,85,270
2020-07-23,108,263
2020-07-24,102,306
2020-07-25,104,183
2020-07-26,78,90
2020-07-27,116,316
2020-07-28,102,314
2020-07-29,99,467
2020-07-30,79,303
2020-07-31,101,309
2020-08-01,124,191
2020-08-02,109,106
2020-08-03,172,416
2020-08-04,177,380
2020-08-05,182,483
2020-08-06,165,385
2020-08-07,158,509
2020-08-08,205,348
2020-08-09,179,194
2020-08-10,251,485
2020-08-11,209,521
2020-08-12,244,625
2020-08-13,254,541
2020-08-14,264,641
2020-08-15,306,321
2020-08-16,323,297
2020-08-17,487,693
2020-08-18,581,924
2020-08-19,507,1073
2020-08-20,549,1132
2020-08-21,551,1392
2020-08-22,520,1047
2020-08-23,533,704
2020-08-24,602,1625
2020-08-25,559,1596
2020-08-26,554,1485
2020-08-27,484,1470
2020-08-28,518,1470
2020-08-29,378,1025
2020-08-30,406,569
2020-08-31,487,1404
2020-09-01,636,1389
2020-09-02,557,1603
2020-09-03,515,1540
2020-09-04,553,1635
2020-09-05,490,1144
2020-09-06,478,554
2020-09-07,701,1553
2020-09-08,573,1633
2020-09-09,533,1626
2020-09-10,656,1656
2020-09-11,531,1621
2020-09-12,536,1196
2020-09-13,519,588
2020-09-14,748,1647
2020-09-15,728,1817
2020-09-16,679,1565
2020-09-17,676,1702
2020-09-18,675,1865
2020-09-19,689,1265
2020-09-20,697,629
2020-09-21,777,1987
2020-09-22,766,1901
2020-09-23,703,2030
2020-09-24,712,1944
2020-09-25,782,2092
2020-09-26,745,1489
