data,inizio sintomi,inizio sintomi solo sintomatici,prelievo/diagnosi
2020-01-28,17,13,
2020-01-29,20,17,2
2020-01-30,27,22,
2020-01-31,29,24,
2020-02-01,52,45,
2020-02-02,41,35,
2020-02-03,25,22,
2020-02-04,25,23,
2020-02-05,30,29,
2020-02-06,26,23,1
2020-02-07,21,18,
2020-02-08,17,17,
2020-02-09,17,14,
2020-02-10,62,55,
2020-02-11,31,23,
2020-02-12,52,48,
2020-02-13,52,45,
2020-02-14,70,65,
2020-02-15,152,140,
2020-02-16,87,81,
2020-02-17,140,129,
2020-02-18,164,152,
2020-02-19,139,129,
2020-02-20,406,383,4
2020-02-21,315,296,36
2020-02-22,392,368,56
2020-02-23,518,480,75
2020-02-24,687,626,83
2020-02-25,825,779,189
2020-02-26,746,695,275
2020-02-27,897,808,279
2020-02-28,1220,1145,353
2020-02-29,1081,1009,374
2020-03-01,2482,2262,410
2020-03-02,1955,1807,630
2020-03-03,2257,2044,804
2020-03-04,1945,1758,1081
2020-03-05,2636,2392,1309
2020-03-06,2980,2675,1526
2020-03-07,3121,2851,1430
2020-03-08,3672,3343,1450
2020-03-09,4455,3962,2239
2020-03-10,6153,5482,2464
2020-03-11,4223,3734,2759
2020-03-12,4798,4248,3138
2020-03-13,5364,4741,4106
2020-03-14,4718,4116,3534
2020-03-15,5881,5209,2849
2020-03-16,5342,4723,4809
2020-03-17,4530,4023,5338
2020-03-18,4829,4226,5692
2020-03-19,4277,3758,5686
2020-03-20,6155,5363,6238
2020-03-21,3834,3321,4910
2020-03-22,3767,3330,3933
2020-03-23,4391,3813,6089
2020-03-24,3573,3043,5904
2020-03-25,3836,3246,5773
2020-03-26,3319,2790,5672
2020-03-27,3554,3021,5762
2020-03-28,3160,2680,4506
2020-03-29,2385,2089,2961
2020-03-30,3677,3073,5065
2020-03-31,2602,2144,5342
2020-04-01,4084,3350,4997
2020-04-02,2669,2157,4722
2020-04-03,2715,2247,4441
2020-04-04,2320,1872,3642
2020-04-05,2043,1697,2592
2020-04-06,2480,1967,4079
2020-04-07,2249,1809,4139
2020-04-08,2146,1806,4797
2020-04-09,2026,1619,4671
2020-04-10,2736,2198,5124
2020-04-11,1620,1293,3410
2020-04-12,1640,1438,1916
2020-04-13,1512,1313,2263
2020-04-14,1832,1553,3274
2020-04-15,2149,1728,3950
2020-04-16,1640,1373,3700
2020-04-17,1613,1342,3492
2020-04-18,1274,1122,2638
2020-04-19,1016,884,1389
2020-04-20,1887,1608,3002
2020-04-21,1188,1014,3072
2020-04-22,1210,1033,2605
2020-04-23,1241,953,2801
2020-04-24,1116,835,2736
2020-04-25,876,733,1666
2020-04-26,660,576,1017
2020-04-27,1112,905,1970
2020-04-28,866,662,2239
2020-04-29,917,619,2325
2020-04-30,856,560,2263
