provincia
   101041 casi (dom/res)
   102900 casi (dom/res)
   103745 casi (dom/res)
   106299 casi (dom/res)
   109781 casi (dom/res)
   112740 casi (dom/res)
   1131808 casi (dom/res)
   114236 casi (dom/res)
   114417 casi (dom/res)
   116170 casi (dom/res)
   117107 casi (dom/res)
   1179046 casi (dom/res)
   119071 casi (dom/res)
   119955 casi (dom/res)
   120718 casi (dom/res)
   124506 casi (dom/res)
   126254 casi (dom/res)
   126329 casi (dom/res)
   127887 casi (dom/res)
   127889 casi (dom/res)
   128580 casi (dom/res)
   130023 casi (dom/res)
   130575 casi (dom/res)
   130981 casi (dom/res)
   131834 casi (dom/res)
   131987 casi (dom/res)
   137564 casi (dom/res)
   138587 casi (dom/res)
   148976 casi (dom/res)
   151129 casi (dom/res)
   1513639 casi (dom/res)
   152964 casi (dom/res)
   154038 casi (dom/res)
   155469 casi (dom/res)
   158309 casi (dom/res)
   166164 casi (dom/res)
   166947 casi (dom/res)
   167120 casi (dom/res)
   170768 casi (dom/res)
   175981 casi (dom/res)
   176976 casi (dom/res)
   181562 casi (dom/res)
   188671 casi (dom/res)
   192890 casi (dom/res)
   197888 casi (dom/res)
   198441 casi (dom/res)
   207511 casi (dom/res)
   207867 casi (dom/res)
   208040 casi (dom/res)
   210042 casi (dom/res)
   236238 casi (dom/res)
   24138 casi (dom/res)
   245236 casi (dom/res)
   270998 casi (dom/res)
   271423 casi (dom/res)
   276918 casi (dom/res)
   295004 casi (dom/res)
   297980 casi (dom/res)
   310546 casi (dom/res)
   312947 casi (dom/res)
   340330 casi (dom/res)
   367566 casi (dom/res)
   373238 casi (dom/res)
   383329 casi (dom/res)
   391752 casi (dom/res)
   395436 casi (dom/res)
   397486 casi (dom/res)
   39752 casi (dom/res)
   398112 casi (dom/res)
   402414 casi (dom/res)
   418285 casi (dom/res)
   424427 casi (dom/res)
   42497 casi (dom/res)
   435240 casi (dom/res)
   468613 casi (dom/res)
   49444 casi (dom/res)
   50898 casi (dom/res)
   51139 casi (dom/res)
   51294 casi (dom/res)
   52842 casi (dom/res)
   53033 casi (dom/res)
   56941 casi (dom/res)
   57426 casi (dom/res)
   57827 casi (dom/res)
   63065 casi (dom/res)
   64929 casi (dom/res)
   66130 casi (dom/res)
   66181 casi (dom/res)
   68390 casi (dom/res)
   71549 casi (dom/res)
   742152 casi (dom/res)
   75719 casi (dom/res)
   76300 casi (dom/res)
   77363 casi (dom/res)
   77571 casi (dom/res)
   80454 casi (dom/res)
   82538 casi (dom/res)
   83261 casi (dom/res)
   86279 casi (dom/res)
   88301 casi (dom/res)
   88553 casi (dom/res)
   89305 casi (dom/res)
   91935 casi (dom/res)
   92975 casi (dom/res)
   94024 casi (dom/res)
   94270 casi (dom/res)
   97071 casi (dom/res)
