data,inizio sintomi,inizio sintomi solo sintomatici,prelievo/diagnosi
2020-01-28,10,9,
2020-01-29,19,17,2
2020-01-30,24,21,
2020-01-31,20,17,
2020-02-01,52,44,
2020-02-02,38,33,
2020-02-03,24,21,
2020-02-04,24,21,
2020-02-05,30,29,
2020-02-06,26,23,1
2020-02-07,19,16,
2020-02-08,14,14,
2020-02-09,16,14,
2020-02-10,62,55,
2020-02-11,27,19,
2020-02-12,49,46,
2020-02-13,48,41,
2020-02-14,65,60,
2020-02-15,146,136,
2020-02-16,85,81,
2020-02-17,139,127,
2020-02-18,164,152,
2020-02-19,140,127,
2020-02-20,404,379,3
2020-02-21,315,295,36
2020-02-22,389,366,56
2020-02-23,510,472,76
2020-02-24,677,618,86
2020-02-25,822,777,190
2020-02-26,743,697,278
2020-02-27,890,801,285
2020-02-28,1210,1135,357
2020-02-29,1081,1009,371
2020-03-01,2477,2261,412
2020-03-02,1954,1805,630
2020-03-03,2254,2036,806
2020-03-04,1945,1765,1079
2020-03-05,2636,2396,1299
2020-03-06,2975,2676,1523
2020-03-07,3135,2866,1440
2020-03-08,3673,3354,1446
2020-03-09,4438,3956,2245
2020-03-10,6151,5484,2448
2020-03-11,4230,3745,2768
2020-03-12,4782,4230,3142
2020-03-13,5362,4738,4101
2020-03-14,4710,4106,3534
2020-03-15,5881,5213,2854
2020-03-16,5336,4715,4809
2020-03-17,4528,4022,5344
2020-03-18,4823,4215,5694
2020-03-19,4283,3757,5689
2020-03-20,6150,5346,6238
2020-03-21,3843,3323,4918
2020-03-22,3764,3321,3935
2020-03-23,4397,3800,6085
2020-03-24,3570,3036,5920
2020-03-25,3837,3234,5775
2020-03-26,3313,2770,5675
2020-03-27,3559,3019,5763
2020-03-28,3151,2668,4506
2020-03-29,2385,2084,2960
2020-03-30,3663,3053,5065
2020-03-31,2603,2135,5344
2020-04-01,4083,3339,4995
2020-04-02,2671,2151,4720
2020-04-03,2713,2234,4440
2020-04-04,2327,1871,3646
2020-04-05,2038,1695,2596
2020-04-06,2486,1951,4081
2020-04-07,2253,1804,4142
2020-04-08,2142,1789,4796
2020-04-09,2030,1607,4674
2020-04-10,2749,2171,5122
2020-04-11,1617,1278,3408
2020-04-12,1641,1432,1915
2020-04-13,1507,1299,2263
2020-04-14,1839,1531,3277
2020-04-15,2157,1714,3951
2020-04-16,1653,1364,3696
2020-04-17,1616,1318,3497
2020-04-18,1282,1119,2640
2020-04-19,1015,873,1386
2020-04-20,1898,1587,3002
2020-04-21,1197,1004,3072
2020-04-22,1207,1017,2603
2020-04-23,1239,934,2801
2020-04-24,1134,822,2730
2020-04-25,885,720,1664
2020-04-26,664,569,1024
2020-04-27,1116,886,1972
2020-04-28,873,650,2237
2020-04-29,932,603,2324
2020-04-30,856,547,2264
2020-05-01,689,544,1083
2020-05-02,505,401,1019
2020-05-03,408,315,504
2020-05-04,647,436,1447
2020-05-05,627,448,1544
2020-05-06,562,372,1443
2020-05-07,489,347,1388
2020-05-08,510,399,1383
2020-05-09,293,208,735
2020-05-10,336,268,334
2020-05-11,423,307,885
2020-05-12,446,319,924
2020-05-13,375,268,891
2020-05-14,321,230,901
2020-05-15,350,264,798
2020-05-16,230,178,612
2020-05-17,184,147,300
2020-05-18,307,252,658
2020-05-19,244,200,718
2020-05-20,284,223,674
