data,inizio sintomi,prelievo/diagnosi
2020-01-28,9,
2020-01-29,11,2
2020-01-30,17,
2020-01-31,17,
2020-02-01,64,
2020-02-02,29,
2020-02-03,25,
2020-02-04,21,
2020-02-05,28,
2020-02-06,26,1
2020-02-07,20,
2020-02-08,11,
2020-02-09,14,
2020-02-10,63,
2020-02-11,25,
2020-02-12,42,
2020-02-13,47,
2020-02-14,64,
2020-02-15,149,
2020-02-16,81,
2020-02-17,135,
2020-02-18,167,
2020-02-19,131,
2020-02-20,417,3
2020-02-21,312,34
2020-02-22,393,54
2020-02-23,539,75
2020-02-24,710,87
2020-02-25,854,195
2020-02-26,823,279
2020-02-27,918,285
2020-02-28,1256,359
2020-02-29,1099,368
2020-03-01,2591,411
2020-03-02,1976,639
2020-03-03,2314,813
2020-03-04,2009,1089
2020-03-05,2713,1311
2020-03-06,3020,1546
2020-03-07,3195,1415
2020-03-08,3709,1470
2020-03-09,4509,2238
2020-03-10,6276,2487
2020-03-11,4310,2784
2020-03-12,4837,3171
2020-03-13,5287,4137
2020-03-14,4696,3568
2020-03-15,5859,2869
2020-03-16,5208,4846
2020-03-17,4309,5338
2020-03-18,4691,5712
2020-03-19,4026,5713
2020-03-20,5953,6239
2020-03-21,3560,4912
2020-03-22,3502,3947
2020-03-23,4130,6090
2020-03-24,3316,5901
2020-03-25,3649,5786
2020-03-26,3062,5667
2020-03-27,3342,5749
2020-03-28,2929,4524
2020-03-29,2242,2974
2020-03-30,3407,5097
2020-03-31,2401,5323
2020-04-01,3855,5000
2020-04-02,2452,4712
2020-04-03,2594,4463
2020-04-04,2128,3647
2020-04-05,1873,2594
2020-04-06,2220,4056
2020-04-07,2061,4198
2020-04-08,1960,4758
2020-04-09,1829,4680
2020-04-10,2589,5123
2020-04-11,1434,3382
2020-04-12,1513,1918
2020-04-13,1380,2234
2020-04-14,1623,3299
2020-04-15,1993,3960
2020-04-16,1540,3666
2020-04-17,1437,3458
2020-04-18,1206,2656
2020-04-19,877,1374
2020-04-20,1885,3054
2020-04-21,1173,3049
2020-04-22,1115,2600
2020-04-23,1148,2820
2020-04-24,992,2688
2020-04-25,781,1656
2020-04-26,608,1024
2020-04-27,1111,1952
2020-04-28,833,2228
2020-04-29,905,2303
2020-04-30,846,2267
2020-05-01,569,1107
2020-05-02,460,1001
2020-05-03,311,514
2020-05-04,603,1437
2020-05-05,605,1544
2020-05-06,579,1429
2020-05-07,511,1387
2020-05-08,505,1378
2020-05-09,264,737
2020-05-10,305,335
2020-05-11,398,883
2020-05-12,444,925
2020-05-13,397,880
2020-05-14,347,901
2020-05-15,349,788
2020-05-16,262,616
2020-05-17,156,299
2020-05-18,330,652
2020-05-19,269,722
2020-05-20,353,667
2020-05-21,268,613
2020-05-22,305,686
2020-05-23,151,364
2020-05-24,95,148
2020-05-25,213,511
2020-05-26,225,541
2020-05-27,255,535
2020-05-28,199,518
2020-05-29,187,391
2020-05-30,149,285
2020-05-31,47,91
2020-06-01,206,388
2020-06-02,47,86
2020-06-03,160,353
2020-06-04,160,371
2020-06-05,206,384
2020-06-06,106,201
2020-06-07,66,82
2020-06-08,184,294
2020-06-09,178,359
2020-06-10,155,398
2020-06-11,199,442
2020-06-12,178,365
2020-06-13,88,214
2020-06-14,83,67
2020-06-15,169,277
2020-06-16,129,274
2020-06-17,149,301
2020-06-18,124,236
2020-06-19,146,289
2020-06-20,87,155
2020-06-21,52,52
2020-06-22,123,313
2020-06-23,114,290
2020-06-24,97,194
2020-06-25,90,197
2020-06-26,128,183
2020-06-27,80,119
2020-06-28,40,62
2020-06-29,128,237
2020-06-30,91,197
2020-07-01,140,235
2020-07-02,124,253
2020-07-03,121,233
2020-07-04,90,217
2020-07-05,45,75
2020-07-06,133,239
2020-07-07,89,222
2020-07-08,95,271
2020-07-09,80,203
2020-07-10,106,241
2020-07-11,59,154
2020-07-12,21,54
2020-07-13,36,144
2020-07-14,21,108
2020-07-15,2,31
