data,inizio sintomi,prelievo/diagnosi
2020-01-28,10,
2020-01-29,14,2
2020-01-30,18,
2020-01-31,17,
2020-02-01,48,
2020-02-02,34,
2020-02-03,23,
2020-02-04,22,
2020-02-05,30,
2020-02-06,25,1
2020-02-07,18,
2020-02-08,14,
2020-02-09,16,
2020-02-10,62,
2020-02-11,26,
2020-02-12,48,
2020-02-13,48,
2020-02-14,64,
2020-02-15,144,
2020-02-16,81,
2020-02-17,139,
2020-02-18,164,
2020-02-19,137,
2020-02-20,403,4
2020-02-21,309,35
2020-02-22,385,56
2020-02-23,507,76
2020-02-24,675,86
2020-02-25,819,190
2020-02-26,739,277
2020-02-27,886,285
2020-02-28,1207,356
2020-02-29,1080,371
2020-03-01,2472,412
2020-03-02,1943,630
2020-03-03,2248,806
2020-03-04,1947,1081
2020-03-05,2632,1297
2020-03-06,2968,1523
2020-03-07,3132,1416
2020-03-08,3665,1446
2020-03-09,4421,2244
2020-03-10,6133,2446
2020-03-11,4201,2768
2020-03-12,4754,3141
2020-03-13,5349,4099
2020-03-14,4707,3534
2020-03-15,5877,2853
2020-03-16,5327,4805
2020-03-17,4529,5341
2020-03-18,4817,5691
2020-03-19,4268,5689
2020-03-20,6147,6237
2020-03-21,3848,4918
2020-03-22,3764,3934
2020-03-23,4390,6081
2020-03-24,3592,5903
2020-03-25,3842,5773
2020-03-26,3317,5677
2020-03-27,3561,5760
2020-03-28,3182,4506
2020-03-29,2410,2958
2020-03-30,3654,5059
2020-03-31,2615,5342
2020-04-01,4117,4994
2020-04-02,2680,4721
2020-04-03,2723,4437
2020-04-04,2317,3646
2020-04-05,2036,2597
2020-04-06,2482,4080
2020-04-07,2254,4143
2020-04-08,2143,4795
2020-04-09,2024,4673
2020-04-10,2734,5117
2020-04-11,1611,3406
2020-04-12,1647,1914
2020-04-13,1525,2262
2020-04-14,1823,3277
2020-04-15,2148,3951
2020-04-16,1661,3694
2020-04-17,1603,3496
2020-04-18,1290,2639
2020-04-19,991,1386
2020-04-20,1883,3002
2020-04-21,1195,3071
2020-04-22,1221,2602
2020-04-23,1231,2799
2020-04-24,1119,2727
2020-04-25,865,1665
2020-04-26,642,1023
2020-04-27,1100,1973
2020-04-28,859,2235
2020-04-29,920,2323
2020-04-30,868,2262
2020-05-01,667,1082
2020-05-02,489,1016
2020-05-03,378,504
2020-05-04,615,1446
2020-05-05,620,1540
2020-05-06,548,1441
2020-05-07,492,1384
2020-05-08,492,1383
2020-05-09,278,733
2020-05-10,331,333
2020-05-11,383,886
2020-05-12,434,924
2020-05-13,371,890
2020-05-14,324,902
2020-05-15,326,796
2020-05-16,227,611
2020-05-17,176,300
2020-05-18,296,657
2020-05-19,236,718
2020-05-20,281,674
2020-05-21,199,623
2020-05-22,174,687
2020-05-23,123,356
2020-05-24,78,146
2020-05-25,208,512
2020-05-26,168,540
2020-05-27,190,531
2020-05-28,145,516
2020-05-29,135,391
2020-05-30,118,288
2020-05-31,58,90
2020-06-01,169,386
2020-06-02,62,86
2020-06-03,127,360
2020-06-04,115,368
2020-06-05,140,385
2020-06-06,89,204
2020-06-07,66,82
2020-06-08,129,299
2020-06-09,120,366
2020-06-10,115,392
2020-06-11,98,448
2020-06-12,118,362
2020-06-13,68,215
2020-06-14,74,67
2020-06-15,104,278
2020-06-16,93,276
2020-06-17,92,303
2020-06-18,89,231
2020-06-19,81,290
2020-06-20,60,161
2020-06-21,56,61
2020-06-22,85,329
2020-06-23,75,294
2020-06-24,92,202
2020-06-25,87,205
2020-06-26,93,182
2020-06-27,76,123
2020-06-28,53,64
2020-06-29,99,234
2020-06-30,70,199
2020-07-01,117,238
2020-07-02,88,250
2020-07-03,70,235
2020-07-04,84,219
2020-07-05,67,81
2020-07-06,102,235
2020-07-07,99,220
2020-07-08,102,283
2020-07-09,84,220
2020-07-10,109,247
2020-07-11,79,157
2020-07-12,73,53
2020-07-13,104,184
2020-07-14,118,236
2020-07-15,102,239
2020-07-16,90,257
2020-07-17,111,284
2020-07-18,97,162
2020-07-19,87,109
2020-07-20,137,313
2020-07-21,120,278
2020-07-22,115,274
2020-07-23,130,266
2020-07-24,122,307
2020-07-25,135,194
2020-07-26,91,91
2020-07-27,132,318
2020-07-28,137,314
2020-07-29,133,466
2020-07-30,130,321
2020-07-31,131,310
2020-08-01,168,198
2020-08-02,124,107
2020-08-03,211,410
2020-08-04,188,386
2020-08-05,215,482
2020-08-06,229,397
2020-08-07,224,500
2020-08-08,274,345
2020-08-09,209,194
2020-08-10,304,488
2020-08-11,282,524
2020-08-12,299,627
2020-08-13,312,536
2020-08-14,333,635
2020-08-15,352,331
2020-08-16,363,294
2020-08-17,574,697
2020-08-18,651,907
2020-08-19,589,1063
2020-08-20,600,1146
2020-08-21,633,1393
2020-08-22,584,1073
2020-08-23,608,713
2020-08-24,710,1652
2020-08-25,714,1566
2020-08-26,662,1515
2020-08-27,598,1492
2020-08-28,634,1465
2020-08-29,464,1027
2020-08-30,421,574
2020-08-31,578,1400
2020-09-01,762,1393
2020-09-02,665,1620
2020-09-03,597,1548
2020-09-04,672,1661
2020-09-05,579,1133
2020-09-06,515,565
2020-09-07,807,1554
2020-09-08,699,1622
2020-09-09,675,1642
2020-09-10,796,1677
2020-09-11,658,1615
2020-09-12,656,1214
2020-09-13,584,606
2020-09-14,891,1656
2020-09-15,880,1813
2020-09-16,817,1601
2020-09-17,819,1715
2020-09-18,853,1887
2020-09-19,840,1291
2020-09-20,806,640
2020-09-21,953,2008
2020-09-22,959,1943
2020-09-23,887,2066
2020-09-24,865,1992
2020-09-25,973,2108
2020-09-26,929,1525
2020-09-27,957,922
2020-09-28,1322,2311
2020-09-29,1303,2345
2020-09-30,1740,2588
2020-10-01,2318,3054
2020-10-02,2271,3291
2020-10-03,2309,2592
2020-10-04,2272,1732
2020-10-05,3316,5059
2020-10-06,3099,4859
2020-10-07,3667,5471
2020-10-08,3980,5969
2020-10-09,4422,6735
2020-10-10,4795,6136
2020-10-11,4199,3385
2020-10-12,6869,9540
2020-10-13,6437,10353
2020-10-14,7028,11138
2020-10-15,7875,11795
2020-10-16,8946,13153
2020-10-17,8606,11595
2020-10-18,8698,6304
2020-10-19,12447,17403
2020-10-20,13089,19164
2020-10-21,12625,22142
2020-10-22,12557,23464
2020-10-23,14027,25181
2020-10-24,13070,19762
2020-10-25,13067,11295
2020-10-26,17690,28105
2020-10-27,15855,31309
2020-10-28,16771,33794
2020-10-29,17173,32832
2020-10-30,16653,34995
2020-10-31,13726,25313
2020-11-01,16381,13485
2020-11-02,19257,34064
2020-11-03,15898,36708
2020-11-04,17307,40537
