data,inizio sintomi,inizio sintomi solo sintomatici,prelievo/diagnosi
2020-01-28,17,13,
2020-01-29,20,17,2
2020-01-30,27,22,
2020-01-31,30,25,
2020-02-01,52,44,
2020-02-02,41,35,
2020-02-03,25,22,
2020-02-04,25,23,
2020-02-05,30,29,
2020-02-06,26,23,1
2020-02-07,21,18,
2020-02-08,17,17,
2020-02-09,17,14,
2020-02-10,62,55,
2020-02-11,30,21,
2020-02-12,52,48,
2020-02-13,52,45,
2020-02-14,70,65,
2020-02-15,152,140,
2020-02-16,87,81,
2020-02-17,141,130,
2020-02-18,164,152,
2020-02-19,139,129,
2020-02-20,409,386,4
2020-02-21,315,296,34
2020-02-22,393,370,57
2020-02-23,514,477,76
2020-02-24,689,628,83
2020-02-25,823,777,187
2020-02-26,747,697,276
2020-02-27,899,810,283
2020-02-28,1222,1148,353
2020-02-29,1080,1008,375
2020-03-01,2486,2269,410
2020-03-02,1958,1810,630
2020-03-03,2253,2041,807
2020-03-04,1943,1756,1077
2020-03-05,2634,2390,1305
2020-03-06,2977,2672,1524
2020-03-07,3124,2857,1435
2020-03-08,3674,3343,1453
2020-03-09,4446,3952,2240
2020-03-10,6161,5489,2460
2020-03-11,4216,3727,2760
2020-03-12,4797,4246,3139
2020-03-13,5361,4739,4105
2020-03-14,4714,4110,3535
2020-03-15,5880,5209,2848
2020-03-16,5340,4723,4809
2020-03-17,4528,4022,5341
2020-03-18,4829,4226,5692
2020-03-19,4278,3759,5686
2020-03-20,6153,5361,6238
2020-03-21,3834,3321,4910
2020-03-22,3768,3331,3932
2020-03-23,4386,3811,6090
2020-03-24,3574,3045,5904
2020-03-25,3835,3247,5773
2020-03-26,3320,2791,5670
2020-03-27,3553,3021,5763
2020-03-28,3162,2682,4505
2020-03-29,2385,2089,2961
2020-03-30,3677,3072,5068
2020-03-31,2602,2145,5342
2020-04-01,4081,3350,4997
2020-04-02,2668,2155,4722
2020-04-03,2715,2247,4441
2020-04-04,2320,1874,3643
2020-04-05,2043,1697,2590
2020-04-06,2481,1968,4079
2020-04-07,2249,1809,4140
2020-04-08,2148,1808,4794
2020-04-09,2027,1621,4672
2020-04-10,2736,2199,5123
2020-04-11,1619,1293,3410
2020-04-12,1640,1438,1916
2020-04-13,1512,1313,2264
2020-04-14,1832,1555,3271
2020-04-15,2147,1728,3951
2020-04-16,1642,1375,3702
2020-04-17,1612,1341,3493
2020-04-18,1274,1122,2639
2020-04-19,1017,885,1388
2020-04-20,1887,1607,3002
2020-04-21,1188,1015,3070
2020-04-22,1208,1031,2606
2020-04-23,1241,953,2802
2020-04-24,1117,836,2736
2020-04-25,876,733,1666
2020-04-26,660,576,1019
2020-04-27,1113,906,1970
2020-04-28,864,659,2239
2020-04-29,917,617,2322
2020-04-30,857,561,2263
