provincia
   104415 casi (dom/res)
   104535 casi (dom/res)
   104916 casi (dom/res)
   107903 casi (dom/res)
   108224 casi (dom/res)
   109532 casi (dom/res)
   110659 casi (dom/res)
   119136 casi (dom/res)
   119486 casi (dom/res)
   120347 casi (dom/res)
   126353 casi (dom/res)
   1296487 casi (dom/res)
   130068 casi (dom/res)
   130811 casi (dom/res)
   1325117 casi (dom/res)
   133354 casi (dom/res)
   133716 casi (dom/res)
   134100 casi (dom/res)
   136713 casi (dom/res)
   139207 casi (dom/res)
   139372 casi (dom/res)
   140085 casi (dom/res)
   140141 casi (dom/res)
   147323 casi (dom/res)
   149999 casi (dom/res)
   150695 casi (dom/res)
   152121 casi (dom/res)
   152202 casi (dom/res)
   152669 casi (dom/res)
   155877 casi (dom/res)
   156026 casi (dom/res)
   156562 casi (dom/res)
   157394 casi (dom/res)
   159794 casi (dom/res)
   160370 casi (dom/res)
   163071 casi (dom/res)
   1768469 casi (dom/res)
   178805 casi (dom/res)
   181567 casi (dom/res)
   183720 casi (dom/res)
   188661 casi (dom/res)
   189973 casi (dom/res)
   192401 casi (dom/res)
   192513 casi (dom/res)
   195574 casi (dom/res)
   195822 casi (dom/res)
   201974 casi (dom/res)
   210306 casi (dom/res)
   211600 casi (dom/res)
   213182 casi (dom/res)
   220475 casi (dom/res)
   226547 casi (dom/res)
   228763 casi (dom/res)
   233059 casi (dom/res)
   248066 casi (dom/res)
   249171 casi (dom/res)
   249391 casi (dom/res)
   249502 casi (dom/res)
   264228 casi (dom/res)
   27672 casi (dom/res)
   282726 casi (dom/res)
   313846 casi (dom/res)
   328142 casi (dom/res)
   329666 casi (dom/res)
   347978 casi (dom/res)
   348192 casi (dom/res)
   367339 casi (dom/res)
   371565 casi (dom/res)
   382863 casi (dom/res)
   424105 casi (dom/res)
   444301 casi (dom/res)
   448974 casi (dom/res)
   453006 casi (dom/res)
   462574 casi (dom/res)
   471397 casi (dom/res)
   477435 casi (dom/res)
   48085 casi (dom/res)
   483418 casi (dom/res)
   485177 casi (dom/res)
   49275 casi (dom/res)
   521245 casi (dom/res)
   522525 casi (dom/res)
   527417 casi (dom/res)
   56315 casi (dom/res)
   60987 casi (dom/res)
   61534 casi (dom/res)
   62128 casi (dom/res)
   63535 casi (dom/res)
   63920 casi (dom/res)
   64384 casi (dom/res)
   68092 casi (dom/res)
   68537 casi (dom/res)
   72175 casi (dom/res)
   72499 casi (dom/res)
   78737 casi (dom/res)
   80574 casi (dom/res)
   82376 casi (dom/res)
   86998 casi (dom/res)
   89475 casi (dom/res)
   906776 casi (dom/res)
   91969 casi (dom/res)
   92197 casi (dom/res)
   96500 casi (dom/res)
   99345 casi (dom/res)
   99554 casi (dom/res)
   99852 casi (dom/res)
   99907 casi (dom/res)
