data,inizio sintomi,prelievo/diagnosi
2020-01-28,10,
2020-01-29,15,2
2020-01-30,18,
2020-01-31,17,
2020-02-01,48,
2020-02-02,34,
2020-02-03,23,
2020-02-04,22,
2020-02-05,30,
2020-02-06,25,1
2020-02-07,18,
2020-02-08,14,
2020-02-09,16,
2020-02-10,62,
2020-02-11,27,
2020-02-12,48,
2020-02-13,49,
2020-02-14,65,
2020-02-15,145,
2020-02-16,81,
2020-02-17,139,
2020-02-18,164,
2020-02-19,137,
2020-02-20,403,4
2020-02-21,310,35
2020-02-22,385,56
2020-02-23,507,76
2020-02-24,675,86
2020-02-25,819,190
2020-02-26,739,278
2020-02-27,886,285
2020-02-28,1207,356
2020-02-29,1080,371
2020-03-01,2471,412
2020-03-02,1943,630
2020-03-03,2250,806
2020-03-04,1947,1082
2020-03-05,2632,1298
2020-03-06,2969,1523
2020-03-07,3132,1418
2020-03-08,3665,1446
2020-03-09,4424,2246
2020-03-10,6134,2448
2020-03-11,4200,2768
2020-03-12,4754,3141
2020-03-13,5348,4100
2020-03-14,4705,3534
2020-03-15,5879,2853
2020-03-16,5328,4807
2020-03-17,4533,5345
2020-03-18,4825,5693
2020-03-19,4275,5691
2020-03-20,6149,6238
2020-03-21,3851,4918
2020-03-22,3766,3934
2020-03-23,4397,6082
2020-03-24,3590,5903
2020-03-25,3844,5774
2020-03-26,3321,5677
2020-03-27,3565,5760
2020-03-28,3185,4506
2020-03-29,2411,2960
2020-03-30,3654,5062
2020-03-31,2616,5343
2020-04-01,4120,4995
2020-04-02,2681,4721
2020-04-03,2728,4437
2020-04-04,2316,3647
2020-04-05,2038,2597
2020-04-06,2480,4080
2020-04-07,2254,4143
2020-04-08,2143,4794
2020-04-09,2026,4672
2020-04-10,2736,5117
2020-04-11,1608,3406
2020-04-12,1646,1914
2020-04-13,1527,2263
2020-04-14,1825,3278
2020-04-15,2145,3951
2020-04-16,1662,3694
2020-04-17,1604,3496
2020-04-18,1293,2638
2020-04-19,995,1386
2020-04-20,1884,3002
2020-04-21,1191,3072
2020-04-22,1226,2603
2020-04-23,1232,2799
2020-04-24,1122,2727
2020-04-25,869,1665
2020-04-26,642,1023
2020-04-27,1102,1973
2020-04-28,863,2235
2020-04-29,919,2323
2020-04-30,869,2263
2020-05-01,670,1083
2020-05-02,490,1016
2020-05-03,378,504
2020-05-04,615,1446
2020-05-05,623,1540
2020-05-06,549,1441
2020-05-07,494,1384
2020-05-08,493,1383
2020-05-09,278,733
2020-05-10,331,333
2020-05-11,384,886
2020-05-12,436,924
2020-05-13,371,890
2020-05-14,326,902
2020-05-15,329,796
2020-05-16,227,611
2020-05-17,176,300
2020-05-18,298,657
2020-05-19,237,718
2020-05-20,282,674
2020-05-21,200,623
2020-05-22,174,687
2020-05-23,123,356
2020-05-24,78,146
2020-05-25,207,512
2020-05-26,169,540
2020-05-27,190,531
2020-05-28,145,516
2020-05-29,136,391
2020-05-30,120,288
2020-05-31,58,90
2020-06-01,170,386
2020-06-02,64,86
2020-06-03,128,360
2020-06-04,115,368
2020-06-05,140,385
2020-06-06,89,204
2020-06-07,66,82
2020-06-08,130,299
2020-06-09,122,366
2020-06-10,115,392
2020-06-11,98,448
2020-06-12,119,362
2020-06-13,68,215
2020-06-14,75,67
2020-06-15,105,278
2020-06-16,94,276
2020-06-17,92,303
2020-06-18,91,231
2020-06-19,82,290
2020-06-20,61,162
2020-06-21,56,61
2020-06-22,85,329
2020-06-23,76,294
2020-06-24,93,202
2020-06-25,87,205
2020-06-26,93,182
2020-06-27,76,122
2020-06-28,53,64
2020-06-29,99,234
2020-06-30,70,199
2020-07-01,117,238
2020-07-02,90,250
2020-07-03,71,235
2020-07-04,85,219
2020-07-05,68,81
2020-07-06,103,235
2020-07-07,100,220
2020-07-08,102,283
2020-07-09,84,220
2020-07-10,111,247
2020-07-11,79,157
2020-07-12,74,53
2020-07-13,105,184
2020-07-14,118,236
2020-07-15,102,239
2020-07-16,91,257
2020-07-17,112,284
2020-07-18,97,162
2020-07-19,88,109
2020-07-20,137,313
2020-07-21,122,278
2020-07-22,115,274
2020-07-23,130,266
2020-07-24,122,307
2020-07-25,136,194
2020-07-26,92,91
2020-07-27,132,318
2020-07-28,137,314
2020-07-29,133,466
2020-07-30,130,323
2020-07-31,131,310
2020-08-01,170,198
2020-08-02,123,107
2020-08-03,212,410
2020-08-04,192,386
2020-08-05,216,482
2020-08-06,231,397
2020-08-07,226,500
2020-08-08,281,345
2020-08-09,209,194
2020-08-10,309,488
2020-08-11,284,524
2020-08-12,305,627
2020-08-13,316,536
2020-08-14,331,634
2020-08-15,358,331
2020-08-16,366,294
2020-08-17,579,697
2020-08-18,651,907
2020-08-19,595,1063
2020-08-20,606,1146
2020-08-21,642,1393
2020-08-22,590,1073
2020-08-23,612,714
2020-08-24,717,1652
2020-08-25,726,1566
2020-08-26,670,1515
2020-08-27,618,1493
2020-08-28,650,1465
2020-08-29,476,1027
2020-08-30,424,574
2020-08-31,595,1400
2020-09-01,772,1393
2020-09-02,682,1621
2020-09-03,608,1548
2020-09-04,698,1662
2020-09-05,593,1134
2020-09-06,520,565
2020-09-07,825,1554
2020-09-08,719,1622
2020-09-09,706,1642
2020-09-10,833,1678
2020-09-11,684,1615
2020-09-12,682,1216
2020-09-13,590,606
2020-09-14,906,1656
2020-09-15,905,1813
2020-09-16,856,1603
2020-09-17,845,1718
2020-09-18,882,1887
2020-09-19,858,1292
2020-09-20,825,641
2020-09-21,974,2009
2020-09-22,978,1945
2020-09-23,915,2067
2020-09-24,886,1992
2020-09-25,1008,2109
2020-09-26,955,1528
2020-09-27,979,922
2020-09-28,1354,2312
2020-09-29,1350,2347
2020-09-30,1828,2588
2020-10-01,2404,3056
2020-10-02,2363,3295
2020-10-03,2402,2596
2020-10-04,2337,1737
2020-10-05,3440,5059
2020-10-06,3293,4861
2020-10-07,3859,5474
2020-10-08,4195,5987
2020-10-09,4703,6762
2020-10-10,5093,6132
2020-10-11,4384,3392
2020-10-12,7269,9545
2020-10-13,6775,10377
2020-10-14,7456,11155
2020-10-15,8334,11817
2020-10-16,9490,13180
2020-10-17,9165,11601
2020-10-18,9277,6309
2020-10-19,13112,17405
2020-10-20,13905,19173
2020-10-21,13551,22138
2020-10-22,13489,23464
2020-10-23,14904,25190
2020-10-24,13969,19768
2020-10-25,13690,11292
2020-10-26,18559,28120
2020-10-27,16681,31311
2020-10-28,17776,33807
2020-10-29,17954,32853
2020-10-30,17529,35013
2020-10-31,14407,25307
2020-11-01,16966,13518
2020-11-02,20114,34105
2020-11-03,16656,36726
2020-11-04,18089,40574
2020-11-05,16800,39336
2020-11-06,17529,40624
2020-11-07,16081,29617
2020-11-08,13383,15582
2020-11-09,17514,38075
2020-11-10,16592,39538
2020-11-11,14427,38667
2020-11-12,13894,37859
2020-11-13,14959,38802
2020-11-14,13023,27923
2020-11-15,12244,14100
2020-11-16,12998,35177
2020-11-17,10395,37627
2020-11-18,11044,36116
2020-11-19,8304,34167
2020-11-20,8775,31505
2020-11-21,6898,22041
2020-11-22,5043,10522
2020-11-23,6265,25850
2020-11-24,4561,26358
2020-11-25,3828,23651
2020-11-26,2738,22732
2020-11-27,1920,18497
2020-11-28,1024,10190
2020-11-29,490,3041
2020-11-30,249,1903
2020-12-01,17,29
