data,inizio sintomi,inizio sintomi solo sintomatici,prelievo/diagnosi
2020-01-28,15,13,
2020-01-29,23,19,2
2020-01-30,29,24,
2020-01-31,29,21,
2020-02-01,53,45,
2020-02-02,38,31,
2020-02-03,24,21,
2020-02-04,24,21,
2020-02-05,30,29,
2020-02-06,27,24,1
2020-02-07,19,16,
2020-02-08,14,14,
2020-02-09,17,15,
2020-02-10,62,55,
2020-02-11,28,20,
2020-02-12,50,47,
2020-02-13,49,42,
2020-02-14,65,60,
2020-02-15,147,137,
2020-02-16,83,79,
2020-02-17,139,127,
2020-02-18,163,151,
2020-02-19,141,128,
2020-02-20,402,378,3
2020-02-21,316,296,36
2020-02-22,388,363,53
2020-02-23,507,469,73
2020-02-24,682,619,84
2020-02-25,821,774,188
2020-02-26,742,693,276
2020-02-27,893,802,283
2020-02-28,1212,1136,355
2020-02-29,1080,1005,372
2020-03-01,2474,2252,408
2020-03-02,1951,1797,632
2020-03-03,2255,2036,803
2020-03-04,1941,1753,1074
2020-03-05,2635,2386,1308
2020-03-06,2977,2662,1524
2020-03-07,3129,2858,1457
2020-03-08,3664,3337,1453
2020-03-09,4443,3945,2244
2020-03-10,6153,5469,2457
2020-03-11,4230,3735,2762
2020-03-12,4786,4229,3139
2020-03-13,5361,4732,4106
2020-03-14,4716,4106,3530
2020-03-15,5884,5212,2847
2020-03-16,5336,4714,4807
2020-03-17,4533,4026,5339
2020-03-18,4825,4215,5689
2020-03-19,4280,3755,5687
2020-03-20,6148,5344,6238
2020-03-21,3844,3323,4910
2020-03-22,3768,3324,3933
2020-03-23,4398,3801,6083
2020-03-24,3573,3035,5917
2020-03-25,3839,3235,5771
2020-03-26,3319,2777,5674
2020-03-27,3560,3018,5759
2020-03-28,3154,2672,4506
2020-03-29,2387,2086,2960
2020-03-30,3666,3056,5065
2020-03-31,2607,2134,5341
2020-04-01,4087,3341,4995
2020-04-02,2673,2153,4718
2020-04-03,2717,2243,4441
2020-04-04,2327,1866,3644
2020-04-05,2043,1698,2593
2020-04-06,2489,1952,4078
2020-04-07,2257,1806,4141
2020-04-08,2142,1790,4790
2020-04-09,2032,1615,4673
2020-04-10,2746,2189,5119
2020-04-11,1624,1291,3409
2020-04-12,1643,1434,1915
2020-04-13,1512,1304,2264
2020-04-14,1838,1535,3273
2020-04-15,2150,1718,3947
2020-04-16,1646,1365,3696
2020-04-17,1615,1331,3495
2020-04-18,1280,1119,2636
2020-04-19,1015,875,1387
2020-04-20,1897,1600,3002
2020-04-21,1197,1008,3069
2020-04-22,1208,1023,2607
2020-04-23,1241,939,2800
2020-04-24,1128,828,2736
2020-04-25,880,729,1664
2020-04-26,666,571,1019
2020-04-27,1117,890,1972
