data,inizio sintomi,inizio sintomi solo sintomatici,prelievo/diagnosi
2020-01-28,10,9,
2020-01-29,17,15,2
2020-01-30,21,18,
2020-01-31,17,14,
2020-02-01,51,44,
2020-02-02,36,31,
2020-02-03,24,21,
2020-02-04,24,21,
2020-02-05,30,29,
2020-02-06,26,23,1
2020-02-07,19,16,
2020-02-08,14,14,
2020-02-09,16,14,
2020-02-10,62,55,
2020-02-11,27,19,
2020-02-12,48,45,
2020-02-13,48,41,
2020-02-14,65,60,
2020-02-15,146,136,
2020-02-16,84,80,
2020-02-17,138,127,
2020-02-18,164,152,
2020-02-19,140,127,
2020-02-20,403,378,3
2020-02-21,315,295,36
2020-02-22,389,366,56
2020-02-23,510,472,76
2020-02-24,676,617,86
2020-02-25,819,774,190
2020-02-26,740,694,278
2020-02-27,888,800,285
2020-02-28,1207,1134,357
2020-02-29,1079,1007,371
2020-03-01,2475,2259,413
2020-03-02,1953,1804,630
2020-03-03,2251,2033,806
2020-03-04,1945,1763,1082
2020-03-05,2635,2395,1297
2020-03-06,2970,2674,1526
2020-03-07,3129,2859,1433
2020-03-08,3669,3350,1447
2020-03-09,4426,3945,2245
2020-03-10,6129,5466,2449
2020-03-11,4212,3729,2769
2020-03-12,4757,4210,3141
2020-03-13,5346,4726,4102
2020-03-14,4698,4095,3536
2020-03-15,5872,5203,2854
2020-03-16,5322,4703,4809
2020-03-17,4513,4007,5344
2020-03-18,4811,4203,5695
2020-03-19,4262,3739,5691
2020-03-20,6125,5324,6237
2020-03-21,3820,3300,4915
2020-03-22,3754,3311,3936
2020-03-23,4378,3787,6086
2020-03-24,3555,3022,5920
2020-03-25,3825,3222,5773
2020-03-26,3297,2759,5676
2020-03-27,3547,3010,5763
2020-03-28,3142,2661,4505
2020-03-29,2377,2079,2960
2020-03-30,3646,3043,5062
2020-03-31,2589,2126,5343
2020-04-01,4073,3330,4995
2020-04-02,2661,2148,4721
2020-04-03,2695,2230,4441
2020-04-04,2308,1865,3645
2020-04-05,2029,1690,2596
2020-04-06,2466,1945,4080
2020-04-07,2232,1799,4140
2020-04-08,2126,1781,4794
2020-04-09,2006,1602,4673
2020-04-10,2712,2165,5120
2020-04-11,1588,1268,3407
2020-04-12,1628,1425,1916
2020-04-13,1490,1293,2264
2020-04-14,1806,1517,3277
2020-04-15,2125,1703,3951
2020-04-16,1619,1356,3696
2020-04-17,1575,1309,3497
2020-04-18,1255,1112,2638
2020-04-19,985,868,1384
2020-04-20,1868,1583,3001
2020-04-21,1171,998,3073
2020-04-22,1189,1014,2603
2020-04-23,1212,927,2800
2020-04-24,1086,823,2729
2020-04-25,859,718,1664
2020-04-26,651,568,1024
2020-04-27,1096,885,1972
2020-04-28,847,646,2236
2020-04-29,894,599,2322
2020-04-30,845,544,2264
2020-05-01,668,539,1083
2020-05-02,476,396,1019
2020-05-03,387,316,504
2020-05-04,610,434,1447
2020-05-05,610,447,1543
2020-05-06,531,373,1442
2020-05-07,481,347,1387
2020-05-08,492,394,1383
2020-05-09,272,209,734
2020-05-10,333,268,334
2020-05-11,386,304,885
2020-05-12,432,316,924
2020-05-13,368,269,890
2020-05-14,314,229,901
2020-05-15,314,261,798
2020-05-16,222,177,612
2020-05-17,176,144,300
2020-05-18,296,250,658
2020-05-19,236,197,718
2020-05-20,275,220,674
2020-05-21,197,158,623
2020-05-22,176,151,687
2020-05-23,127,112,357
2020-05-24,83,75,146
2020-05-25,209,167,513
2020-05-26,174,143,541
2020-05-27,194,148,531
2020-05-28,146,106,517
2020-05-29,137,110,390
2020-05-30,114,91,288
2020-05-31,62,56,90
2020-06-01,172,134,386
2020-06-02,64,54,86
2020-06-03,130,106,361
2020-06-04,117,82,368
2020-06-05,144,110,386
2020-06-06,88,71,204
2020-06-07,65,59,82
2020-06-08,130,110,299
2020-06-09,117,91,367
2020-06-10,117,97,392
2020-06-11,93,72,448
2020-06-12,117,98,362
2020-06-13,69,63,215
2020-06-14,75,72,68
2020-06-15,105,91,278
2020-06-16,96,78,276
2020-06-17,91,71,302
2020-06-18,89,67,232
2020-06-19,85,70,290
2020-06-20,60,57,162
2020-06-21,57,52,61
2020-06-22,88,77,330
2020-06-23,73,67,294
2020-06-24,88,82,203
2020-06-25,86,72,206
2020-06-26,94,76,182
2020-06-27,75,60,122
2020-06-28,53,48,64
2020-06-29,99,83,235
2020-06-30,66,59,198
2020-07-01,114,95,238
2020-07-02,92,76,249
2020-07-03,73,62,236
2020-07-04,79,64,219
2020-07-05,66,57,82
2020-07-06,100,87,235
2020-07-07,102,88,221
2020-07-08,105,92,283
2020-07-09,84,78,219
2020-07-10,111,100,248
2020-07-11,78,75,157
2020-07-12,74,68,53
2020-07-13,105,95,184
2020-07-14,116,106,235
2020-07-15,100,96,239
2020-07-16,87,76,257
2020-07-17,103,99,284
2020-07-18,93,87,162
2020-07-19,89,83,109
2020-07-20,137,131,313
2020-07-21,121,110,278
2020-07-22,115,107,274
2020-07-23,130,121,267
2020-07-24,116,111,306
2020-07-25,128,122,194
2020-07-26,93,91,91
2020-07-27,132,122,319
2020-07-28,137,128,314
2020-07-29,131,124,465
2020-07-30,124,117,335
2020-07-31,126,116,311
2020-08-01,156,153,198
2020-08-02,121,112,107
2020-08-03,211,191,410
2020-08-04,191,181,385
2020-08-05,209,196,485
2020-08-06,218,201,398
2020-08-07,216,192,501
2020-08-08,252,228,347
2020-08-09,211,204,195
2020-08-10,293,266,493
2020-08-11,268,239,525
2020-08-12,280,255,629
2020-08-13,306,277,536
2020-08-14,310,287,634
2020-08-15,348,327,332
2020-08-16,364,328,294
2020-08-17,560,530,697
2020-08-18,628,577,907
2020-08-19,566,524,1064
2020-08-20,584,526,1146
2020-08-21,617,567,1394
2020-08-22,582,532,1072
2020-08-23,593,552,712
2020-08-24,679,624,1649
2020-08-25,632,588,1570
2020-08-26,624,556,1525
2020-08-27,576,518,1492
2020-08-28,589,527,1466
2020-08-29,433,410,1029
2020-08-30,424,386,574
2020-08-31,557,509,1393
2020-09-01,728,671,1394
2020-09-02,636,573,1619
2020-09-03,579,543,1561
2020-09-04,643,602,1668
2020-09-05,546,509,1137
2020-09-06,515,475,563
2020-09-07,804,738,1551
2020-09-08,678,597,1627
2020-09-09,672,622,1644
2020-09-10,762,689,1674
2020-09-11,655,588,1614
2020-09-12,640,596,1215
2020-09-13,592,552,605
2020-09-14,884,790,1649
2020-09-15,864,794,1819
2020-09-16,814,738,1608
2020-09-17,824,754,1725
2020-09-18,844,756,1887
2020-09-19,826,758,1298
2020-09-20,823,758,642
2020-09-21,956,831,2016
2020-09-22,950,829,1941
2020-09-23,869,760,2071
2020-09-24,848,749,1999
2020-09-25,974,856,2114
2020-09-26,930,816,1519
2020-09-27,965,839,922
2020-09-28,1345,1180,2305
2020-09-29,1293,1081,2341
2020-09-30,1718,1442,2592
2020-10-01,2315,1919,3053
2020-10-02,2276,1838,3292
2020-10-03,2360,1998,2599
2020-10-04,2312,1945,1771
2020-10-05,3338,2709,4913
2020-10-06,3146,2546,4870
2020-10-07,3687,2925,5491
2020-10-08,4010,3171,6062
2020-10-09,4490,3448,6808
2020-10-10,4949,3964,6065
2020-10-11,4298,3430,3441
2020-10-12,6927,5109,9547
2020-10-13,6567,4906,10409
2020-10-14,7204,5341,11257
2020-10-15,8028,6028,11931
2020-10-16,9148,6655,13332
2020-10-17,8825,6667,11653
2020-10-18,8857,6769,6342
2020-10-19,12724,9039,17461
2020-10-20,13427,9771,19323
2020-10-21,12935,9221,22218
2020-10-22,13040,9397,23559
2020-10-23,14493,10309,25339
2020-10-24,13613,9971,19836
2020-10-25,13615,10264,11235
2020-10-26,18447,12943,28091
2020-10-27,16427,11888,31321
2020-10-28,17298,12650,33854
2020-10-29,17876,11780,32937
2020-10-30,17485,12354,35230
2020-10-31,14288,10494,25498
2020-11-01,17261,12928,13575
2020-11-02,20512,14879,34330
2020-11-03,17183,12823,37067
2020-11-04,18537,13363,40800
2020-11-05,17223,13040,39690
2020-11-06,18109,13508,41131
2020-11-07,16745,12108,29841
2020-11-08,14028,11180,15689
2020-11-09,18509,14038,38243
2020-11-10,17675,13438,39925
2020-11-11,15406,11789,39062
2020-11-12,14903,11646,38392
2020-11-13,16126,11822,39189
2020-11-14,14089,10988,28526
2020-11-15,13813,9991,14321
2020-11-16,14813,11730,35785
2020-11-17,12090,9837,38055
2020-11-18,13052,10097,36540
2020-11-19,10281,8400,34944
2020-11-20,12003,9543,32397
2020-11-21,9307,7349,22643
2020-11-22,7905,6754,10968
2020-11-23,10856,8658,27782
2020-11-24,9129,7476,28656
2020-11-25,9261,7678,26724
2020-11-26,8906,7023,25841
2020-11-27,8924,7330,23691
2020-11-28,8741,6816,17734
2020-11-29,6108,5477,8215
2020-11-30,9093,8116,22061
2020-12-01,9613,8553,22739
2020-12-02,8333,7407,20910
2020-12-03,7693,6947,19549
2020-12-04,8426,7213,19822
2020-12-05,6867,6344,14938
2020-12-06,5914,5534,6249
2020-12-07,7843,7184,18913
2020-12-08,6551,6049,7683
2020-12-09,7360,6764,19549
2020-12-10,7139,6732,19989
2020-12-11,6544,6181,19066
2020-12-12,5733,5548,13864
2020-12-13,5044,4883,5664
2020-12-14,6618,6430,17414
2020-12-15,5672,5518,17982
2020-12-16,5337,5180,16185
2020-12-17,4493,4379,15690
2020-12-18,4171,4065,16077
2020-12-19,3134,3074,12275
2020-12-20,2604,2573,6036
2020-12-21,2229,2206,14086
2020-12-22,1361,1342,11884
2020-12-23,697,694,6253
2020-12-24,124,121,1169
2020-12-25,18,18,6
