data,inizio sintomi,inizio sintomi solo sintomatici,prelievo/diagnosi
2020-01-28,10,9,
2020-01-29,16,14,2
2020-01-30,18,17,
2020-01-31,17,15,
2020-02-01,51,45,
2020-02-02,35,30,
2020-02-03,23,20,
2020-02-04,22,21,
2020-02-05,30,29,
2020-02-06,25,22,1
2020-02-07,18,15,
2020-02-08,14,14,
2020-02-09,16,15,
2020-02-10,62,55,
2020-02-11,27,20,
2020-02-12,48,45,
2020-02-13,49,42,
2020-02-14,65,60,
2020-02-15,145,135,
2020-02-16,81,77,
2020-02-17,138,127,
2020-02-18,164,153,
2020-02-19,139,127,
2020-02-20,403,379,3
2020-02-21,312,294,36
2020-02-22,388,367,56
2020-02-23,509,472,76
2020-02-24,675,616,86
2020-02-25,818,773,190
2020-02-26,738,690,278
2020-02-27,886,798,285
2020-02-28,1206,1134,357
2020-02-29,1079,1006,371
2020-03-01,2471,2254,412
2020-03-02,1947,1794,630
2020-03-03,2251,2033,806
2020-03-04,1944,1760,1082
2020-03-05,2632,2395,1299
2020-03-06,2966,2666,1526
2020-03-07,3128,2853,1423
2020-03-08,3661,3345,1446
2020-03-09,4423,3932,2246
2020-03-10,6126,5454,2449
2020-03-11,4199,3711,2769
2020-03-12,4749,4198,3142
2020-03-13,5340,4711,4105
2020-03-14,4695,4091,3534
2020-03-15,5870,5187,2854
2020-03-16,5311,4693,4808
2020-03-17,4510,3994,5348
2020-03-18,4807,4192,5694
2020-03-19,4256,3729,5692
2020-03-20,6117,5313,6238
2020-03-21,3813,3288,4918
2020-03-22,3747,3301,3936
2020-03-23,4376,3788,6084
2020-03-24,3552,3023,5916
2020-03-25,3821,3218,5775
2020-03-26,3291,2750,5678
2020-03-27,3537,3003,5761
2020-03-28,3132,2650,4507
2020-03-29,2374,2078,2961
2020-03-30,3633,3032,5062
2020-03-31,2584,2125,5344
2020-04-01,4070,3334,4997
2020-04-02,2649,2139,4722
2020-04-03,2692,2232,4439
2020-04-04,2289,1851,3647
2020-04-05,2026,1684,2599
2020-04-06,2448,1941,4080
2020-04-07,2215,1782,4142
2020-04-08,2105,1760,4796
2020-04-09,1997,1596,4673
2020-04-10,2697,2156,5119
2020-04-11,1578,1260,3407
2020-04-12,1621,1420,1916
2020-04-13,1483,1284,2263
2020-04-14,1796,1507,3279
2020-04-15,2111,1693,3950
2020-04-16,1603,1341,3696
2020-04-17,1567,1305,3496
2020-04-18,1252,1112,2640
2020-04-19,973,863,1386
2020-04-20,1856,1575,3001
2020-04-21,1161,990,3072
2020-04-22,1180,1011,2601
2020-04-23,1199,917,2800
2020-04-24,1075,820,2727
2020-04-25,856,716,1665
2020-04-26,642,561,1024
2020-04-27,1089,880,1974
2020-04-28,837,636,2236
2020-04-29,891,601,2323
2020-04-30,836,541,2264
2020-05-01,662,535,1083
2020-05-02,472,392,1017
2020-05-03,377,309,504
2020-05-04,606,437,1447
2020-05-05,606,451,1541
2020-05-06,528,373,1443
2020-05-07,478,347,1388
2020-05-08,486,392,1383
2020-05-09,267,205,734
2020-05-10,329,264,334
2020-05-11,380,304,886
2020-05-12,428,316,924
2020-05-13,361,264,890
2020-05-14,312,226,902
2020-05-15,311,260,796
2020-05-16,221,177,611
2020-05-17,172,143,300
2020-05-18,296,254,658
2020-05-19,235,196,718
2020-05-20,274,221,674
2020-05-21,194,157,623
2020-05-22,175,150,687
2020-05-23,122,108,357
2020-05-24,79,72,146
2020-05-25,203,163,512
2020-05-26,170,142,541
2020-05-27,191,145,531
2020-05-28,145,109,516
2020-05-29,134,109,391
2020-05-30,113,91,288
2020-05-31,60,55,90
2020-06-01,166,132,386
2020-06-02,63,54,86
2020-06-03,129,107,360
2020-06-04,116,82,368
2020-06-05,139,105,386
2020-06-06,87,72,204
2020-06-07,64,62,82
2020-06-08,127,109,299
2020-06-09,114,89,366
2020-06-10,115,95,392
2020-06-11,93,73,448
2020-06-12,114,99,362
2020-06-13,68,61,215
2020-06-14,76,73,68
2020-06-15,104,93,279
2020-06-16,93,77,276
2020-06-17,88,71,303
2020-06-18,89,71,231
2020-06-19,82,69,290
2020-06-20,59,55,162
2020-06-21,57,53,61
2020-06-22,87,78,330
2020-06-23,71,64,294
2020-06-24,87,81,203
2020-06-25,83,69,206
2020-06-26,94,75,182
2020-06-27,73,59,122
2020-06-28,50,46,64
2020-06-29,98,84,235
2020-06-30,66,59,199
2020-07-01,113,98,238
2020-07-02,86,74,250
2020-07-03,72,61,237
2020-07-04,79,63,220
2020-07-05,66,57,81
2020-07-06,98,87,235
2020-07-07,98,85,221
