provincia
   101689 casi (dom/res)
   103380 casi (dom/res)
   104441 casi (dom/res)
   106933 casi (dom/res)
   111021 casi (dom/res)
   113660 casi (dom/res)
   1137830 casi (dom/res)
   114714 casi (dom/res)
   115145 casi (dom/res)
   117377 casi (dom/res)
   117845 casi (dom/res)
   1182773 casi (dom/res)
   119871 casi (dom/res)
   120859 casi (dom/res)
   122391 casi (dom/res)
   126194 casi (dom/res)
   126776 casi (dom/res)
   127129 casi (dom/res)
   127915 casi (dom/res)
   128633 casi (dom/res)
   129246 casi (dom/res)
   130078 casi (dom/res)
   131453 casi (dom/res)
   131649 casi (dom/res)
   132814 casi (dom/res)
   133120 casi (dom/res)
   138397 casi (dom/res)
   139777 casi (dom/res)
   149975 casi (dom/res)
   1521407 casi (dom/res)
   152227 casi (dom/res)
   153774 casi (dom/res)
   155624 casi (dom/res)
   158618 casi (dom/res)
   159855 casi (dom/res)
   166901 casi (dom/res)
   168012 casi (dom/res)
   169140 casi (dom/res)
   171699 casi (dom/res)
   177017 casi (dom/res)
   178471 casi (dom/res)
   182434 casi (dom/res)
   189924 casi (dom/res)
   194626 casi (dom/res)
   199499 casi (dom/res)
   200666 casi (dom/res)
   208668 casi (dom/res)
   209157 casi (dom/res)
   209467 casi (dom/res)
   211305 casi (dom/res)
   238232 casi (dom/res)
   24439 casi (dom/res)
   246558 casi (dom/res)
   272288 casi (dom/res)
   273508 casi (dom/res)
   278273 casi (dom/res)
   297015 casi (dom/res)
   300540 casi (dom/res)
   312275 casi (dom/res)
   314691 casi (dom/res)
   341855 casi (dom/res)
   370482 casi (dom/res)
   374964 casi (dom/res)
   386945 casi (dom/res)
   394916 casi (dom/res)
   396846 casi (dom/res)
   400441 casi (dom/res)
   400992 casi (dom/res)
   403722 casi (dom/res)
   40627 casi (dom/res)
   420184 casi (dom/res)
   42762 casi (dom/res)
   427717 casi (dom/res)
   438385 casi (dom/res)
   470874 casi (dom/res)
   49714 casi (dom/res)
   51176 casi (dom/res)
   51364 casi (dom/res)
   51576 casi (dom/res)
   53359 casi (dom/res)
   53928 casi (dom/res)
   57349 casi (dom/res)
   57793 casi (dom/res)
   58162 casi (dom/res)
   63441 casi (dom/res)
   65478 casi (dom/res)
   66534 casi (dom/res)
   66905 casi (dom/res)
   68998 casi (dom/res)
   72136 casi (dom/res)
   746081 casi (dom/res)
   76178 casi (dom/res)
   76884 casi (dom/res)
   78087 casi (dom/res)
   79017 casi (dom/res)
   81157 casi (dom/res)
   83147 casi (dom/res)
   84038 casi (dom/res)
   86743 casi (dom/res)
   88800 casi (dom/res)
   89220 casi (dom/res)
   90138 casi (dom/res)
   92446 casi (dom/res)
   93543 casi (dom/res)
   94785 casi (dom/res)
   94919 casi (dom/res)
   97479 casi (dom/res)
