provincia
   101588 casi (dom/res)
   102707 casi (dom/res)
   104753 casi (dom/res)
   107559 casi (dom/res)
   110733 casi (dom/res)
   1121472 casi (dom/res)
   112393 casi (dom/res)
   112799 casi (dom/res)
   113512 casi (dom/res)
   115547 casi (dom/res)
   116314 casi (dom/res)
   1166573 casi (dom/res)
   117715 casi (dom/res)
   118146 casi (dom/res)
   121132 casi (dom/res)
   124058 casi (dom/res)
   124995 casi (dom/res)
   125238 casi (dom/res)
   126227 casi (dom/res)
   126247 casi (dom/res)
   127789 casi (dom/res)
   128063 casi (dom/res)
   128812 casi (dom/res)
   129151 casi (dom/res)
   129291 casi (dom/res)
   134844 casi (dom/res)
   135305 casi (dom/res)
   146562 casi (dom/res)
   148660 casi (dom/res)
   149453 casi (dom/res)
   1495694 casi (dom/res)
   150208 casi (dom/res)
   150771 casi (dom/res)
   154973 casi (dom/res)
   160582 casi (dom/res)
   163990 casi (dom/res)
   164755 casi (dom/res)
   168230 casi (dom/res)
   173474 casi (dom/res)
   173491 casi (dom/res)
   178917 casi (dom/res)
   186288 casi (dom/res)
   189286 casi (dom/res)
   191624 casi (dom/res)
   195180 casi (dom/res)
   204833 casi (dom/res)
   204935 casi (dom/res)
   205684 casi (dom/res)
   206634 casi (dom/res)
   231557 casi (dom/res)
   23517 casi (dom/res)
   241951 casi (dom/res)
   267133 casi (dom/res)
   267393 casi (dom/res)
   272301 casi (dom/res)
   290225 casi (dom/res)
   291602 casi (dom/res)
   307538 casi (dom/res)
   309914 casi (dom/res)
   335180 casi (dom/res)
   360960 casi (dom/res)
   367726 casi (dom/res)
   376203 casi (dom/res)
   37654 casi (dom/res)
   382200 casi (dom/res)
   384490 casi (dom/res)
   388648 casi (dom/res)
   391537 casi (dom/res)
   391723 casi (dom/res)
   413579 casi (dom/res)
   41554 casi (dom/res)
   416802 casi (dom/res)
   429191 casi (dom/res)
   463162 casi (dom/res)
   48351 casi (dom/res)
   50096 casi (dom/res)
   50536 casi (dom/res)
   50601 casi (dom/res)
   50667 casi (dom/res)
   51722 casi (dom/res)
   56131 casi (dom/res)
   56462 casi (dom/res)
   56964 casi (dom/res)
   61697 casi (dom/res)
   63726 casi (dom/res)
   64379 casi (dom/res)
   65171 casi (dom/res)
   66988 casi (dom/res)
   69894 casi (dom/res)
   732974 casi (dom/res)
   74266 casi (dom/res)
   74606 casi (dom/res)
   74805 casi (dom/res)
   76084 casi (dom/res)
   78697 casi (dom/res)
   80796 casi (dom/res)
   81413 casi (dom/res)
   84882 casi (dom/res)
   86889 casi (dom/res)
   86948 casi (dom/res)
   86956 casi (dom/res)
   90413 casi (dom/res)
   91508 casi (dom/res)
   91860 casi (dom/res)
   92101 casi (dom/res)
   96045 casi (dom/res)
   99018 casi (dom/res)
