data,inizio sintomi,inizio sintomi solo sintomatici,prelievo/diagnosi
2020-01-28,21,18,
2020-01-29,26,23,2
2020-01-30,36,30,
2020-01-31,37,26,
2020-02-01,66,57,
2020-02-02,46,38,
2020-02-03,27,24,
2020-02-04,26,23,
2020-02-05,33,32,
2020-02-06,28,25,1
2020-02-07,20,17,
2020-02-08,17,17,
2020-02-09,18,16,
2020-02-10,66,58,
2020-02-11,28,20,
2020-02-12,50,47,
2020-02-13,49,42,
2020-02-14,65,60,
2020-02-15,147,137,
2020-02-16,84,80,
2020-02-17,141,129,
2020-02-18,163,151,
2020-02-19,141,128,
2020-02-20,403,380,3
2020-02-21,313,293,35
2020-02-22,389,365,56
2020-02-23,509,471,72
2020-02-24,682,620,83
2020-02-25,824,778,187
2020-02-26,742,693,276
2020-02-27,895,803,282
2020-02-28,1217,1141,351
2020-02-29,1078,1004,375
2020-03-01,2476,2255,410
2020-03-02,1945,1793,632
2020-03-03,2257,2037,802
2020-03-04,1941,1755,1082
2020-03-05,2632,2384,1306
2020-03-06,2983,2669,1523
2020-03-07,3133,2860,1418
2020-03-08,3667,3339,1455
2020-03-09,4446,3948,2238
2020-03-10,6162,5479,2463
2020-03-11,4231,3736,2763
2020-03-12,4793,4238,3139
2020-03-13,5362,4735,4103
2020-03-14,4717,4110,3535
2020-03-15,5881,5209,2849
2020-03-16,5336,4715,4808
2020-03-17,4534,4030,5334
2020-03-18,4828,4218,5689
2020-03-19,4280,3756,5688
2020-03-20,6154,5354,6235
2020-03-21,3840,3318,4910
2020-03-22,3770,3327,3930
2020-03-23,4399,3801,6088
2020-03-24,3579,3043,5904
2020-03-25,3840,3235,5770
2020-03-26,3321,2778,5673
2020-03-27,3553,3010,5762
2020-03-28,3162,2679,4507
2020-03-29,2384,2087,2962
2020-03-30,3667,3056,5060
2020-03-31,2608,2138,5338
2020-04-01,4089,3345,4995
2020-04-02,2676,2157,4720
2020-04-03,2725,2251,4442
2020-04-04,2330,1870,3643
2020-04-05,2044,1698,2592
2020-04-06,2491,1954,4078
2020-04-07,2261,1811,4139
2020-04-08,2149,1800,4796
2020-04-09,2037,1619,4670
2020-04-10,2750,2197,5123
2020-04-11,1628,1295,3410
2020-04-12,1641,1433,1914
2020-04-13,1515,1309,2263
2020-04-14,1840,1540,3275
2020-04-15,2155,1721,3951
2020-04-16,1648,1368,3698
2020-04-17,1618,1335,3493
2020-04-18,1282,1120,2637
2020-04-19,1018,881,1386
2020-04-20,1899,1602,3000
2020-04-21,1197,1011,3071
