data,inizio sintomi,prelievo/diagnosi
2020-01-28,11,
2020-01-29,15,2
2020-01-30,20,
2020-01-31,16,
2020-02-01,51,
2020-02-02,34,
2020-02-03,23,
2020-02-04,21,
2020-02-05,32,
2020-02-06,27,1
2020-02-07,17,
2020-02-08,14,
2020-02-09,13,
2020-02-10,61,
2020-02-11,29,
2020-02-12,47,
2020-02-13,49,
2020-02-14,64,
2020-02-15,141,
2020-02-16,79,
2020-02-17,134,
2020-02-18,162,
2020-02-19,136,
2020-02-20,398,4
2020-02-21,304,35
2020-02-22,380,56
2020-02-23,500,76
2020-02-24,669,86
2020-02-25,813,190
2020-02-26,734,277
2020-02-27,877,285
2020-02-28,1181,356
2020-02-29,1068,371
2020-03-01,2440,412
2020-03-02,1911,630
2020-03-03,2211,806
2020-03-04,1923,1081
2020-03-05,2589,1297
2020-03-06,2910,1523
2020-03-07,3046,1407
2020-03-08,3588,1446
2020-03-09,4344,2243
2020-03-10,6028,2446
2020-03-11,4130,2768
2020-03-12,4649,3141
2020-03-13,5284,4099
2020-03-14,4645,3534
2020-03-15,5764,2852
2020-03-16,5265,4805
2020-03-17,4454,5341
2020-03-18,4767,5691
2020-03-19,4239,5689
2020-03-20,6032,6234
2020-03-21,3790,4916
2020-03-22,3785,3933
2020-03-23,4366,6080
2020-03-24,3533,5900
2020-03-25,3937,5773
2020-03-26,3347,5678
2020-03-27,3594,5760
2020-03-28,3238,4503
2020-03-29,2432,2958
2020-03-30,3673,5058
2020-03-31,2651,5341
2020-04-01,4083,4991
2020-04-02,2757,4720
2020-04-03,2763,4435
2020-04-04,2347,3647
2020-04-05,2053,2592
2020-04-06,2534,4079
2020-04-07,2346,4143
2020-04-08,2117,4792
2020-04-09,2080,4669
2020-04-10,2837,5116
2020-04-11,1716,3404
2020-04-12,1684,1913
2020-04-13,1561,2262
2020-04-14,1911,3278
2020-04-15,2163,3948
2020-04-16,1678,3693
2020-04-17,1676,3492
2020-04-18,1300,2639
2020-04-19,1001,1386
2020-04-20,1912,3001
2020-04-21,1230,3073
2020-04-22,1195,2600
2020-04-23,1277,2798
2020-04-24,1128,2727
2020-04-25,893,1665
2020-04-26,691,1022
2020-04-27,1136,1971
2020-04-28,863,2234
2020-04-29,948,2320
2020-04-30,868,2257
2020-05-01,701,1082
2020-05-02,494,1016
2020-05-03,392,504
2020-05-04,609,1445
2020-05-05,609,1540
2020-05-06,531,1438
2020-05-07,495,1381
2020-05-08,493,1383
2020-05-09,286,733
2020-05-10,338,333
2020-05-11,390,886
2020-05-12,434,924
2020-05-13,375,890
2020-05-14,310,902
2020-05-15,323,796
2020-05-16,239,611
2020-05-17,185,300
2020-05-18,283,657
2020-05-19,232,718
2020-05-20,261,673
2020-05-21,189,622
2020-05-22,191,686
2020-05-23,120,356
2020-05-24,81,146
2020-05-25,195,512
2020-05-26,165,538
2020-05-27,190,531
2020-05-28,142,516
2020-05-29,136,391
2020-05-30,112,288
2020-05-31,61,90
2020-06-01,162,386
2020-06-02,61,86
2020-06-03,123,360
2020-06-04,113,368
2020-06-05,136,385
2020-06-06,83,204
2020-06-07,62,82
2020-06-08,122,300
2020-06-09,109,365
2020-06-10,115,391
2020-06-11,99,447
2020-06-12,115,361
2020-06-13,72,215
2020-06-14,71,67
2020-06-15,104,277
2020-06-16,87,276
2020-06-17,81,303
2020-06-18,83,231
2020-06-19,79,290
2020-06-20,57,160
2020-06-21,53,61
2020-06-22,81,328
2020-06-23,68,293
2020-06-24,84,202
2020-06-25,83,205
2020-06-26,91,181
2020-06-27,77,122
2020-06-28,48,64
2020-06-29,99,234
2020-06-30,66,199
2020-07-01,106,239
2020-07-02,91,247
2020-07-03,73,234
2020-07-04,75,210
2020-07-05,67,83
2020-07-06,96,235
2020-07-07,102,219
2020-07-08,96,283
2020-07-09,82,219
2020-07-10,102,256
2020-07-11,82,156
2020-07-12,72,53
2020-07-13,99,184
2020-07-14,109,234
2020-07-15,96,239
2020-07-16,86,258
2020-07-17,105,283
2020-07-18,92,162
2020-07-19,84,109
2020-07-20,125,314
2020-07-21,121,278
2020-07-22,114,275
2020-07-23,128,263
2020-07-24,112,308
2020-07-25,133,189
2020-07-26,98,91
2020-07-27,129,320
2020-07-28,138,312
2020-07-29,130,464
2020-07-30,125,308
2020-07-31,131,310
2020-08-01,149,196
2020-08-02,123,107
2020-08-03,202,411
2020-08-04,186,386
2020-08-05,215,481
2020-08-06,212,396
2020-08-07,201,500
2020-08-08,286,347
2020-08-09,214,193
2020-08-10,286,488
2020-08-11,277,523
2020-08-12,284,626
2020-08-13,296,536
2020-08-14,324,633
2020-08-15,343,328
2020-08-16,360,293
2020-08-17,553,697
2020-08-18,626,906
2020-08-19,588,1055
2020-08-20,620,1145
2020-08-21,641,1395
2020-08-22,579,1067
2020-08-23,600,709
2020-08-24,676,1652
2020-08-25,643,1564
2020-08-26,700,1506
2020-08-27,598,1482
2020-08-28,616,1454
2020-08-29,452,1033
2020-08-30,471,574
2020-08-31,560,1397
2020-09-01,732,1390
2020-09-02,648,1620
2020-09-03,596,1538
2020-09-04,656,1648
2020-09-05,583,1135
2020-09-06,540,566
2020-09-07,802,1551
2020-09-08,686,1620
2020-09-09,650,1641
2020-09-10,777,1667
2020-09-11,684,1615
2020-09-12,634,1212
2020-09-13,576,604
2020-09-14,853,1655
2020-09-15,851,1808
2020-09-16,811,1590
2020-09-17,815,1714
2020-09-18,829,1878
2020-09-19,836,1284
2020-09-20,851,640
2020-09-21,935,2005
2020-09-22,931,1938
2020-09-23,864,2065
2020-09-24,856,1991
2020-09-25,965,2104
2020-09-26,904,1518
2020-09-27,956,917
2020-09-28,1267,2304
2020-09-29,1289,2330
2020-09-30,1634,2554
2020-10-01,2229,3033
2020-10-02,2204,3258
2020-10-03,2176,2567
2020-10-04,2185,1693
2020-10-05,3197,5033
2020-10-06,2952,4818
2020-10-07,3528,5411
2020-10-08,3852,5871
2020-10-09,4251,6615
2020-10-10,4614,6095
2020-10-11,4075,3308
2020-10-12,6541,9458
2020-10-13,6228,10221
2020-10-14,6743,10964
2020-10-15,7503,11639
2020-10-16,8496,12945
2020-10-17,8115,11468
2020-10-18,8227,6189
2020-10-19,11778,17239
2020-10-20,12172,18853
2020-10-21,11690,21747
2020-10-22,11494,22837
2020-10-23,12716,24689
2020-10-24,11760,19324
2020-10-25,11769,11059
2020-10-26,15759,27489
2020-10-27,14158,30484
2020-10-28,14544,32795
2020-10-29,15100,31989
2020-10-30,13864,33893
2020-10-31,11099,24275
2020-11-01,12796,12767
2020-11-02,14507,32799
2020-11-03,11324,35266
2020-11-04,11943,38665
2020-11-05,10118,37394
2020-11-06,9555,38574
2020-11-07,8265,27428
2020-11-08,6087,14472
2020-11-09,6424,33910
2020-11-10,5646,34273
2020-11-11,4067,30738
2020-11-12,3254,24788
2020-11-13,2406,19293
2020-11-14,1812,6973
2020-11-15,1232,702
2020-11-16,18,15
