provincia
   100081 casi (dom/res)
   103468 casi (dom/res)
   104326 casi (dom/res)
   105139 casi (dom/res)
   106267 casi (dom/res)
   111417 casi (dom/res)
   114099 casi (dom/res)
   114655 casi (dom/res)
   120746 casi (dom/res)
   124102 casi (dom/res)
   1251702 casi (dom/res)
   125549 casi (dom/res)
   126250 casi (dom/res)
   126441 casi (dom/res)
   126759 casi (dom/res)
   1268016 casi (dom/res)
   130575 casi (dom/res)
   131431 casi (dom/res)
   132026 casi (dom/res)
   132947 casi (dom/res)
   133609 casi (dom/res)
   138753 casi (dom/res)
   140766 casi (dom/res)
   142178 casi (dom/res)
   142562 casi (dom/res)
   144341 casi (dom/res)
   144736 casi (dom/res)
   146229 casi (dom/res)
   147565 casi (dom/res)
   147698 casi (dom/res)
   149254 casi (dom/res)
   149453 casi (dom/res)
   154139 casi (dom/res)
   154983 casi (dom/res)
   1679950 casi (dom/res)
   169723 casi (dom/res)
   172698 casi (dom/res)
   172950 casi (dom/res)
   174757 casi (dom/res)
   182163 casi (dom/res)
   182466 casi (dom/res)
   182906 casi (dom/res)
   182955 casi (dom/res)
   186858 casi (dom/res)
   191435 casi (dom/res)
   199000 casi (dom/res)
   202514 casi (dom/res)
   203222 casi (dom/res)
   211309 casi (dom/res)
   214986 casi (dom/res)
   219352 casi (dom/res)
   225536 casi (dom/res)
   234202 casi (dom/res)
   235114 casi (dom/res)
   235547 casi (dom/res)
   239668 casi (dom/res)
   254157 casi (dom/res)
   26429 casi (dom/res)
   276521 casi (dom/res)
   300291 casi (dom/res)
   313644 casi (dom/res)
   313924 casi (dom/res)
   327883 casi (dom/res)
   330273 casi (dom/res)
   353684 casi (dom/res)
   354756 casi (dom/res)
   366081 casi (dom/res)
   400008 casi (dom/res)
   426132 casi (dom/res)
   428212 casi (dom/res)
   433975 casi (dom/res)
   439015 casi (dom/res)
   447032 casi (dom/res)
   447268 casi (dom/res)
   457541 casi (dom/res)
   45900 casi (dom/res)
   462890 casi (dom/res)
   47861 casi (dom/res)
   493752 casi (dom/res)
   496847 casi (dom/res)
   501447 casi (dom/res)
   53936 casi (dom/res)
   58808 casi (dom/res)
   58840 casi (dom/res)
   59805 casi (dom/res)
   60233 casi (dom/res)
   61415 casi (dom/res)
   61840 casi (dom/res)
   65376 casi (dom/res)
   66609 casi (dom/res)
   69112 casi (dom/res)
   69670 casi (dom/res)
   73794 casi (dom/res)
   76617 casi (dom/res)
   76909 casi (dom/res)
   81271 casi (dom/res)
   84975 casi (dom/res)
   864133 casi (dom/res)
   86820 casi (dom/res)
   87906 casi (dom/res)
   91266 casi (dom/res)
   92864 casi (dom/res)
   93197 casi (dom/res)
   93254 casi (dom/res)
   94667 casi (dom/res)
   98942 casi (dom/res)
   99738 casi (dom/res)
