provincia
   103621 casi (dom/res)
   104152 casi (dom/res)
   104380 casi (dom/res)
   107328 casi (dom/res)
   107834 casi (dom/res)
   109190 casi (dom/res)
   110218 casi (dom/res)
   118585 casi (dom/res)
   118861 casi (dom/res)
   119670 casi (dom/res)
   125796 casi (dom/res)
   1291529 casi (dom/res)
   129530 casi (dom/res)
   130486 casi (dom/res)
   1319675 casi (dom/res)
   132779 casi (dom/res)
   132905 casi (dom/res)
   132969 casi (dom/res)
   136081 casi (dom/res)
   138465 casi (dom/res)
   138716 casi (dom/res)
   139194 casi (dom/res)
   139323 casi (dom/res)
   146423 casi (dom/res)
   148733 casi (dom/res)
   148789 casi (dom/res)
   150763 casi (dom/res)
   151390 casi (dom/res)
   151848 casi (dom/res)
   154448 casi (dom/res)
   155174 casi (dom/res)
   155634 casi (dom/res)
   156497 casi (dom/res)
   158967 casi (dom/res)
   159211 casi (dom/res)
   162035 casi (dom/res)
   1755703 casi (dom/res)
   177917 casi (dom/res)
   180833 casi (dom/res)
   182862 casi (dom/res)
   186074 casi (dom/res)
   189319 casi (dom/res)
   191000 casi (dom/res)
   191163 casi (dom/res)
   193205 casi (dom/res)
   194581 casi (dom/res)
   200978 casi (dom/res)
   209787 casi (dom/res)
   210571 casi (dom/res)
   212349 casi (dom/res)
   219252 casi (dom/res)
   225687 casi (dom/res)
   227716 casi (dom/res)
   232101 casi (dom/res)
   246970 casi (dom/res)
   247704 casi (dom/res)
   247848 casi (dom/res)
   248523 casi (dom/res)
   262704 casi (dom/res)
   27462 casi (dom/res)
   281353 casi (dom/res)
   312677 casi (dom/res)
   326643 casi (dom/res)
   327140 casi (dom/res)
   345925 casi (dom/res)
   346844 casi (dom/res)
   365959 casi (dom/res)
   369983 casi (dom/res)
   381141 casi (dom/res)
   420114 casi (dom/res)
   440974 casi (dom/res)
   447233 casi (dom/res)
   450421 casi (dom/res)
   459673 casi (dom/res)
   469495 casi (dom/res)
   474660 casi (dom/res)
   47715 casi (dom/res)
   480883 casi (dom/res)
   483171 casi (dom/res)
   49168 casi (dom/res)
   519198 casi (dom/res)
   519255 casi (dom/res)
   524003 casi (dom/res)
   55925 casi (dom/res)
   60556 casi (dom/res)
   61350 casi (dom/res)
   61917 casi (dom/res)
   63201 casi (dom/res)
   63883 casi (dom/res)
   64169 casi (dom/res)
   67840 casi (dom/res)
   68164 casi (dom/res)
   71783 casi (dom/res)
   72111 casi (dom/res)
   78281 casi (dom/res)
   80284 casi (dom/res)
   81993 casi (dom/res)
   86610 casi (dom/res)
   89068 casi (dom/res)
   904300 casi (dom/res)
   91561 casi (dom/res)
   91772 casi (dom/res)
   95931 casi (dom/res)
   98780 casi (dom/res)
   98896 casi (dom/res)
   99251 casi (dom/res)
   99352 casi (dom/res)
