data,inizio sintomi,prelievo/diagnosi
2020-01-28,9,
2020-01-29,12,2
2020-01-30,15,
2020-01-31,15,
2020-02-01,46,
2020-02-02,29,
2020-02-03,23,
2020-02-04,20,
2020-02-05,28,
2020-02-06,26,1
2020-02-07,19,
2020-02-08,11,
2020-02-09,13,
2020-02-10,62,
2020-02-11,24,
2020-02-12,39,
2020-02-13,45,
2020-02-14,63,
2020-02-15,140,
2020-02-16,81,
2020-02-17,130,
2020-02-18,165,
2020-02-19,129,
2020-02-20,396,3
2020-02-21,308,34
2020-02-22,380,54
2020-02-23,510,75
2020-02-24,689,87
2020-02-25,838,195
2020-02-26,766,278
2020-02-27,883,285
2020-02-28,1209,355
2020-02-29,1077,369
2020-03-01,2461,406
2020-03-02,1948,634
2020-03-03,2256,813
2020-03-04,1969,1081
2020-03-05,2668,1311
2020-03-06,2985,1544
2020-03-07,3167,1410
2020-03-08,3654,1466
2020-03-09,4454,2235
2020-03-10,6189,2482
2020-03-11,4266,2776
2020-03-12,4803,3161
2020-03-13,5240,4117
2020-03-14,4664,3561
2020-03-15,5755,2861
2020-03-16,5189,4822
2020-03-17,4276,5314
2020-03-18,4663,5678
2020-03-19,3991,5675
2020-03-20,5910,6209
2020-03-21,3543,4893
2020-03-22,3494,3925
2020-03-23,4088,6054
2020-03-24,3269,5870
2020-03-25,3589,5755
2020-03-26,3031,5634
2020-03-27,3293,5748
2020-03-28,2900,4501
2020-03-29,2222,2940
2020-03-30,3370,5085
2020-03-31,2383,5298
2020-04-01,3773,4990
2020-04-02,2405,4683
2020-04-03,2534,4426
2020-04-04,2089,3638
2020-04-05,1850,2582
2020-04-06,2202,4044
2020-04-07,2027,4189
2020-04-08,1916,4755
2020-04-09,1758,4679
2020-04-10,2473,5119
2020-04-11,1398,3383
2020-04-12,1485,1908
2020-04-13,1349,2217
2020-04-14,1588,3278
2020-04-15,1920,3972
2020-04-16,1435,3639
2020-04-17,1381,3469
2020-04-18,1115,2662
2020-04-19,878,1368
2020-04-20,1673,3046
2020-04-21,1066,3043
2020-04-22,1006,2596
2020-04-23,1050,2825
2020-04-24,917,2692
2020-04-25,730,1664
2020-04-26,574,1017
2020-04-27,959,1955
2020-04-28,718,2227
2020-04-29,799,2310
2020-04-30,730,2262
2020-05-01,543,1104
2020-05-02,386,991
2020-05-03,288,516
2020-05-04,515,1440
2020-05-05,523,1543
2020-05-06,475,1418
2020-05-07,442,1388
2020-05-08,446,1368
2020-05-09,231,738
2020-05-10,294,355
2020-05-11,347,902
2020-05-12,373,926
2020-05-13,338,890
2020-05-14,305,905
2020-05-15,300,788
2020-05-16,207,623
2020-05-17,148,299
2020-05-18,277,662
2020-05-19,216,722
2020-05-20,282,675
2020-05-21,217,611
2020-05-22,257,691
2020-05-23,123,364
2020-05-24,72,142
2020-05-25,169,529
2020-05-26,180,571
2020-05-27,202,542
2020-05-28,170,525
2020-05-29,150,378
2020-05-30,126,287
2020-05-31,44,84
2020-06-01,164,393
2020-06-02,44,87
2020-06-03,125,350
2020-06-04,114,371
2020-06-05,146,393
2020-06-06,83,199
2020-06-07,58,79
2020-06-08,136,298
2020-06-09,119,371
2020-06-10,109,397
2020-06-11,132,444
2020-06-12,117,364
2020-06-13,60,212
2020-06-14,73,66
2020-06-15,108,276
2020-06-16,83,270
2020-06-17,82,302
2020-06-18,80,238
2020-06-19,89,287
2020-06-20,47,155
2020-06-21,36,51
2020-06-22,40,317
2020-06-23,22,266
2020-06-24,19,126
2020-06-25,6,43
2020-06-26,1,8
