provincia
   101086 casi (dom/res)
   102072 casi (dom/res)
   102398 casi (dom/res)
   105400 casi (dom/res)
   106057 casi (dom/res)
   108038 casi (dom/res)
   108402 casi (dom/res)
   116601 casi (dom/res)
   116705 casi (dom/res)
   116794 casi (dom/res)
   123704 casi (dom/res)
   1272263 casi (dom/res)
   127415 casi (dom/res)
   128930 casi (dom/res)
   129314 casi (dom/res)
   129891 casi (dom/res)
   1299752 casi (dom/res)
   130052 casi (dom/res)
   133869 casi (dom/res)
   134639 casi (dom/res)
   135886 casi (dom/res)
   135945 casi (dom/res)
   136075 casi (dom/res)
   143192 casi (dom/res)
   144955 casi (dom/res)
   145219 casi (dom/res)
   147122 casi (dom/res)
   148438 casi (dom/res)
   148980 casi (dom/res)
   149698 casi (dom/res)
   152238 casi (dom/res)
   152244 casi (dom/res)
   152513 casi (dom/res)
   155555 casi (dom/res)
   156655 casi (dom/res)
   158070 casi (dom/res)
   1718931 casi (dom/res)
   174456 casi (dom/res)
   177540 casi (dom/res)
   178867 casi (dom/res)
   180619 casi (dom/res)
   186451 casi (dom/res)
   186734 casi (dom/res)
   186734 casi (dom/res)
   186844 casi (dom/res)
   191121 casi (dom/res)
   196826 casi (dom/res)
   206062 casi (dom/res)
   207395 casi (dom/res)
   208641 casi (dom/res)
   214748 casi (dom/res)
   221548 casi (dom/res)
   223154 casi (dom/res)
   229115 casi (dom/res)
   241472 casi (dom/res)
   242285 casi (dom/res)
   242347 casi (dom/res)
   244957 casi (dom/res)
   257929 casi (dom/res)
   26919 casi (dom/res)
   279297 casi (dom/res)
   307783 casi (dom/res)
   319994 casi (dom/res)
   321698 casi (dom/res)
   337469 casi (dom/res)
   341100 casi (dom/res)
   361095 casi (dom/res)
   364183 casi (dom/res)
   373840 casi (dom/res)
   408791 casi (dom/res)
   433848 casi (dom/res)
   439194 casi (dom/res)
   441984 casi (dom/res)
   448556 casi (dom/res)
   460443 casi (dom/res)
   463209 casi (dom/res)
   46758 casi (dom/res)
   470520 casi (dom/res)
   475497 casi (dom/res)
   48678 casi (dom/res)
   508982 casi (dom/res)
   510337 casi (dom/res)
   510486 casi (dom/res)
   54766 casi (dom/res)
   59412 casi (dom/res)
   60413 casi (dom/res)
   61016 casi (dom/res)
   61926 casi (dom/res)
   62849 casi (dom/res)
   63266 casi (dom/res)
   66882 casi (dom/res)
   67152 casi (dom/res)
   70381 casi (dom/res)
   70607 casi (dom/res)
   75825 casi (dom/res)
   79040 casi (dom/res)
   79503 casi (dom/res)
   84120 casi (dom/res)
   87538 casi (dom/res)
   891928 casi (dom/res)
   89716 casi (dom/res)
   90139 casi (dom/res)
   94334 casi (dom/res)
   94786 casi (dom/res)
   96397 casi (dom/res)
   96811 casi (dom/res)
   96856 casi (dom/res)
