1010021850,814442930453336502,NORD,PIEMONTE,VOLPEDO,1.191,"6.314,16",-,"6.314,16",e-page-11-table-1.csv
1010021860,205442930526065202,NORD,PIEMONTE,VOLPEGLINO,132,"699,81",-,"699,81",e-page-11-table-1.csv
1010021870,547742930526035202,NORD,PIEMONTE,VOLTAGGIO,709,"3.758,81",-,"3.758,81",e-page-11-table-1.csv
1010070010,991742930463945202,NORD,PIEMONTE,AGLIANO TERME,1.592,"8.440,09","1.782,19","10.222,28",e-page-11-table-1.csv
1010070020,336542928235791602,NORD,PIEMONTE,ALBUGNANO,505,"2.677,29","443,17","3.120,46",e-page-11-table-1.csv
1010070030,241942930509935501,NORD,PIEMONTE,ANTIGNANO,961,"5.094,80",-,"5.094,80",e-page-11-table-1.csv
1010070040,679742929946486602,NORD,PIEMONTE,ARAMENGO,565,"2.995,38","1.040,79","4.036,17",e-page-11-table-1.csv
1010070050,329342930450180801,NORD,PIEMONTE,ASTI,76.026,"403.056,71","1.011,46","404.068,17",e-page-11-table-1.csv
1010070060,965242930545341502,NORD,PIEMONTE,AZZANO D'ASTI,368,"1.950,98",-,"1.950,98",e-page-11-table-1.csv
1010070070,856242927949032701,NORD,PIEMONTE,BALDICHIERI D'ASTI,1.135,"6.017,28","1.079,73","7.097,00",e-page-11-table-1.csv
1010070080,807842929494157501,NORD,PIEMONTE,BELVEGLIO,325,"1.723,01","304,27","2.027,28",e-page-11-table-1.csv
1010070090,634442930509229101,NORD,PIEMONTE,BERZANO DI SAN PIETRO,415,"2.200,15","794,40","2.994,54",e-page-11-table-1.csv
1010070100,205842928288536202,NORD,PIEMONTE,BRUNO,311,"1.648,79",-,"1.648,79",e-page-11-table-1.csv
1010070110,329742930510530302,NORD,PIEMONTE,BUBBIO,837,"4.437,41","590,29","5.027,70",e-page-11-table-1.csv
1010070120,515742930516762801,NORD,PIEMONTE,BUTTIGLIERA D'ASTI,2.542,"13.476,58","1.759,60","15.236,18",e-page-11-table-1.csv
1010070130,775742930531576201,NORD,PIEMONTE,CALAMANDRANA,1.730,"9.171,71","82,69","9.254,40",e-page-11-table-1.csv
1010070140,525842930515830002,NORD,PIEMONTE,CALLIANO,1.278,"6.775,40","1.381,05","8.156,45",e-page-11-table-1.csv
