4130230110,964042930464943902,SUD E ISOLE,ABRUZZO,CARPINETO SINELLO,549,"2.910,56","1.531,91","4.442,46",e-page-59-table-1.csv
4130230120,206242929321374401,SUD E ISOLE,ABRUZZO,CARUNCHIO,636,"3.371,79","2.154,59","5.526,39",e-page-59-table-1.csv
4130230130,964142930516904502,SUD E ISOLE,ABRUZZO,CASACANDITELLA,1.250,"6.626,96","3.656,50","10.283,46",e-page-59-table-1.csv
4130230140,704042930516438602,SUD E ISOLE,ABRUZZO,CASALANGUIDA,886,"4.697,19","2.696,03","7.393,22",e-page-59-table-1.csv
4130230150,969442928865184902,SUD E ISOLE,ABRUZZO,CASALBORDINO,5.981,"31.708,65","15.226,74","46.935,40",e-page-59-table-1.csv
4130230160,374942930517445901,SUD E ISOLE,ABRUZZO,CASALINCONTRADA,3.022,"16.021,33","3.910,83","19.932,16",e-page-59-table-1.csv
4130230170,452042928113086902,SUD E ISOLE,ABRUZZO,CASOLI,5.571,"29.535,01","10.010,88","39.545,89",e-page-59-table-1.csv
4130230180,382442929816333701,SUD E ISOLE,ABRUZZO,CASTEL FRENTANO,4.370,"23.167,83","10.402,40","33.570,24",e-page-59-table-1.csv
4130230190,495042930461272602,SUD E ISOLE,ABRUZZO,CASTELGUIDONE,354,"1.876,75","1.101,20","2.977,95",e-page-59-table-1.csv
4130230200,969142928602042001,SUD E ISOLE,ABRUZZO,CASTIGLIONE MESSER MARINO,1.678,"8.896,02","5.333,21","14.229,24",e-page-59-table-1.csv
4130230210,516542930462044701,SUD E ISOLE,ABRUZZO,CELENZA SUL TRIGNO,895,"4.744,90","2.461,20","7.206,10",e-page-59-table-1.csv
4130230220,392642929843823801,SUD E ISOLE,ABRUZZO,CHIETI,50.646,"268.503,01","37.552,29","306.055,30",e-page-59-table-1.csv
4130230230,798342929194635601,SUD E ISOLE,ABRUZZO,CIVITALUPARELLA,320,"1.696,50","983,72","2.680,23",e-page-59-table-1.csv
4130230240,968342930475811501,SUD E ISOLE,ABRUZZO,CIVITELLA MESSER RAIMONDO,813,"4.310,17","1.399,19","5.709,36",e-page-59-table-1.csv
4130230250,944642929346227102,SUD E ISOLE,ABRUZZO,COLLEDIMACINE,180,"954,28","213,93","1.168,21",e-page-59-table-1.csv
4130230260,563842930518338801,SUD E ISOLE,ABRUZZO,COLLEDIMEZZO,473,"2.507,64","1.721,72","4.229,36",e-page-59-table-1.csv
4130230270,673142930516487402,SUD E ISOLE,ABRUZZO,CRECCHIO,2.804,"14.865,59","7.883,85","22.749,44",e-page-59-table-1.csv
4130230280,666942930531738801,SUD E ISOLE,ABRUZZO,CUPELLO,4.845,"25.686,08","13.989,73","39.675,81",e-page-59-table-1.csv
4130230290,446542930454596401,SUD E ISOLE,ABRUZZO,DOGLIOLA,335,"1.776,02","1.096,97","2.872,99",e-page-59-table-1.csv
4130230291,665942929400362701,SUD E ISOLE,ABRUZZO,FALLO,137,"726,31","482,79","1.209,11",e-page-59-table-1.csv
4130230300,333042930526610301,SUD E ISOLE,ABRUZZO,FARA FILIORUM PETRI,1.979,"10.491,80","4.633,49","15.125,28",e-page-59-table-1.csv
4130230310,673142930477769301,SUD E ISOLE,ABRUZZO,FARA SAN MARTINO,1.351,"7.162,41",-,"7.162,41",e-page-59-table-1.csv
4130230320,155042930546029701,SUD E ISOLE,ABRUZZO,FILETTO,909,"4.819,12","2.331,27","7.150,39",e-page-59-table-1.csv
4130230330,268142930316798501,SUD E ISOLE,ABRUZZO,FOSSACESIA,6.371,"33.776,26","16.959,55","50.735,81",e-page-59-table-1.csv
4130230340,134342930541890202,SUD E ISOLE,ABRUZZO,FRAINE,305,"1.616,98","1.181,21","2.798,19",e-page-59-table-1.csv
4130230350,862342930473319301,SUD E ISOLE,ABRUZZO,FRANCAVILLA AL MARE,25.877,"137.188,57","39.341,20","176.529,77",e-page-59-table-1.csv
4130230360,455642930534616002,SUD E ISOLE,ABRUZZO,FRESAGRANDINARIA,942,"4.994,07","2.587,20","7.581,27",e-page-59-table-1.csv
4130230370,573542930474819301,SUD E ISOLE,ABRUZZO,FRISA,1.719,"9.113,39","4.860,50","13.973,89",e-page-59-table-1.csv
4130230380,205042930456457801,SUD E ISOLE,ABRUZZO,FURCI,895,"4.744,90","2.802,65","7.547,55",e-page-59-table-1.csv
4130230390,191942930462739701,SUD E ISOLE,ABRUZZO,GAMBERALE,293,"1.553,36","749,15","2.302,51",e-page-59-table-1.csv
4130230400,494842929189434001,SUD E ISOLE,ABRUZZO,GESSOPALENA,1.322,"7.008,67","3.249,26","10.257,93",e-page-59-table-1.csv
4130230410,271442930543173501,SUD E ISOLE,ABRUZZO,GISSI,2.675,"14.181,68","6.656,38","20.838,06",e-page-59-table-1.csv
4130230420,869942930543346502,SUD E ISOLE,ABRUZZO,GIULIANO TEATINO,1.205,"6.388,38","3.936,03","10.324,41",e-page-59-table-1.csv
4130230430,351842930473013801,SUD E ISOLE,ABRUZZO,GUARDIAGRELE,8.881,"47.083,19","17.658,31","64.741,50",e-page-59-table-1.csv
4130230440,641842928570742801,SUD E ISOLE,ABRUZZO,GUILMI,407,"2.157,74","1.371,07","3.528,81",e-page-59-table-1.csv
4130230450,572242930476538501,SUD E ISOLE,ABRUZZO,LAMA DEI PELIGNI,1.179,"6.250,54","2.483,78","8.734,33",e-page-59-table-1.csv
4130230460,918342930454501102,SUD E ISOLE,ABRUZZO,LANCIANO,34.899,"185.019,28","44.629,69","229.648,97",e-page-59-table-1.csv
4130230470,133342930526510901,SUD E ISOLE,ABRUZZO,LENTELLA,700,"3.711,09","2.407,05","6.118,15",e-page-59-table-1.csv
4130230480,817342930517381702,SUD E ISOLE,ABRUZZO,LETTOPALENA,336,"1.781,33","607,50","2.388,82",e-page-59-table-1.csv
4130230490,241142930524075202,SUD E ISOLE,ABRUZZO,LISCIA,692,"3.668,68","2.400,18","6.068,86",e-page-59-table-1.csv
4130230500,766042930526573601,SUD E ISOLE,ABRUZZO,MIGLIANICO,4.739,"25.124,11","13.652,52","38.776,64",e-page-59-table-1.csv
