3090050300,199242930462005002,CENTRO,TOSCANA,PIEVE SANTO STEFANO,3.087,"16.365,93","877,67","17.243,60",e-page-49-table-1.csv
3090050310,136042930476722802,CENTRO,TOSCANA,POPPI,6.114,"32.413,76","4.146,55","36.560,31",e-page-49-table-1.csv
3090050321,826142930476548502,CENTRO,TOSCANA,PRATOVECCHIO STIA,5.652,"29.964,44","2.988,10","32.952,54",e-page-49-table-1.csv
3090050330,586642930459044301,CENTRO,TOSCANA,SAN GIOVANNI VALDARNO,16.823,"89.188,21","1.854,14","91.042,35",e-page-49-table-1.csv
3090050340,552842930534076701,CENTRO,TOSCANA,SANSEPOLCRO,15.801,"83.770,01",-,"83.770,01",e-page-49-table-1.csv
3090050350,174242930538951702,CENTRO,TOSCANA,SESTINO,1.282,"6.796,61","3.376,84","10.173,44",e-page-49-table-1.csv
3090050370,886442930479641201,CENTRO,TOSCANA,SUBBIANO,6.412,"33.993,63","6.164,46","40.158,08",e-page-49-table-1.csv
3090050380,487342930526627602,CENTRO,TOSCANA,TALLA,1.014,"5.375,79",-,"5.375,79",e-page-49-table-1.csv
3090050390,836842930525650601,CENTRO,TOSCANA,TERRANUOVA BRACCIOLINI,12.268,"65.039,59","4,22","65.043,81",e-page-49-table-1.csv
3090300010,488242930530102402,CENTRO,TOSCANA,BAGNO A RIPOLI,25.566,"135.539,79",-,"135.539,79",e-page-49-table-1.csv
3090300020,975842929372830602,CENTRO,TOSCANA,BARBERINO DI MUGELLO,10.937,"57.983,21",-,"57.983,21",e-page-49-table-1.csv
3090300035,407554705833656001,CENTRO,TOSCANA,BARBERINO TAVARNELLE,12.125,"64.281,46",-,"64.281,46",e-page-49-table-1.csv
3090300040,836642930530434802,CENTRO,TOSCANA,BORGO SAN LORENZO,18.319,"97.119,35","2.160,84","99.280,20",e-page-49-table-1.csv
3090300050,566342930464201901,CENTRO,TOSCANA,CALENZANO,17.940,"95.110,06",-,"95.110,06",e-page-49-table-1.csv
3090300060,408842930529595802,CENTRO,TOSCANA,CAMPI BISENZIO,47.141,"249.921,03","46.842,00","296.763,03",e-page-49-table-1.csv
3090300080,776642930515873301,CENTRO,TOSCANA,CAPRAIA E LIMITE,7.829,"41.505,95","2.194,90","43.700,84",e-page-49-table-1.csv
3090300100,771842928932571602,CENTRO,TOSCANA,CASTELFIORENTINO,17.336,"91.907,91","20.944,67","112.852,59",e-page-49-table-1.csv
3090300110,784842930545061101,CENTRO,TOSCANA,CERRETO GUIDI,10.931,"57.951,40","5.891,14","63.842,53",e-page-49-table-1.csv
3090300120,475942930516528102,CENTRO,TOSCANA,CERTALDO,15.998,"84.814,42","15.501,41","100.315,83",e-page-49-table-1.csv
3090300130,651342928887918302,CENTRO,TOSCANA,DICOMANO,5.514,"29.232,82","4.780,91","34.013,73",e-page-49-table-1.csv
3090300140,655842928887872002,CENTRO,TOSCANA,EMPOLI,48.795,"258.689,82",-,"258.689,82",e-page-49-table-1.csv
3090300150,343842930546595402,CENTRO,TOSCANA,FIESOLE,14.088,"74.688,43",-,"74.688,43",e-page-49-table-1.csv
3090300155,926842930544415802,CENTRO,TOSCANA,FIGLINE E INCISA VALDARNO,23.411,"124.114,92","3.242,94","127.357,86",e-page-49-table-1.csv
3090300170,327042930518364901,CENTRO,TOSCANA,FIRENZE,378.839,"2.000.411,37",-,"2.000.411,37",e-page-49-table-1.csv
3090300180,471642929346172602,CENTRO,TOSCANA,FIRENZUOLA,4.555,"24.148,62","4.523,34","28.671,97",e-page-49-table-1.csv
3090300190,512342930524586101,CENTRO,TOSCANA,FUCECCHIO,23.082,"122.370,70","8.877,52","131.248,22",e-page-49-table-1.csv
3090300200,116742930532472902,CENTRO,TOSCANA,GAMBASSI TERME,4.807,"25.484,62","3.462,68","28.947,30",e-page-49-table-1.csv
