1030571560,711942930530934902,NORD,LOMBARDIA,TORRE D'ISOLA,2.425,"12.856,29",-,"12.856,29",e-page-33-table-1.csv
1030571570,675342930525185901,NORD,LOMBARDIA,TORREVECCHIA PIA,3.519,"18.656,20","1.995,78","20.651,98",e-page-33-table-1.csv
1030571580,512142930450743102,NORD,LOMBARDIA,TORRICELLA VERZATE,833,"4.416,20",-,"4.416,20",e-page-33-table-1.csv
1030571590,779542930525824701,NORD,LOMBARDIA,TRAVACÒ SICCOMARIO,4.380,"23.220,85",-,"23.220,85",e-page-33-table-1.csv
1030571600,403642930549127701,NORD,LOMBARDIA,TRIVOLZIO,2.288,"12.129,98",-,"12.129,98",e-page-33-table-1.csv
1030571610,259942930526882402,NORD,LOMBARDIA,TROMELLO,3.770,"19.986,90","2.364,65","22.351,54",e-page-33-table-1.csv
1030571620,166342930527989502,NORD,LOMBARDIA,TROVO,1.018,"5.396,99","605,35","6.002,34",e-page-33-table-1.csv
1030571630,838242930470782301,NORD,LOMBARDIA,VAL DI NIZZA,625,"3.313,48","309,90","3.623,37",e-page-33-table-1.csv
1030571640,415042930470615302,NORD,LOMBARDIA,VALEGGIO,217,"1.150,44","488,94","1.639,38",e-page-33-table-1.csv
1030571650,333042930525878601,NORD,LOMBARDIA,VALLE LOMELLINA,2.181,"11.562,71","3.662,41","15.225,13",e-page-33-table-1.csv
1030571660,716342930547575302,NORD,LOMBARDIA,VALLE SALIMBENE,1.500,"7.952,35",-,"7.952,35",e-page-33-table-1.csv
1030571670,224442930465045101,NORD,LOMBARDIA,VARZI,3.115,"16.514,37",-,"16.514,37",e-page-33-table-1.csv
1030571680,176742930477931002,NORD,LOMBARDIA,VELEZZO LOMELLINA,95,"567,59","32,41","600,00",e-page-33-table-1.csv
1030571690,287242930478058801,NORD,LOMBARDIA,VELLEZZO BELLINI,3.331,"17.659,51",-,"17.659,51",e-page-33-table-1.csv
1030571700,465042930548323001,NORD,LOMBARDIA,VERRETTO,372,"1.972,18","154,67","2.126,85",e-page-33-table-1.csv
1030571710,216242930539128802,NORD,LOMBARDIA,VERRUA PO,1.259,"6.674,67","164,50","6.839,17",e-page-33-table-1.csv
1030571720,289042930527326901,NORD,LOMBARDIA,VIDIGULFO,6.508,"34.502,58",-,"34.502,58",e-page-33-table-1.csv
1030571730,615842930452120801,NORD,LOMBARDIA,VIGEVANO,63.426,"336.257,00","1.843,95","338.100,96",e-page-33-table-1.csv
1030571740,829342930536253801,NORD,LOMBARDIA,VILLA BISCOSSI,72,"508,75","91,25","600,00",e-page-33-table-1.csv
1030571750,456542930535531102,NORD,LOMBARDIA,VILLANOVA D'ARDENGHI,771,"4.087,51",-,"4.087,51",e-page-33-table-1.csv
1030571760,617742930535217001,NORD,LOMBARDIA,VILLANTERIO,2.985,"15.825,17",-,"15.825,17",e-page-33-table-1.csv
1030571770,839642930467637102,NORD,LOMBARDIA,VISTARINO,1.545,"8.190,92","1.183,76","9.374,68",e-page-33-table-1.csv
1030571780,442742930541026901,NORD,LOMBARDIA,VOGHERA,39.365,"208.696,07",-,"208.696,07",e-page-33-table-1.csv
1030571790,468942930529548902,NORD,LOMBARDIA,VOLPARA,125,"662,70","110,41","773,11",e-page-33-table-1.csv
1030571800,283742930536990002,NORD,LOMBARDIA,ZAVATTARELLO,999,"5.296,26","52,66","5.348,92",e-page-33-table-1.csv
1030571810,961442930467759901,NORD,LOMBARDIA,ZECCONE,1.703,"9.028,56",-,"9.028,56",e-page-33-table-1.csv
1030571820,987342930447013802,NORD,LOMBARDIA,ZEME,1.004,"5.322,77","883,15","6.205,92",e-page-33-table-1.csv
1030571830,603142930536135501,NORD,LOMBARDIA,ZENEVREDO,474,"2.512,94",-,"2.512,94",e-page-33-table-1.csv
1030571840,345342930466643601,NORD,LOMBARDIA,ZERBO,404,"2.141,83","453,97","2.595,81",e-page-33-table-1.csv
1030571850,986742930540662901,NORD,LOMBARDIA,ZERBOLÒ,1.761,"9.336,05","192,26","9.528,32",e-page-33-table-1.csv
1030571860,701742930526291201,NORD,LOMBARDIA,ZINASCO,3.147,"16.684,02","588,53","17.272,55",e-page-33-table-1.csv
1030770010,197142928135571602,NORD,LOMBARDIA,ALBAREDO PER SAN MARCO,291,"1.542,76","500,94","2.043,70",e-page-33-table-1.csv
1030770020,506642930510412501,NORD,LOMBARDIA,ALBOSAGGIA,3.011,"15.963,01",-,"15.963,01",e-page-33-table-1.csv
1030770030,794242930534591401,NORD,LOMBARDIA,ANDALO VALTELLINO,563,"2.984,78","220,65","3.205,43",e-page-33-table-1.csv
1030770040,854642928000561902,NORD,LOMBARDIA,APRICA,1.555,"8.243,93","389,26","8.633,19",e-page-33-table-1.csv
1030770050,384742930465311101,NORD,LOMBARDIA,ARDENNO,3.260,"17.283,10","1.760,50","19.043,60",e-page-33-table-1.csv
1030770060,667142927966337801,NORD,LOMBARDIA,BEMA,123,"652,09","126,03","778,13",e-page-33-table-1.csv
1030770070,999442928311744002,NORD,LOMBARDIA,BERBENNO DI VALTELLINA,4.130,"21.895,46","2.573,73","24.469,19",e-page-33-table-1.csv
1030770080,507542930459442602,NORD,LOMBARDIA,BIANZONE,1.315,"6.971,56","2.519,96","9.491,51",e-page-33-table-1.csv
1030770090,173142930531959201,NORD,LOMBARDIA,BORMIO,4.179,"22.155,24",-,"22.155,24",e-page-33-table-1.csv
