1030150080,732742930531854702,NORD,LOMBARDIA,BAGOLINO,3.845,"20.384,51","3.236,44","23.620,96",e-page-24-table-1.csv
1030150090,167142929091270702,NORD,LOMBARDIA,BARBARIGA,2.304,"12.214,80","3.032,87","15.247,67",e-page-24-table-1.csv
1030150091,165542930460232502,NORD,LOMBARDIA,BARGHE,1.176,"6.234,64",-,"6.234,64",e-page-24-table-1.csv
1030150100,877842930530796501,NORD,LOMBARDIA,BASSANO BRESCIANO,2.328,"12.342,04","976,89","13.318,94",e-page-24-table-1.csv
1030150110,939842930507810401,NORD,LOMBARDIA,BEDIZZOLE,12.369,"65.575,05","8.522,99","74.098,04",e-page-24-table-1.csv
1030150120,815742927979933901,NORD,LOMBARDIA,BERLINGO,2.782,"14.748,95","3.557,32","18.306,27",e-page-24-table-1.csv
1030150130,358442928258216002,NORD,LOMBARDIA,BERZO DEMO,1.615,"8.562,03","2.068,46","10.630,48",e-page-24-table-1.csv
1030150140,757842928258270602,NORD,LOMBARDIA,BERZO INFERIORE,2.489,"13.195,59","3.532,18","16.727,78",e-page-24-table-1.csv
1030150150,855142930531636301,NORD,LOMBARDIA,BIENNO,3.804,"20.167,15","3.105,24","23.272,39",e-page-24-table-1.csv
1030150160,387742930508649701,NORD,LOMBARDIA,BIONE,1.362,"7.220,73","581,39","7.802,12",e-page-24-table-1.csv
1030150170,671842927929385701,NORD,LOMBARDIA,BORGO SAN GIACOMO,5.402,"28.639,05","9.805,37","38.444,42",e-page-24-table-1.csv
1030150180,691942930460283802,NORD,LOMBARDIA,BORGOSATOLLO,9.277,"49.182,61","3.958,83","53.141,44",e-page-24-table-1.csv
1030150190,399242930463225402,NORD,LOMBARDIA,BORNO,2.598,"13.773,46","3.437,51","17.210,98",e-page-24-table-1.csv
1030150200,884242930530802101,NORD,LOMBARDIA,BOTTICINO,10.857,"57.559,08",-,"57.559,08",e-page-24-table-1.csv
1030150210,248842930460261002,NORD,LOMBARDIA,BOVEGNO,2.128,"11.281,73","3.252,93","14.534,66",e-page-24-table-1.csv
1030150220,732942930460657301,NORD,LOMBARDIA,BOVEZZO,7.532,"39.931,38",-,"39.931,38",e-page-24-table-1.csv
1030150230,741342930507683502,NORD,LOMBARDIA,BRANDICO,1.707,"9.049,77","2.866,29","11.916,06",e-page-24-table-1.csv
1030150240,726042927901222702,NORD,LOMBARDIA,BRAONE,693,"3.673,98","636,32","4.310,30",e-page-24-table-1.csv
1030150250,867342928255449102,NORD,LOMBARDIA,BRENO,4.815,"25.527,03",-,"25.527,03",e-page-24-table-1.csv
1030150260,246042930508095402,NORD,LOMBARDIA,BRESCIA,198.536,"1.048.344,21",-,"1.048.344,21",e-page-24-table-1.csv
1030150270,489942930509169701,NORD,LOMBARDIA,BRIONE,721,"3.822,43","497,10","4.319,52",e-page-24-table-1.csv
1030150271,483042929346456101,NORD,LOMBARDIA,CAINO,2.131,"11.297,63","894,89","12.192,52",e-page-24-table-1.csv
1030150280,847642930531798302,NORD,LOMBARDIA,CALCINATO,12.993,"68.883,22","14.016,28","82.899,50",e-page-24-table-1.csv
1030150290,354442927929225802,NORD,LOMBARDIA,CALVAGESE DELLA RIVIERA,3.543,"18.783,44","999,45","19.782,90",e-page-24-table-1.csv
1030150300,274042928043842102,NORD,LOMBARDIA,CALVISANO,8.497,"45.047,39","9.912,56","54.959,95",e-page-24-table-1.csv
1030150310,817242930342472002,NORD,LOMBARDIA,CAPO DI PONTE,2.448,"12.978,23","3.020,10","15.998,33",e-page-24-table-1.csv
