4180250880,725642930527444301,SUD E ISOLE,CALABRIA,ORIOLO,2.067,"10.958,33","6.980,85","17.939,19",e-page-75-table-1.csv
4180250890,869742930542034002,SUD E ISOLE,CALABRIA,ORSOMARSO,1.226,"6.499,72","4.860,10","11.359,82",e-page-75-table-1.csv
4180250900,362242930547052601,SUD E ISOLE,CALABRIA,PALUDI,1.035,"5.487,12","3.590,88","9.078,00",e-page-75-table-1.csv
4180250910,965542930519327801,SUD E ISOLE,CALABRIA,PANETTIERI,327,"1.733,61","872,97","2.606,58",e-page-75-table-1.csv
4180250920,847342930454310101,SUD E ISOLE,CALABRIA,PAOLA,15.688,"83.170,94","40.785,29","123.956,23",e-page-75-table-1.csv
4180250930,716842930527589702,SUD E ISOLE,CALABRIA,PAPASIDERO,671,"3.557,35","3.209,33","6.766,68",e-page-75-table-1.csv
4180250940,776542930531824101,SUD E ISOLE,CALABRIA,PARENTI,2.124,"11.260,52","9.504,54","20.765,06",e-page-75-table-1.csv
4180250950,426642930476601002,SUD E ISOLE,CALABRIA,PATERNO CALABRO,1.408,"7.464,60","6.590,20","14.054,80",e-page-75-table-1.csv
4180250970,998942930519365201,SUD E ISOLE,CALABRIA,PEDIVIGLIANO,815,"4.320,77","3.573,30","7.894,08",e-page-75-table-1.csv
4180250980,406542930547152702,SUD E ISOLE,CALABRIA,PIANE CRATI,1.415,"7.501,71","4.096,96","11.598,67",e-page-75-table-1.csv
4180250990,684342930526179301,SUD E ISOLE,CALABRIA,PIETRAFITTA,1.246,"6.605,75","5.044,88","11.650,63",e-page-75-table-1.csv
4180251000,419542930460743402,SUD E ISOLE,CALABRIA,PIETRAPAOLA,1.081,"5.730,99","4.110,39","9.841,38",e-page-75-table-1.csv
4180251010,999142930478783801,SUD E ISOLE,CALABRIA,PLATACI,714,"3.785,32","2.933,61","6.718,93",e-page-75-table-1.csv
4180251020,851542930473554901,SUD E ISOLE,CALABRIA,PRAIA A MARE,6.657,"35.292,51","20.667,58","55.960,09",e-page-75-table-1.csv
4180251030,472942930480232901,SUD E ISOLE,CALABRIA,RENDE,35.526,"188.343,36","42.844,63","231.187,99",e-page-75-table-1.csv
4180251040,196242930528428102,SUD E ISOLE,CALABRIA,ROCCA IMPERIALE,3.330,"17.654,21","12.742,77","30.396,98",e-page-75-table-1.csv
4180251050,294942930446267502,SUD E ISOLE,CALABRIA,ROGGIANO GRAVINA,7.196,"38.150,06","34.380,11","72.530,17",e-page-75-table-1.csv
4180251060,223042930446533101,SUD E ISOLE,CALABRIA,ROGLIANO,5.713,"30.287,84","18.108,21","48.396,04",e-page-75-table-1.csv
4180251070,624742930530714801,SUD E ISOLE,CALABRIA,ROSE,4.395,"23.300,37","20.259,11","43.559,49",e-page-75-table-1.csv
4180251080,674542930480126701,SUD E ISOLE,CALABRIA,ROSETO CAPO SPULICO,1.905,"10.099,48","6.719,35","16.818,83",e-page-75-table-1.csv
4180251100,144342930536405301,SUD E ISOLE,CALABRIA,ROTA GRECA,1.095,"5.805,21","5.194,79","11.000,01",e-page-75-table-1.csv
4180251110,794642930546989801,SUD E ISOLE,CALABRIA,ROVITO,3.155,"16.726,43","10.357,81","27.084,24",e-page-75-table-1.csv
4180251120,188242930464850202,SUD E ISOLE,CALABRIA,SAN BASILE,1.003,"5.317,47","2.445,88","7.763,35",e-page-75-table-1.csv
4180251130,328642930476288101,SUD E ISOLE,CALABRIA,SAN BENEDETTO ULLANO,1.504,"7.973,55","7.572,64","15.546,19",e-page-75-table-1.csv
4180251140,941142930548990301,SUD E ISOLE,CALABRIA,SAN COSMO ALBANESE,596,"3.159,73","2.237,32","5.397,05",e-page-75-table-1.csv
4180251150,168942930531666302,SUD E ISOLE,CALABRIA,SAN DEMETRIO CORONE,3.357,"17.797,35","12.263,23","30.060,58",e-page-75-table-1.csv
4180251160,704342930462932901,SUD E ISOLE,CALABRIA,SAN DONATO DI NINEA,1.248,"6.616,35","4.904,69","11.521,04",e-page-75-table-1.csv
4180251170,623342930473502501,SUD E ISOLE,CALABRIA,SAN FILI,2.634,"13.964,32","9.928,18","23.892,50",e-page-75-table-1.csv
4180251180,278242930455278201,SUD E ISOLE,CALABRIA,SANGINETO,1.284,"6.807,21","4.640,35","11.447,56",e-page-75-table-1.csv
4180251190,562842930535224101,SUD E ISOLE,CALABRIA,SAN GIORGIO ALBANESE,1.387,"7.353,27","4.966,27","12.319,54",e-page-75-table-1.csv
4180251200,811142930462068801,SUD E ISOLE,CALABRIA,SAN GIOVANNI IN FIORE,16.852,"89.341,96","62.912,62","152.254,58",e-page-75-table-1.csv
4180251210,375842930457831501,SUD E ISOLE,CALABRIA,SAN LORENZO BELLIZZI,588,"3.117,32","2.343,35","5.460,67",e-page-75-table-1.csv
4180251220,419142930528931202,SUD E ISOLE,CALABRIA,SAN LORENZO DEL VALLO,3.306,"17.526,97","16.229,74","33.756,71",e-page-75-table-1.csv
4180251230,705142930446317302,SUD E ISOLE,CALABRIA,SAN LUCIDO,6.129,"32.493,29","26.617,13","59.110,42",e-page-75-table-1.csv
4180251240,667942930528227902,SUD E ISOLE,CALABRIA,SAN MARCO ARGENTANO,7.400,"39.231,57","32.190,70","71.422,27",e-page-75-table-1.csv
4180251250,658942930456879602,SUD E ISOLE,CALABRIA,SAN MARTINO DI FINITA,1.024,"5.428,80","4.288,69","9.717,49",e-page-75-table-1.csv
4180251260,382942930527975702,SUD E ISOLE,CALABRIA,SAN NICOLA ARCELLA,1.999,"10.597,83","8.424,21","19.022,04",e-page-75-table-1.csv
4180251270,379442930525877202,SUD E ISOLE,CALABRIA,SAN PIETRO IN AMANTEA,498,"2.640,18","2.533,71","5.173,89",e-page-75-table-1.csv
4180251280,737742930526022401,SUD E ISOLE,CALABRIA,SAN PIETRO IN GUARANO,3.629,"19.239,38","11.378,58","30.617,95",e-page-75-table-1.csv
4180251290,347942930470091601,SUD E ISOLE,CALABRIA,SAN SOSTI,2.148,"11.387,76","8.745,29","20.133,05",e-page-75-table-1.csv
