2050870280,719142930528578601,NORD,VENETO,PIANIGA,12.369,"65.575,05",-,"65.575,05",e-page-43-table-1.csv
2050870290,693642930549537501,NORD,VENETO,PORTOGRUARO,24.909,"132.056,66",-,"132.056,66",e-page-43-table-1.csv
2050870300,177042930546702502,NORD,VENETO,PRAMAGGIORE,4.664,"24.726,49","7.419,98","32.146,48",e-page-43-table-1.csv
2050870310,397842930529378901,NORD,VENETO,QUARTO D'ALTINO,8.164,"43.281,97","1.544,28","44.826,25",e-page-43-table-1.csv
2050870320,703242930527544401,NORD,VENETO,SALZANO,13.000,"68.920,33",-,"68.920,33",e-page-43-table-1.csv
2050870330,545842930462759002,NORD,VENETO,SAN DONÀ DI PIAVE,41.843,"221.833,35",-,"221.833,35",e-page-43-table-1.csv
2050870340,163342930450908301,NORD,VENETO,SAN MICHELE AL TAGLIAMENTO,11.863,"62.892,45","5.088,88","67.981,33",e-page-43-table-1.csv
2050870350,212342930448223102,NORD,VENETO,SANTA MARIA DI SALA,17.597,"93.291,62","7.753,95","101.045,57",e-page-43-table-1.csv
2050870360,962642930469208602,NORD,VENETO,SAN STINO DI LIVENZA,12.928,"68.538,62","11.483,30","80.021,92",e-page-43-table-1.csv
2050870370,449042930480604502,NORD,VENETO,SCORZÈ,18.961,"100.522,96","1.289,89","101.812,84",e-page-43-table-1.csv
2050870380,895542930447808001,NORD,VENETO,SPINEA,27.984,"148.358,97",-,"148.358,97",e-page-43-table-1.csv
2050870390,755842930447690702,NORD,VENETO,STRA,7.672,"40.673,60",-,"40.673,60",e-page-43-table-1.csv
2050870400,632142930529489601,NORD,VENETO,TEGLIO VENETO,2.291,"12.145,88","663,17","12.809,06",e-page-43-table-1.csv
2050870410,625142930460858601,NORD,VENETO,TORRE DI MOSTO,4.776,"25.320,27","5.209,00","30.529,27",e-page-43-table-1.csv
2050870420,297442930464887802,NORD,VENETO,VENEZIA,260.520,"1.375.642,87",-,"1.375.642,87",e-page-43-table-1.csv
2050870430,601142930532628902,NORD,VENETO,VIGONOVO,10.003,"53.031,55","4.496,70","57.528,24",e-page-43-table-1.csv
2050890010,709742930463751901,NORD,VENETO,AFFI,2.362,"12.522,29","459,83","12.982,13",e-page-43-table-1.csv
2050890020,568142930509898301,NORD,VENETO,ALBAREDO D'ADIGE,5.263,"27.902,13","6.732,62","34.634,75",e-page-43-table-1.csv
2050890030,188442930534496402,NORD,VENETO,ANGIARI,2.265,"12.008,04",-,"12.008,04",e-page-43-table-1.csv
2050890040,159142930465136102,NORD,VENETO,ARCOLE,6.345,"33.638,42","7.152,97","40.791,39",e-page-43-table-1.csv
2050890050,977442930530523401,NORD,VENETO,BADIA CALAVENA,2.638,"13.985,53","3.407,82","17.393,34",e-page-43-table-1.csv
2050890060,174642929385350302,NORD,VENETO,BARDOLINO,7.178,"38.054,63",-,"38.054,63",e-page-43-table-1.csv
2050890070,854742930534326101,NORD,VENETO,BELFIORE,3.189,"16.906,69","3.817,49","20.724,18",e-page-43-table-1.csv
2050890080,119242930463926601,NORD,VENETO,BEVILACQUA,1.692,"8.970,25","1.877,68","10.847,93",e-page-43-table-1.csv
2050890090,185242930508862201,NORD,VENETO,BONAVIGO,2.009,"10.650,84","3.181,68","13.832,52",e-page-43-table-1.csv
2050890100,208442930509150801,NORD,VENETO,BOSCHI SANT'ANNA,1.391,"7.374,48","2.047,55","9.422,02",e-page-43-table-1.csv
2050890110,252842930515912101,NORD,VENETO,BOSCO CHIESANUOVA,3.557,"18.857,66","2.955,58","21.813,24",e-page-43-table-1.csv
2050890120,916442930531058302,NORD,VENETO,BOVOLONE,16.058,"85.132,52","24.485,02","109.617,54",e-page-43-table-1.csv
2050890130,471142930508056702,NORD,VENETO,BRENTINO BELLUNO,1.371,"7.268,44","2.314,23","9.582,68",e-page-43-table-1.csv
2050890140,708642930508236301,NORD,VENETO,BRENZONE SUL GARDA,2.464,"13.063,05","1.361,04","14.424,09",e-page-43-table-1.csv
2050890150,508642930461811801,NORD,VENETO,BUSSOLENGO,20.331,"107.786,10","8.307,13","116.093,23",e-page-43-table-1.csv
2050890160,815442930516584202,NORD,VENETO,BUTTAPIETRA,7.048,"37.365,42","4.372,24","41.737,66",e-page-43-table-1.csv
2050890170,704342930464054902,NORD,VENETO,CALDIERO,7.886,"41.808,13","5.431,17","47.239,30",e-page-43-table-1.csv
2050890180,349742930530005702,NORD,VENETO,CAPRINO VERONESE,8.467,"44.888,34","2.520,87","47.409,21",e-page-43-table-1.csv
2050890190,628242930463571801,NORD,VENETO,CASALEONE,5.641,"29.906,12","8.315,60","38.221,72",e-page-43-table-1.csv
2050890200,819442928030479102,NORD,VENETO,CASTAGNARO,3.687,"19.546,87","5.773,75","25.320,62",e-page-43-table-1.csv
2050890210,407042930462689801,NORD,VENETO,CASTEL D'AZZANO,11.910,"63.141,63","204,71","63.346,34",e-page-43-table-1.csv
2050890220,706742930509540002,NORD,VENETO,CASTELNUOVO DEL GARDA,13.266,"70.330,55","6.764,91","77.095,46",e-page-43-table-1.csv
2050890230,566342930534237701,NORD,VENETO,CAVAION VERONESE,6.021,"31.920,72","701,31","32.622,03",e-page-43-table-1.csv
2050890240,843242930476303802,NORD,VENETO,CAZZANO DI TRAMIGNA,1.494,"7.920,54","1.591,93","9.512,46",e-page-43-table-1.csv
2050890250,603042930517800901,NORD,VENETO,CEREA,16.602,"88.016,57","16.902,83","104.919,40",e-page-43-table-1.csv
