4130790380,697042930473910301,SUD E ISOLE,ABRUZZO,SANT'OMERO,5.309,"28.146,00","11.659,94","39.805,94",e-page-62-table-1.csv
4130790390,323842930542709901,SUD E ISOLE,ABRUZZO,SILVI,15.731,"83.398,90","44.767,04","128.165,94",e-page-62-table-1.csv
4130790400,453242930549785802,SUD E ISOLE,ABRUZZO,TERAMO,54.343,"288.102,90","36.331,03","324.433,92",e-page-62-table-1.csv
4130790410,413242930480593002,SUD E ISOLE,ABRUZZO,TORANO NUOVO,1.570,"8.323,46","4.101,63","12.425,08",e-page-62-table-1.csv
4130790420,768442930453312102,SUD E ISOLE,ABRUZZO,TORRICELLA SICURA,2.628,"13.932,51","6.596,57","20.529,08",e-page-62-table-1.csv
4130790430,245942930459583802,SUD E ISOLE,ABRUZZO,TORTORETO,11.922,"63.205,25","26.035,36","89.240,60",e-page-62-table-1.csv
4130790440,415742930478104002,SUD E ISOLE,ABRUZZO,TOSSICIA,1.307,"6.929,14","2.559,43","9.488,58",e-page-62-table-1.csv
4130790450,457142930525741002,SUD E ISOLE,ABRUZZO,VALLE CASTELLANA,915,"4.850,93","3.377,40","8.228,33",e-page-62-table-1.csv
4140190010,524542930510187201,SUD E ISOLE,MOLISE,ACQUAVIVA COLLECROCE,625,"3.313,48","2.278,04","5.591,52",e-page-62-table-1.csv
4140190020,874542930051179802,SUD E ISOLE,MOLISE,BARANELLO,2.616,"13.868,89","8.116,69","21.985,58",e-page-62-table-1.csv
4140190030,448042928636802302,SUD E ISOLE,MOLISE,BOJANO,8.033,"42.587,46","25.641,82","68.229,29",e-page-62-table-1.csv
4140190040,921242930530092101,SUD E ISOLE,MOLISE,BONEFRO,1.316,"6.976,86","4.160,16","11.137,01",e-page-62-table-1.csv
4140190050,384542930531852601,SUD E ISOLE,MOLISE,BUSSO,1.196,"6.340,67","3.406,82","9.747,49",e-page-62-table-1.csv
4140190060,184842929021081301,SUD E ISOLE,MOLISE,CAMPOBASSO,49.049,"260.036,42","43.663,53","303.699,95",e-page-62-table-1.csv
4140190070,536842930517065202,SUD E ISOLE,MOLISE,CAMPOCHIARO,625,"3.313,48","2.079,08","5.392,56",e-page-62-table-1.csv
4140190080,393042930517697601,SUD E ISOLE,MOLISE,CAMPODIPIETRA,2.472,"13.105,47","7.874,71","20.980,18",e-page-62-table-1.csv
4140190090,239242930462518401,SUD E ISOLE,MOLISE,CAMPOLIETO,855,"4.532,84","2.999,53","7.532,37",e-page-62-table-1.csv
4140190100,865942930463814801,SUD E ISOLE,MOLISE,CAMPOMARINO,7.881,"41.781,63","27.270,77","69.052,40",e-page-62-table-1.csv
4140190110,765242928990481001,SUD E ISOLE,MOLISE,CASACALENDA,2.018,"10.698,56","6.295,21","16.993,77",e-page-62-table-1.csv
4140190120,913042930509519302,SUD E ISOLE,MOLISE,CASALCIPRANO,517,"2.740,91","1.772,86","4.513,77",e-page-62-table-1.csv
4140190130,915542930465206901,SUD E ISOLE,MOLISE,CASTELBOTTACCIO,269,"1.426,12","844,20","2.270,32",e-page-62-table-1.csv
4140190140,409142930517800302,SUD E ISOLE,MOLISE,CASTELLINO DEL BIFERNO,555,"2.942,37","2.567,12","5.509,49",e-page-62-table-1.csv
4140190150,275042930517825101,SUD E ISOLE,MOLISE,CASTELMAURO,1.431,"7.586,54","6.671,75","14.258,29",e-page-62-table-1.csv
4140190160,789642930521356701,SUD E ISOLE,MOLISE,CASTROPIGNANO,918,"4.866,84","2.874,73","7.741,56",e-page-62-table-1.csv
4140190170,448942929424332001,SUD E ISOLE,MOLISE,CERCEMAGGIORE,3.686,"19.541,57","16.039,98","35.581,54",e-page-62-table-1.csv
4140190180,737542929476623601,SUD E ISOLE,MOLISE,CERCEPICCOLA,642,"3.403,60","2.598,47","6.002,08",e-page-62-table-1.csv
4140190190,278842930516981202,SUD E ISOLE,MOLISE,CIVITACAMPOMARANO,367,"1.945,67","1.284,10","3.229,78",e-page-62-table-1.csv
4140190200,701442930518355201,SUD E ISOLE,MOLISE,COLLE D'ANCHISE,784,"4.156,43","2.764,28","6.920,71",e-page-62-table-1.csv
4140190210,579742930464612902,SUD E ISOLE,MOLISE,COLLETORTO,1.831,"9.707,16","6.858,25","16.565,41",e-page-62-table-1.csv
4140190220,712342930544714301,SUD E ISOLE,MOLISE,DURONIA,404,"2.141,83","1.081,48","3.223,31",e-page-62-table-1.csv
4140190230,267642929269363301,SUD E ISOLE,MOLISE,FERRAZZANO,3.282,"17.399,73","3.056,03","20.455,76",e-page-62-table-1.csv
4140190240,982242930289696801,SUD E ISOLE,MOLISE,FOSSALTO,1.264,"6.701,18","4.804,41","11.505,58",e-page-62-table-1.csv
4140190250,537442930462553302,SUD E ISOLE,MOLISE,GAMBATESA,1.405,"7.448,70","4.402,39","11.851,09",e-page-62-table-1.csv
4140190260,748942930528259001,SUD E ISOLE,MOLISE,GILDONE,785,"4.161,73","3.237,75","7.399,48",e-page-62-table-1.csv
4140190270,191342930541755801,SUD E ISOLE,MOLISE,GUARDIALFIERA,1.023,"5.423,50","3.961,55","9.385,05",e-page-62-table-1.csv
4140190280,416442930473063501,SUD E ISOLE,MOLISE,GUARDIAREGIA,768,"4.071,60","2.692,55","6.764,15",e-page-62-table-1.csv
4140190290,923542930532841602,SUD E ISOLE,MOLISE,GUGLIONESI,5.202,"27.578,74","16.484,97","44.063,71",e-page-62-table-1.csv
4140190300,439742929704304201,SUD E ISOLE,MOLISE,JELSI,1.795,"9.516,31","7.555,34","17.071,64",e-page-62-table-1.csv
4140190310,147642930528895902,SUD E ISOLE,MOLISE,LARINO,6.674,"35.382,64","15.749,42","51.132,06",e-page-62-table-1.csv
4140190320,233442930516186401,SUD E ISOLE,MOLISE,LIMOSANO,718,"3.806,52","2.352,84","6.159,36",e-page-62-table-1.csv
4140190330,318142930545846502,SUD E ISOLE,MOLISE,LUCITO,654,"3.467,22","2.269,35","5.736,57",e-page-62-table-1.csv
4140190340,529442930526829101,SUD E ISOLE,MOLISE,LUPARA,466,"2.470,53","1.694,18","4.164,70",e-page-62-table-1.csv
4140190350,676242930473283902,SUD E ISOLE,MOLISE,MACCHIA VALFORTORE,540,"2.862,84","2.043,72","4.906,57",e-page-62-table-1.csv
4140190360,421542930542662602,SUD E ISOLE,MOLISE,MAFALDA,1.167,"6.186,93","4.498,72","10.685,65",e-page-62-table-1.csv
4140190370,167342930453887901,SUD E ISOLE,MOLISE,MATRICE,1.090,"5.778,70","4.317,77","10.096,48",e-page-62-table-1.csv
4140190380,436942930531863101,SUD E ISOLE,MOLISE,MIRABELLO SANNITICO,2.136,"11.324,14","6.875,48","18.199,62",e-page-62-table-1.csv
4140190390,607642930463621501,SUD E ISOLE,MOLISE,MOLISE,171,"906,57","733,95","1.640,51",e-page-62-table-1.csv
4140190400,468342930448583102,SUD E ISOLE,MOLISE,MONACILIONI,483,"2.560,66","1.988,04","4.548,70",e-page-62-table-1.csv
4140190410,478142930455427601,SUD E ISOLE,MOLISE,MONTAGANO,1.049,"5.561,34","2.118,59","7.679,94",e-page-62-table-1.csv
4140190420,953542930455845302,SUD E ISOLE,MOLISE,MONTECILFONE,1.314,"6.966,26","5.202,00","12.168,25",e-page-62-table-1.csv
4140190430,219642930519637602,SUD E ISOLE,MOLISE,MONTEFALCONE NEL SANNIO,1.486,"7.878,12","5.889,70","13.767,82",e-page-62-table-1.csv
