2080290070,341942930459636002,NORD,EMILIA ROMAGNA,COPPARO,16.234,"86.065,59","460,62","86.526,21",e-page-46-table-1.csv
2080290080,542042930541493402,NORD,EMILIA ROMAGNA,FERRARA,132.052,"697.283,86",-,"697.283,86",e-page-46-table-1.csv
2080290085,128142930476689301,NORD,EMILIA ROMAGNA,FISCAGLIA,8.788,"46.590,14","5.136,96","51.727,11",e-page-46-table-1.csv
2080290091,636842930525655902,NORD,EMILIA ROMAGNA,GORO,3.699,"19.610,49","16.548,19","36.158,67",e-page-46-table-1.csv
2080290100,427142929816392201,NORD,EMILIA ROMAGNA,JOLANDA DI SAVOIA,2.814,"14.918,60","2.719,81","17.638,41",e-page-46-table-1.csv
2080290110,506042929166340601,NORD,EMILIA ROMAGNA,LAGOSANTO,4.842,"25.670,17","5.265,82","30.936,00",e-page-46-table-1.csv
2080290111,502242930519922101,NORD,EMILIA ROMAGNA,MASI TORELLO,2.301,"12.198,90",-,"12.198,90",e-page-46-table-1.csv
2080290130,437842930531739502,NORD,EMILIA ROMAGNA,MESOLA,6.726,"35.658,32","11.137,78","46.796,10",e-page-46-table-1.csv
2080290150,722042930545968602,NORD,EMILIA ROMAGNA,OSTELLATO,5.935,"31.464,78","2.364,89","33.829,67",e-page-46-table-1.csv
2080290160,245042930448990901,NORD,EMILIA ROMAGNA,POGGIO RENATICO,9.786,"51.881,11","872,18","52.753,29",e-page-46-table-1.csv
2080290170,855042930479722302,NORD,EMILIA ROMAGNA,PORTOMAGGIORE,11.604,"61.519,35","5.745,63","67.264,98",e-page-46-table-1.csv
2080290175,819054705356971301,NORD,EMILIA ROMAGNA,RIVA DEL PO,7.839,"41.558,96","8.400,35","49.959,31",e-page-46-table-1.csv
2080290185,785448490321051001,NORD,EMILIA ROMAGNA,TERRE DEL RENO,9.996,"52.994,43",-,"52.994,43",e-page-46-table-1.csv
2080290195,534054705437622501,NORD,EMILIA ROMAGNA,TRESIGNANA,7.065,"37.455,55","884,61","38.340,16",e-page-46-table-1.csv
2080290200,289342930451844602,NORD,EMILIA ROMAGNA,VIGARANO MAINARDA,7.583,"40.201,76",-,"40.201,76",e-page-46-table-1.csv
2080290210,276242930472097402,NORD,EMILIA ROMAGNA,VOGHIERA,3.674,"19.477,95","94,90","19.572,84",e-page-46-table-1.csv
2080320010,572642930468538502,NORD,EMILIA ROMAGNA,BAGNO DI ROMAGNA,5.815,"30.828,60","4.127,35","34.955,94",e-page-46-table-1.csv
2080320020,869542930478570501,NORD,EMILIA ROMAGNA,BERTINORO,10.927,"57.930,19",-,"57.930,19",e-page-46-table-1.csv
2080320030,825542930537831702,NORD,EMILIA ROMAGNA,BORGHI,2.884,"15.289,71","7.252,10","22.541,81",e-page-46-table-1.csv
2080320040,954442930547976801,NORD,EMILIA ROMAGNA,CASTROCARO TERME E TERRA DEL SOLE6.377,,"33.808,07","1.062,13","34.870,21",e-page-46-table-1.csv
2080320060,595642930465653401,NORD,EMILIA ROMAGNA,CESENA,97.210,"515.365,04",-,"515.365,04",e-page-46-table-1.csv
2080320070,504642930538397802,NORD,EMILIA ROMAGNA,CESENATICO,25.933,"137.485,46","19.807,37","157.292,83",e-page-46-table-1.csv
2080320080,616142930535327501,NORD,EMILIA ROMAGNA,CIVITELLA DI ROMAGNA,3.724,"19.743,02","4.626,76","24.369,79",e-page-46-table-1.csv
2080320100,755342930469345301,NORD,EMILIA ROMAGNA,DOVADOLA,1.573,"8.339,36","1.541,37","9.880,74",e-page-46-table-1.csv
2080320110,287942930465536202,NORD,EMILIA ROMAGNA,FORLÌ,117.798,"622.017,42",-,"622.017,42",e-page-46-table-1.csv
2080320120,507442930538366402,NORD,EMILIA ROMAGNA,FORLIMPOPOLI,13.274,"70.372,96","1.397,52","71.770,49",e-page-46-table-1.csv
2080320130,933242930537963601,NORD,EMILIA ROMAGNA,GALEATA,2.500,"13.253,91","2.772,29","16.026,20",e-page-46-table-1.csv
2080320140,919442930472211202,NORD,EMILIA ROMAGNA,GAMBETTOLA,10.733,"56.901,69","10.211,56","67.113,25",e-page-46-table-1.csv
2080320150,228442930535190902,NORD,EMILIA ROMAGNA,GATTEO,9.132,"48.413,88","9.173,44","57.587,33",e-page-46-table-1.csv
2080320170,752042930469315501,NORD,EMILIA ROMAGNA,LONGIANO,7.200,"38.171,26","1.897,96","40.069,22",e-page-46-table-1.csv
2080320180,231442930468593002,NORD,EMILIA ROMAGNA,MELDOLA,9.961,"52.808,88","4.077,73","56.886,61",e-page-46-table-1.csv
2080320190,384942930541042402,NORD,EMILIA ROMAGNA,MERCATO SARACENO,6.860,"36.368,73","4.199,03","40.567,76",e-page-46-table-1.csv
2080320210,447242930465702601,NORD,EMILIA ROMAGNA,MODIGLIANA,4.474,"23.719,20",-,"23.719,20",e-page-46-table-1.csv
2080320270,409242930471121901,NORD,EMILIA ROMAGNA,MONTIANO,1.722,"9.129,29","1.414,75","10.544,04",e-page-46-table-1.csv
2080320300,158742930467019501,NORD,EMILIA ROMAGNA,PORTICO E SAN BENEDETTO,753,"3.992,08","1.218,40","5.210,47",e-page-46-table-1.csv
2080320310,669642930539906702,NORD,EMILIA ROMAGNA,PREDAPPIO,6.285,"33.320,33","4.225,09","37.545,43",e-page-46-table-1.csv
2080320320,472142930475906602,NORD,EMILIA ROMAGNA,PREMILCUORE,753,"3.992,08","542,67","4.534,75",e-page-46-table-1.csv
2080320350,702742930465685701,NORD,EMILIA ROMAGNA,ROCCA SAN CASCIANO,1.828,"9.691,26","313,93","10.005,19",e-page-46-table-1.csv
2080320360,982142930544994001,NORD,EMILIA ROMAGNA,RONCOFREDDO,3.406,"18.057,13","3.192,59","21.249,71",e-page-46-table-1.csv
2080320400,211742930471091801,NORD,EMILIA ROMAGNA,SAN MAURO PASCOLI,12.017,"63.708,90","12.907,54","76.616,44",e-page-46-table-1.csv
2080320420,799042930536547301,NORD,EMILIA ROMAGNA,SANTA SOFIA,4.114,"21.810,63","1.324,11","23.134,75",e-page-46-table-1.csv
2080320430,506242930535157402,NORD,EMILIA ROMAGNA,SARSINA,3.380,"17.919,29","2.491,29","20.410,57",e-page-46-table-1.csv
2080320440,176642930543382501,NORD,EMILIA ROMAGNA,SAVIGNANO SUL RUBICONE,17.842,"94.590,51","15.595,57","110.186,07",e-page-46-table-1.csv
2080320450,582742930465726302,NORD,EMILIA ROMAGNA,SOGLIANO AL RUBICONE,3.193,"16.927,89","4.936,05","21.863,94",e-page-46-table-1.csv
2080320480,867542930474478802,NORD,EMILIA ROMAGNA,TREDOZIO,1.141,"6.049,08","755,30","6.804,38",e-page-46-table-1.csv
2080320490,246842930535479401,NORD,EMILIA ROMAGNA,VERGHERETO,1.818,"9.638,24","2.126,98","11.765,22",e-page-46-table-1.csv
2080500010,826442930515901101,NORD,EMILIA ROMAGNA,BASTIGLIA,4.263,"22.600,57","631,54","23.232,11",e-page-46-table-1.csv
2080500020,691742930461913501,NORD,EMILIA ROMAGNA,BOMPORTO,10.189,"54.017,64","1.043,81","55.061,44",e-page-46-table-1.csv
2080500030,404542928009669402,NORD,EMILIA ROMAGNA,CAMPOGALLIANO,8.802,"46.664,37",-,"46.664,37",e-page-46-table-1.csv
2080500040,345942929091386401,NORD,EMILIA ROMAGNA,CAMPOSANTO,3.172,"16.816,56",-,"16.816,56",e-page-46-table-1.csv
2080500050,476542930460255501,NORD,EMILIA ROMAGNA,CARPI,71.836,"380.843,16",-,"380.843,16",e-page-46-table-1.csv
2080500060,288942930516013801,NORD,EMILIA ROMAGNA,CASTELFRANCO EMILIA,33.059,"175.264,41",-,"175.264,41",e-page-46-table-1.csv
2080500070,135242929303665102,NORD,EMILIA ROMAGNA,CASTELNUOVO RANGONE,15.083,"79.963,49",-,"79.963,49",e-page-46-table-1.csv
2080500080,584842930532016401,NORD,EMILIA ROMAGNA,CASTELVETRO DI MODENA,11.323,"60.029,61",-,"60.029,61",e-page-46-table-1.csv
2080500090,631442930465223901,NORD,EMILIA ROMAGNA,CAVEZZO,6.960,"36.898,89",-,"36.898,89",e-page-46-table-1.csv
2080500100,166942930516676602,NORD,EMILIA ROMAGNA,CONCORDIA SULLA SECCHIA,8.373,"44.390,00","4.155,93","48.545,93",e-page-46-table-1.csv
2080500110,604942930518583101,NORD,EMILIA ROMAGNA,FANANO,2.950,"15.639,61","1.561,01","17.200,63",e-page-46-table-1.csv
2080500120,994842930524179102,NORD,EMILIA ROMAGNA,FINALE EMILIA,15.415,"81.723,61","3.540,30","85.263,91",e-page-46-table-1.csv
2080500130,218542930447738002,NORD,EMILIA ROMAGNA,FIORANO MODENESE,17.064,"90.465,89",-,"90.465,89",e-page-46-table-1.csv
2080500140,724242929621924102,NORD,EMILIA ROMAGNA,FIUMALBO,1.222,"6.478,51","1.794,58","8.273,09",e-page-46-table-1.csv
2080500150,847942930474001102,NORD,EMILIA ROMAGNA,FORMIGINE,34.559,"183.216,75",-,"183.216,75",e-page-46-table-1.csv
2080500160,348142930525884202,NORD,EMILIA ROMAGNA,FRASSINORO,1.883,"9.982,85","586,98","10.569,83",e-page-46-table-1.csv
2080500170,381442928592554802,NORD,EMILIA ROMAGNA,GUIGLIA,3.907,"20.713,21","61,73","20.774,95",e-page-46-table-1.csv
2080500180,244142930476425802,NORD,EMILIA ROMAGNA,LAMA MOCOGNO,2.675,"14.181,68","1.633,03","15.814,72",e-page-46-table-1.csv
2080500190,323042929488733102,NORD,EMILIA ROMAGNA,MARANELLO,17.680,"93.731,65",-,"93.731,65",e-page-46-table-1.csv
