date,rt,provincia
2020-04-23T00:00:00,0.8091605637432991,agrigento
2020-04-24T00:00:00,0.7410087572263089,agrigento
2020-04-25T00:00:00,0.6604355155948256,agrigento
2020-04-26T00:00:00,0.5935095989558719,agrigento
2020-04-27T00:00:00,0.5489508877386874,agrigento
2020-04-28T00:00:00,0.5051068031245823,agrigento
2020-04-29T00:00:00,0.48393603192134343,agrigento
2020-04-30T00:00:00,0.45898451332724005,agrigento
2020-05-01T00:00:00,0.436575786895165,agrigento
2020-05-02T00:00:00,0.4011409964019899,agrigento
2020-05-03T00:00:00,0.380121440448238,agrigento
2020-05-04T00:00:00,0.4174549496513753,agrigento
2020-05-05T00:00:00,0.4306100239010117,agrigento
2020-05-06T00:00:00,0.4542344668944569,agrigento
2020-05-07T00:00:00,0.471141563633274,agrigento
2020-05-08T00:00:00,0.4722387496682801,agrigento
2020-05-09T00:00:00,0.47372861741015665,agrigento
2020-05-10T00:00:00,0.4838496743028527,agrigento
2020-05-11T00:00:00,0.4783973750458584,agrigento
2020-05-12T00:00:00,0.4716456457392616,agrigento
2020-05-13T00:00:00,0.49384249205284225,agrigento
2020-05-14T00:00:00,0.524851879124141,agrigento
2020-05-15T00:00:00,0.5589000946004814,agrigento
2020-05-16T00:00:00,0.5499795350182768,agrigento
2020-05-17T00:00:00,0.5565176363372238,agrigento
2020-05-18T00:00:00,0.5159841395459686,agrigento
2020-05-19T00:00:00,0.4755470786330968,agrigento
2020-05-20T00:00:00,,agrigento
2020-05-21T00:00:00,,agrigento
2020-05-22T00:00:00,,agrigento
2020-05-23T00:00:00,,agrigento
2020-05-24T00:00:00,,agrigento
2020-05-25T00:00:00,,agrigento
2020-05-26T00:00:00,,agrigento
2020-05-27T00:00:00,,agrigento
2020-05-28T00:00:00,,agrigento
2020-05-29T00:00:00,,agrigento
2020-05-30T00:00:00,,agrigento
2020-05-31T00:00:00,,agrigento
2020-06-01T00:00:00,,agrigento
2020-06-02T00:00:00,,agrigento
2020-06-03T00:00:00,,agrigento
2020-06-04T00:00:00,,agrigento
2020-06-05T00:00:00,,agrigento
2020-06-06T00:00:00,,agrigento
2020-06-07T00:00:00,,agrigento
2020-06-08T00:00:00,,agrigento
2020-06-09T00:00:00,,agrigento
2020-06-10T00:00:00,,agrigento
2020-06-11T00:00:00,,agrigento
2020-06-12T00:00:00,,agrigento
2020-06-13T00:00:00,,agrigento
2020-06-14T00:00:00,,agrigento
2020-06-15T00:00:00,,agrigento
2020-06-16T00:00:00,,agrigento
2020-06-17T00:00:00,,agrigento
2020-06-18T00:00:00,,agrigento
2020-06-19T00:00:00,,agrigento
2020-06-20T00:00:00,,agrigento
2020-06-21T00:00:00,,agrigento
2020-06-22T00:00:00,,agrigento
2020-06-23T00:00:00,,agrigento
2020-06-24T00:00:00,,agrigento
2020-06-25T00:00:00,,agrigento
2020-06-26T00:00:00,,agrigento
2020-06-27T00:00:00,,agrigento
2020-06-28T00:00:00,,agrigento
2020-06-29T00:00:00,,agrigento
2020-06-30T00:00:00,,agrigento
2020-07-01T00:00:00,,agrigento
2020-07-02T00:00:00,,agrigento
2020-07-03T00:00:00,,agrigento
2020-07-04T00:00:00,,agrigento
2020-07-05T00:00:00,,agrigento
2020-07-06T00:00:00,,agrigento
2020-07-07T00:00:00,,agrigento
2020-07-08T00:00:00,,agrigento
2020-07-09T00:00:00,,agrigento
2020-07-10T00:00:00,,agrigento
2020-07-11T00:00:00,,agrigento
2020-07-12T00:00:00,,agrigento
2020-07-13T00:00:00,1.4369890668720722,agrigento
2020-07-14T00:00:00,1.1666749414160256,agrigento
2020-07-15T00:00:00,0.922743058034354,agrigento
2020-07-16T00:00:00,0.7230283921751886,agrigento
2020-07-17T00:00:00,0.5616078595352059,agrigento
2020-07-18T00:00:00,0.5268891914468269,agrigento
2020-07-19T00:00:00,0.46271254821862035,agrigento
2020-07-20T00:00:00,0.42380503843290107,agrigento
2020-07-21T00:00:00,0.40747399083843666,agrigento
2020-07-22T00:00:00,0.41254663480868237,agrigento
2020-07-23T00:00:00,0.4393901157649655,agrigento
2020-07-24T00:00:00,0.48990512511999346,agrigento
2020-07-25T00:00:00,0.6733289291756933,agrigento
2020-07-26T00:00:00,0.8948229540576162,agrigento
2020-07-27T00:00:00,1.242221662454848,agrigento
2020-07-28T00:00:00,1.5313096351021949,agrigento
2020-07-29T00:00:00,1.635426968323565,agrigento
2020-07-30T00:00:00,1.7721581006501852,agrigento
2020-07-31T00:00:00,1.8593046716832107,agrigento
2020-08-01T00:00:00,2.0268843571198247,agrigento
2020-08-02T00:00:00,1.9696690364364344,agrigento
2020-08-03T00:00:00,1.8698332011236736,agrigento
2020-08-04T00:00:00,1.730559289387914,agrigento
2020-08-05T00:00:00,1.6245766394852867,agrigento
2020-08-06T00:00:00,1.4726161290727162,agrigento
2020-08-07T00:00:00,1.281567576453291,agrigento
2020-08-08T00:00:00,1.1633568220713362,agrigento
2020-08-09T00:00:00,1.0383395179483652,agrigento
2020-08-10T00:00:00,0.9957814992600418,agrigento
2020-08-11T00:00:00,1.008461885837775,agrigento
2020-08-12T00:00:00,1.0559564987904677,agrigento
2020-08-13T00:00:00,1.110511069668366,agrigento
2020-08-14T00:00:00,1.3380569162998917,agrigento
2020-08-15T00:00:00,1.5031448976712838,agrigento
2020-08-16T00:00:00,1.6324543035545647,agrigento
2020-08-17T00:00:00,1.7209346118226558,agrigento
2020-08-18T00:00:00,1.789028267135003,agrigento
2020-08-19T00:00:00,1.8677140565161545,agrigento
2020-08-20T00:00:00,1.911451210899579,agrigento
2020-08-21T00:00:00,1.9190697506277306,agrigento
2020-08-22T00:00:00,1.8060814251643766,agrigento
2020-08-23T00:00:00,1.6744159781068804,agrigento
2020-08-24T00:00:00,1.5009954487895034,agrigento
2020-08-25T00:00:00,1.3444631430802387,agrigento
2020-08-26T00:00:00,1.1982930714011741,agrigento
2020-08-27T00:00:00,1.0312970339727758,agrigento
2020-08-28T00:00:00,0.9357999392105218,agrigento
2020-08-29T00:00:00,0.8457074298570441,agrigento
2020-08-30T00:00:00,0.7731229736640833,agrigento
2020-08-31T00:00:00,0.7163647366626176,agrigento
2020-09-01T00:00:00,0.6916247601425736,agrigento
2020-09-02T00:00:00,0.6646488680996812,agrigento
2020-09-03T00:00:00,0.6960538603316984,agrigento
2020-09-04T00:00:00,0.733794237080264,agrigento
2020-09-05T00:00:00,0.8166004613172921,agrigento
2020-09-06T00:00:00,0.904349634468972,agrigento
2020-09-07T00:00:00,1.0223574335022587,agrigento
2020-09-08T00:00:00,1.1470688738081631,agrigento
2020-09-09T00:00:00,1.2494425179831807,agrigento
2020-09-10T00:00:00,1.4198081968645153,agrigento
2020-09-11T00:00:00,1.493938975608656,agrigento
2020-09-12T00:00:00,1.568683155215072,agrigento
2020-09-13T00:00:00,1.6204169927051573,agrigento
2020-09-14T00:00:00,1.7018138468209425,agrigento
2020-09-15T00:00:00,1.751918408365535,agrigento
2020-09-16T00:00:00,1.782048792346317,agrigento
2020-09-17T00:00:00,1.8420020067039147,agrigento
2020-09-18T00:00:00,1.87312302443668,agrigento
2020-09-19T00:00:00,1.9282526005572953,agrigento
2020-09-20T00:00:00,1.9285173794921526,agrigento
2020-09-21T00:00:00,1.9009236725320697,agrigento
2020-09-22T00:00:00,1.8828427913992416,agrigento
2020-09-23T00:00:00,1.8198227464553103,agrigento
2020-09-24T00:00:00,1.7161529325030433,agrigento
2020-09-25T00:00:00,1.577643639356386,agrigento
2020-09-26T00:00:00,1.4774484687649456,agrigento
2020-09-27T00:00:00,1.361797530805141,agrigento
2020-09-28T00:00:00,1.2764957024956505,agrigento
2020-09-29T00:00:00,1.1849697650295221,agrigento
2020-09-30T00:00:00,1.1213542242708472,agrigento
2020-10-01T00:00:00,1.0525414562593811,agrigento
2020-10-02T00:00:00,1.0078927710337737,agrigento
2020-10-03T00:00:00,0.9704292807671521,agrigento
2020-10-04T00:00:00,0.9517933287314247,agrigento
2020-10-05T00:00:00,0.9447197785347453,agrigento
2020-10-06T00:00:00,0.9558412381128548,agrigento
2020-10-07T00:00:00,0.995094640769258,agrigento
2020-10-08T00:00:00,1.0420364040467451,agrigento
2020-10-09T00:00:00,1.118788032787881,agrigento
2020-10-10T00:00:00,1.225537715323097,agrigento
2020-10-11T00:00:00,1.3604938922866416,agrigento
2020-10-12T00:00:00,1.4953573639741595,agrigento
2020-10-13T00:00:00,1.615415862413943,agrigento
2020-10-14T00:00:00,1.7148231410134671,agrigento
2020-10-15T00:00:00,1.7979051377663717,agrigento
2020-10-16T00:00:00,1.8676315709626066,agrigento
2020-10-17T00:00:00,1.9015049831513158,agrigento
2020-10-18T00:00:00,1.9134184411948323,agrigento
2020-10-19T00:00:00,1.9122056941457939,agrigento
2020-10-20T00:00:00,1.8693153000926186,agrigento
2020-10-21T00:00:00,1.813105673978826,agrigento
2020-10-22T00:00:00,1.7487328448737023,agrigento
2020-10-23T00:00:00,1.697616311330047,agrigento
2020-10-24T00:00:00,1.6557831495738002,agrigento
2020-10-25T00:00:00,1.6285258467045114,agrigento
2020-10-26T00:00:00,1.6148861295008976,agrigento
2020-10-27T00:00:00,1.6107959857955938,agrigento
2020-10-28T00:00:00,1.5857829929946694,agrigento
2020-10-29T00:00:00,1.5585689618447984,agrigento
2020-10-30T00:00:00,1.5262321901762064,agrigento
2020-10-31T00:00:00,1.477049019512303,agrigento
2020-11-01T00:00:00,1.4254490495840262,agrigento
2020-11-02T00:00:00,1.3760535810271433,agrigento
2020-11-03T00:00:00,1.334826042777112,agrigento
2020-11-04T00:00:00,1.3003340788708173,agrigento
2020-11-05T00:00:00,1.2745838113824712,agrigento
2020-11-06T00:00:00,1.2459030831339792,agrigento
2020-11-07T00:00:00,1.211257244512569,agrigento
2020-11-08T00:00:00,1.1870269725289624,agrigento
2020-11-09T00:00:00,1.1660327459608149,agrigento
2020-11-10T00:00:00,1.1742653717684883,agrigento
2020-11-11T00:00:00,1.184343936024091,agrigento
2020-11-12T00:00:00,1.188496044714304,agrigento
2020-11-13T00:00:00,1.1928948271264677,agrigento
2020-11-14T00:00:00,1.203221659487479,agrigento
2020-11-15T00:00:00,1.2056572434881796,agrigento
2020-11-16T00:00:00,1.205839722239497,agrigento
2020-11-17T00:00:00,1.2092385786414788,agrigento
2020-11-18T00:00:00,1.2181649946587003,agrigento
2020-11-19T00:00:00,1.2153353504197781,agrigento
2020-11-20T00:00:00,1.207792765665326,agrigento
2020-11-21T00:00:00,1.1816289730324363,agrigento
2020-11-22T00:00:00,1.1454334749054949,agrigento
2020-11-23T00:00:00,1.0976781142429215,agrigento
2020-11-24T00:00:00,1.0427401219949253,agrigento
2020-11-25T00:00:00,0.9838824745936038,agrigento
2020-11-26T00:00:00,0.928296838989302,agrigento
2020-11-27T00:00:00,0.8711433606610512,agrigento
2020-11-28T00:00:00,0.8174549216823545,agrigento
2020-11-29T00:00:00,0.7677964205450248,agrigento
2020-11-30T00:00:00,0.7213963056452113,agrigento
2020-12-01T00:00:00,0.6799664605390396,agrigento
2020-12-02T00:00:00,0.6392312294625985,agrigento
2020-12-03T00:00:00,0.6065659657714878,agrigento
2020-12-04T00:00:00,0.579451937734307,agrigento
2020-12-05T00:00:00,0.5667169462285234,agrigento
2020-12-06T00:00:00,0.5614255955219734,agrigento
2020-12-07T00:00:00,0.5641836990524856,agrigento
2020-12-08T00:00:00,0.5637825070557388,agrigento
2020-12-09T00:00:00,0.583115643787363,agrigento
2020-12-10T00:00:00,0.6181888340497083,agrigento
2020-12-11T00:00:00,0.6626079747694696,agrigento
2020-12-12T00:00:00,0.7108016576649281,agrigento
2020-12-13T00:00:00,0.7614871358811196,agrigento
2020-12-14T00:00:00,0.8105633446718034,agrigento
2020-12-15T00:00:00,0.8437651676849282,agrigento
2020-12-16T00:00:00,0.856004634226556,agrigento
2020-12-17T00:00:00,0.8727301411915115,agrigento
2020-12-18T00:00:00,0.8717417870979484,agrigento
2020-12-19T00:00:00,0.8689417312697024,agrigento
2020-12-20T00:00:00,0.8703313896761071,agrigento
2020-12-21T00:00:00,0.8766965264452031,agrigento
2020-12-22T00:00:00,0.8786122157092866,agrigento
2020-12-23T00:00:00,0.8869789928679572,agrigento
2020-12-24T00:00:00,0.8953360577544621,agrigento
2020-12-25T00:00:00,0.9026641792421347,agrigento
2020-12-26T00:00:00,0.9131853965367116,agrigento
2020-12-27T00:00:00,0.9443296471745357,agrigento
2020-12-28T00:00:00,0.9864549522479227,agrigento
2020-12-29T00:00:00,1.0401610840951996,agrigento
2020-12-30T00:00:00,1.091335020861397,agrigento
2020-12-31T00:00:00,1.1367514350305747,agrigento
2021-01-01T00:00:00,1.184008722580977,agrigento
2021-01-02T00:00:00,1.2376517548505932,agrigento
2021-01-03T00:00:00,1.2858051014056706,agrigento
2021-01-04T00:00:00,1.346140619321153,agrigento
2021-01-05T00:00:00,1.4015049674869944,agrigento
2021-01-06T00:00:00,1.4384330084877384,agrigento
2021-01-07T00:00:00,1.4542814567394955,agrigento
2021-01-08T00:00:00,1.4425294882079673,agrigento
2021-01-09T00:00:00,1.4028536859414469,agrigento
2021-01-10T00:00:00,1.3722134962117616,agrigento
2021-01-11T00:00:00,1.3422721899877537,agrigento
2021-01-12T00:00:00,1.314779673337823,agrigento
2021-01-13T00:00:00,1.2794083534962335,agrigento
2021-01-14T00:00:00,1.234627296471966,agrigento
2021-01-15T00:00:00,1.1879263733048198,agrigento
2021-01-16T00:00:00,1.1435257778082788,agrigento
2021-01-17T00:00:00,1.09014982370137,agrigento
2021-01-18T00:00:00,1.032367387911785,agrigento
2021-01-19T00:00:00,0.9767368915077924,agrigento
2021-01-20T00:00:00,0.9398448630542885,agrigento
2021-01-21T00:00:00,0.90600596987649,agrigento
2021-01-22T00:00:00,0.8819123409898972,agrigento
2021-01-23T00:00:00,0.8681371491583445,agrigento
2021-01-24T00:00:00,0.8553479474412532,agrigento
2021-01-25T00:00:00,0.8518920458951498,agrigento
2021-01-26T00:00:00,0.8371478469536379,agrigento
2021-01-27T00:00:00,0.8271288924362737,agrigento
2021-01-28T00:00:00,0.8275694503730128,agrigento
2021-01-29T00:00:00,0.8347593303602252,agrigento
2021-01-30T00:00:00,0.8431084421144089,agrigento
2021-01-31T00:00:00,0.854454230572154,agrigento
2021-02-01T00:00:00,0.8662109164872082,agrigento
2021-02-02T00:00:00,0.8712324304595177,agrigento
2021-02-03T00:00:00,0.8743894720800137,agrigento
2021-02-04T00:00:00,0.8773373333968566,agrigento
2021-02-05T00:00:00,0.886763409682326,agrigento
2021-02-06T00:00:00,0.9000963881259122,agrigento
2021-02-07T00:00:00,0.9053369981604574,agrigento
2021-02-08T00:00:00,0.9097516308262811,agrigento
2021-02-09T00:00:00,0.9168035829686006,agrigento
2021-02-10T00:00:00,0.9270124043615877,agrigento
2021-02-11T00:00:00,0.9311234170991365,agrigento
2021-02-12T00:00:00,0.9401780265681595,agrigento
2021-02-13T00:00:00,0.9490449103707725,agrigento
2021-02-14T00:00:00,0.9593008837243392,agrigento
2021-02-15T00:00:00,0.9726464723406816,agrigento
2021-02-16T00:00:00,0.9855889813807472,agrigento
2021-02-17T00:00:00,0.9821418965819864,agrigento
2021-02-18T00:00:00,0.9742275322062118,agrigento
2021-02-19T00:00:00,0.9677433876215136,agrigento
2021-02-20T00:00:00,0.96259826714178,agrigento
2021-02-21T00:00:00,0.9483131156993625,agrigento
2021-02-22T00:00:00,0.920518961066447,agrigento
2021-02-23T00:00:00,0.8998913129790935,agrigento
2021-02-24T00:00:00,0.8697592152132789,agrigento
2021-02-25T00:00:00,0.8446293822834421,agrigento
2021-02-26T00:00:00,0.8206027996050433,agrigento
2021-02-27T00:00:00,0.8052614007586453,agrigento
2021-02-28T00:00:00,0.80201986980051,agrigento
2021-03-01T00:00:00,0.8194009257110703,agrigento
2021-03-02T00:00:00,0.8558141950014425,agrigento
2021-03-03T00:00:00,0.9058321925581673,agrigento
2021-03-04T00:00:00,0.9589627002846143,agrigento
2021-03-05T00:00:00,1.0199623271953555,agrigento
2021-03-06T00:00:00,1.0952564327376453,agrigento
2021-03-07T00:00:00,1.17964849862234,agrigento
2021-03-08T00:00:00,1.2506544046356265,agrigento
2021-03-09T00:00:00,1.3084057712774793,agrigento
2021-03-10T00:00:00,1.3627150361986544,agrigento
2021-03-11T00:00:00,1.4030403719439968,agrigento
2021-03-12T00:00:00,1.4143530339875083,agrigento
2021-03-13T00:00:00,1.3981100238009891,agrigento
2021-03-14T00:00:00,1.3641128731655956,agrigento
2021-03-15T00:00:00,1.3307086946114641,agrigento
2021-03-16T00:00:00,1.2965689204165318,agrigento
2021-03-17T00:00:00,1.267460892447165,agrigento
2021-03-18T00:00:00,1.2456969525051236,agrigento
2021-03-19T00:00:00,1.2224174694291239,agrigento
2021-03-20T00:00:00,1.1923188187802474,agrigento
2021-03-21T00:00:00,1.180973488597836,agrigento
2021-03-22T00:00:00,1.1911086675556684,agrigento
2021-03-23T00:00:00,1.2117220593739721,agrigento
2021-03-24T00:00:00,1.2505159896500773,agrigento
2021-03-25T00:00:00,1.2895500365502903,agrigento
2021-03-26T00:00:00,1.323012949654972,agrigento
2021-03-27T00:00:00,1.3422041380618002,agrigento
2021-03-28T00:00:00,1.350705052863668,agrigento
2021-03-29T00:00:00,1.3463818985722618,agrigento
2021-03-30T00:00:00,1.3356276328465433,agrigento
2021-03-31T00:00:00,1.3081334129454192,agrigento
2021-04-01T00:00:00,1.2775964848289503,agrigento
2021-04-02T00:00:00,1.2465339008593304,agrigento
2021-04-03T00:00:00,1.2063816811552908,agrigento
2021-04-04T00:00:00,1.1543713219015108,agrigento
2021-04-05T00:00:00,1.1073381496391874,agrigento
2021-04-06T00:00:00,1.0694844714087173,agrigento
2021-04-07T00:00:00,1.049429640842164,agrigento
2021-04-08T00:00:00,1.0376438936241152,agrigento
2021-04-09T00:00:00,1.0296689701208994,agrigento
2021-04-10T00:00:00,1.027203408025547,agrigento
2021-04-11T00:00:00,1.0268281766679965,agrigento
2021-04-12T00:00:00,1.0281423989251073,agrigento
2021-04-13T00:00:00,1.0340037262738442,agrigento
2021-04-14T00:00:00,1.048961019650806,agrigento
2021-04-15T00:00:00,1.0557383598431105,agrigento
2021-04-16T00:00:00,1.060240816263709,agrigento
2021-04-17T00:00:00,1.0641914141972266,agrigento
2021-04-18T00:00:00,1.0676148956085805,agrigento
2021-04-19T00:00:00,1.0519406629073988,agrigento
2021-04-20T00:00:00,1.0184537010565053,agrigento
2021-04-21T00:00:00,0.9766245973740229,agrigento
2021-04-22T00:00:00,0.9333538384601346,agrigento
2021-04-23T00:00:00,0.8937086289397058,agrigento
2021-04-24T00:00:00,0.8625480658116269,agrigento
2021-04-25T00:00:00,0.8382821089883842,agrigento
2021-04-26T00:00:00,0.8156062760755663,agrigento
2021-04-27T00:00:00,0.796751496861642,agrigento
2021-04-28T00:00:00,0.7852843652569004,agrigento
2021-04-29T00:00:00,0.7811486965362349,agrigento
2021-04-30T00:00:00,0.7791686340989211,agrigento
2021-05-01T00:00:00,0.783203633076461,agrigento
2021-05-02T00:00:00,0.7913117544964081,agrigento
2021-05-03T00:00:00,0.8114597553223879,agrigento
2021-05-04T00:00:00,0.839335092785601,agrigento
2021-05-05T00:00:00,0.85377240868892,agrigento
2021-05-06T00:00:00,0.8637509068665528,agrigento
2021-05-07T00:00:00,0.8738179388649918,agrigento
2021-05-08T00:00:00,0.8876390984215101,agrigento
2021-05-09T00:00:00,0.9049607788067321,agrigento
2021-05-10T00:00:00,0.9248898572473886,agrigento
2021-05-11T00:00:00,0.9440779752091623,agrigento
2021-05-12T00:00:00,0.9407189443782674,agrigento
2021-05-13T00:00:00,0.9385130328645077,agrigento
2021-05-14T00:00:00,0.931710885576343,agrigento
2021-05-15T00:00:00,0.9219727346350192,agrigento
2021-05-16T00:00:00,0.8978311182700146,agrigento
2021-05-17T00:00:00,0.8820917087910058,agrigento
2021-05-18T00:00:00,0.8732758647056843,agrigento
2021-05-19T00:00:00,0.8705368800200408,agrigento
2021-05-20T00:00:00,0.8649656602954429,agrigento
2021-05-21T00:00:00,0.8646536370153686,agrigento
2021-05-22T00:00:00,0.8602592792194862,agrigento
2021-05-23T00:00:00,0.8560107429721192,agrigento
2021-05-24T00:00:00,0.8569288173523096,agrigento
2021-05-25T00:00:00,0.8490284051481135,agrigento
2021-05-26T00:00:00,0.8447399810212531,agrigento
2021-05-27T00:00:00,0.84548279667887,agrigento
2021-05-28T00:00:00,0.8507554534728875,agrigento
2021-05-29T00:00:00,0.8524434329777177,agrigento
2021-05-30T00:00:00,0.8544569701792794,agrigento
2021-05-31T00:00:00,0.8434195540591576,agrigento
2021-06-01T00:00:00,0.8363858493702967,agrigento
2021-06-02T00:00:00,0.8262991161359113,agrigento
2021-06-03T00:00:00,0.8245548680299221,agrigento
2021-06-04T00:00:00,0.8286495326843234,agrigento
2021-06-05T00:00:00,0.8293740098211445,agrigento
2021-06-06T00:00:00,0.8252914534012756,agrigento
2021-06-07T00:00:00,0.8205470331105381,agrigento
2021-06-08T00:00:00,0.8109031762358785,agrigento
2021-06-09T00:00:00,0.8009084955881973,agrigento
2021-06-10T00:00:00,0.8089143089068458,agrigento
2021-06-11T00:00:00,0.8208542376314858,agrigento
2021-06-12T00:00:00,0.8344351731881176,agrigento
2021-06-13T00:00:00,0.8589824221545981,agrigento
2021-06-14T00:00:00,0.8773113647756111,agrigento
2021-06-15T00:00:00,0.8841381916447016,agrigento
2021-06-16T00:00:00,0.8854118756602034,agrigento
2021-06-17T00:00:00,0.8836456025899798,agrigento
2021-06-18T00:00:00,0.8710816923976974,agrigento
2021-06-19T00:00:00,0.8617350106061773,agrigento
2021-06-20T00:00:00,0.8514672629123322,agrigento
2021-06-21T00:00:00,0.8210471168731034,agrigento
2021-06-22T00:00:00,0.79486331962967,agrigento
2021-06-23T00:00:00,0.7617702773454232,agrigento
2021-06-24T00:00:00,0.7133806875326076,agrigento
2020-01-28T00:00:00,,alessandria
2020-01-29T00:00:00,,alessandria
2020-01-30T00:00:00,,alessandria
2020-01-31T00:00:00,,alessandria
2020-02-01T00:00:00,,alessandria
2020-02-02T00:00:00,,alessandria
2020-02-03T00:00:00,,alessandria
2020-02-04T00:00:00,,alessandria
2020-02-05T00:00:00,,alessandria
2020-02-06T00:00:00,,alessandria
2020-02-07T00:00:00,,alessandria
2020-02-08T00:00:00,,alessandria
2020-02-09T00:00:00,,alessandria
2020-02-10T00:00:00,,alessandria
2020-02-11T00:00:00,,alessandria
2020-02-12T00:00:00,,alessandria
2020-02-13T00:00:00,,alessandria
2020-02-14T00:00:00,,alessandria
2020-02-15T00:00:00,,alessandria
2020-02-16T00:00:00,,alessandria
2020-02-17T00:00:00,,alessandria
2020-02-18T00:00:00,,alessandria
2020-02-19T00:00:00,,alessandria
2020-02-20T00:00:00,,alessandria
2020-02-21T00:00:00,,alessandria
2020-02-22T00:00:00,,alessandria
2020-02-23T00:00:00,2.097664270975075,alessandria
2020-02-24T00:00:00,2.6213193838079927,alessandria
2020-02-25T00:00:00,3.0616019600847655,alessandria
2020-02-26T00:00:00,3.456150857728157,alessandria
2020-02-27T00:00:00,3.888853499320534,alessandria
2020-02-28T00:00:00,4.115582526627558,alessandria
2020-02-29T00:00:00,4.0655817008559225,alessandria
2020-03-01T00:00:00,4.0416146020391,alessandria
2020-03-02T00:00:00,3.8776096528522954,alessandria
2020-03-03T00:00:00,3.5564980886069844,alessandria
2020-03-04T00:00:00,3.2471745604083244,alessandria
2020-03-05T00:00:00,3.08413464404575,alessandria
2020-03-06T00:00:00,2.840091116641855,alessandria
2020-03-07T00:00:00,2.5689419360927577,alessandria
2020-03-08T00:00:00,2.401130205218689,alessandria
2020-03-09T00:00:00,2.319853716719041,alessandria
2020-03-10T00:00:00,2.2412718285671707,alessandria
2020-03-11T00:00:00,2.1635459649476236,alessandria
2020-03-12T00:00:00,2.098272696249943,alessandria
2020-03-13T00:00:00,2.0169901516174806,alessandria
2020-03-14T00:00:00,1.9026389043807044,alessandria
2020-03-15T00:00:00,1.820466233043926,alessandria
2020-03-16T00:00:00,1.7471066879547734,alessandria
2020-03-17T00:00:00,1.6723456719900884,alessandria
2020-03-18T00:00:00,1.6019900337313782,alessandria
2020-03-19T00:00:00,1.522861386137218,alessandria
2020-03-20T00:00:00,1.456030980073468,alessandria
2020-03-21T00:00:00,1.3871231565602948,alessandria
2020-03-22T00:00:00,1.3157187130876336,alessandria
2020-03-23T00:00:00,1.2483655661816218,alessandria
2020-03-24T00:00:00,1.1870345712928085,alessandria
2020-03-25T00:00:00,1.1279505593280177,alessandria
2020-03-26T00:00:00,1.0724185061099032,alessandria
2020-03-27T00:00:00,1.027787002900576,alessandria
2020-03-28T00:00:00,0.9894167205452143,alessandria
