Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,559,1491,42,189,0,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Basilicata,99,458,10,88,13,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Calabria,294,928,21,152,25,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Campania,1621,4608,120,620,36,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Emilia-Romagna,2764,5594,207,757,0,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Friuli Venezia Giulia,601,1277,59,175,0,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Lazio,2780,6421,310,943,194,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Liguria,716,1659,70,217,12,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Lombardia,4656,12759,602,1268,262,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Marche,427,1208,64,193,65,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Molise,57,221,9,34,0,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
P.A. Bolzano,175,494,23,77,2,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
P.A. Trento,378,604,50,90,15,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Piemonte,3516,5824,243,628,99,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Puglia,1457,3475,174,454,84,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Sardegna,547,1653,53,180,27,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Sicilia,1091,4212,182,808,196,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Toscana,1009,5033,191,577,3,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Umbria,265,758,43,130,2,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Valle d'Aosta,70,176,7,33,4,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Veneto,2687,6000,339,1000,0,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Italia,25769,64853,2819,8613,1039,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
