Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,147,1382,0,181,0,Dati della Protezione Civile del 06 Ottobre 2022 ore 23:45
Basilicata,24,338,0,79,14,Dati della Protezione Civile del 06 Ottobre 2022 ore 23:45
Calabria,125,952,5,179,0,Dati della Protezione Civile del 06 Ottobre 2022 ore 23:45
Campania,258,3878,11,575,0,Dati della Protezione Civile del 06 Ottobre 2022 ore 23:45
Emilia-Romagna,799,9001,18,889,0,Dati della Protezione Civile del 06 Ottobre 2022 ore 23:45
Friuli Venezia Giulia,216,1277,8,175,0,Dati della Protezione Civile del 06 Ottobre 2022 ore 23:45
Lazio,473,6421,30,943,243,Dati della Protezione Civile del 06 Ottobre 2022 ore 23:45
Liguria,135,1569,5,218,12,Dati della Protezione Civile del 06 Ottobre 2022 ore 23:45
Lombardia,817,10457,13,1810,0,Dati della Protezione Civile del 06 Ottobre 2022 ore 23:45
Marche,79,983,1,230,48,Dati della Protezione Civile del 06 Ottobre 2022 ore 23:45
Molise,10,176,0,39,26,Dati della Protezione Civile del 06 Ottobre 2022 ore 23:45
P.A. Bolzano,123,500,3,100,20,Dati della Protezione Civile del 06 Ottobre 2022 ore 23:45
P.A. Trento,74,517,5,90,0,Dati della Protezione Civile del 06 Ottobre 2022 ore 23:45
Piemonte,570,6794,17,628,99,Dati della Protezione Civile del 06 Ottobre 2022 ore 23:45
Puglia,125,2735,7,405,0,Dati della Protezione Civile del 06 Ottobre 2022 ore 23:45
Sardegna,62,1602,3,204,16,Dati della Protezione Civile del 06 Ottobre 2022 ore 23:45
Sicilia,195,3284,13,797,0,Dati della Protezione Civile del 06 Ottobre 2022 ore 23:45
Toscana,310,5033,14,570,13,Dati della Protezione Civile del 06 Ottobre 2022 ore 23:45
Umbria,143,662,7,86,41,Dati della Protezione Civile del 06 Ottobre 2022 ore 23:45
Valle d'Aosta,11,67,0,13,21,Dati della Protezione Civile del 06 Ottobre 2022 ore 23:45
Veneto,492,6000,20,1000,0,Dati della Protezione Civile del 06 Ottobre 2022 ore 23:45
Italia,5188,63628,180,9211,553,Dati della Protezione Civile del 06 Ottobre 2022 ore 23:45
