Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,427,1476,47,189,0,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Basilicata,70,414,1,88,13,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Calabria,253,913,23,152,25,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Campania,1475,4459,100,620,36,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Emilia-Romagna,2122,6126,194,757,0,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Friuli Venezia Giulia,561,1277,63,175,0,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Lazio,2350,6421,279,943,193,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Liguria,641,1736,64,217,12,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Lombardia,3554,10568,359,1200,330,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Marche,535,1174,68,233,40,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Molise,65,221,6,39,0,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
P.A. Bolzano,241,560,32,100,0,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
P.A. Trento,158,594,33,90,15,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Piemonte,2092,5824,147,628,99,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Puglia,1429,3432,155,460,80,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Sardegna,416,1602,29,201,35,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Sicilia,1317,4154,193,825,196,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Toscana,663,5033,109,552,11,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Umbria,367,785,64,130,2,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Valle d'Aosta,29,227,3,20,12,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Veneto,1306,6000,176,1000,0,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Italia,20071,62996,2145,8619,1099,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
