Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,125,1324,16,181,14,Dati della Protezione Civile del 22 Dicembre 2021 ore 17:57
Basilicata,42,358,0,79,13,Dati della Protezione Civile del 22 Dicembre 2021 ore 17:57
Calabria,231,997,29,186,4,Dati della Protezione Civile del 22 Dicembre 2021 ore 17:57
Campania,463,3594,32,535,154,Dati della Protezione Civile del 22 Dicembre 2021 ore 17:57
Emilia-Romagna,1109,9001,107,889,0,Dati della Protezione Civile del 22 Dicembre 2021 ore 17:57
Friuli Venezia Giulia,293,1277,26,175,0,Dati della Protezione Civile del 22 Dicembre 2021 ore 17:57
Lazio,908,6421,123,943,243,Dati della Protezione Civile del 22 Dicembre 2021 ore 17:57
Liguria,425,1751,28,219,12,Dati della Protezione Civile del 22 Dicembre 2021 ore 17:57
Lombardia,1352,10237,164,1530,0,Dati della Protezione Civile del 22 Dicembre 2021 ore 17:57
Marche,176,970,40,250,53,Dati della Protezione Civile del 22 Dicembre 2021 ore 17:57
Molise,10,176,2,39,26,Dati della Protezione Civile del 22 Dicembre 2021 ore 17:57
P.A. Bolzano,86,500,21,100,20,Dati della Protezione Civile del 22 Dicembre 2021 ore 17:57
P.A. Trento,97,517,23,90,0,Dati della Protezione Civile del 22 Dicembre 2021 ore 17:57
Piemonte,854,5824,64,628,99,Dati della Protezione Civile del 22 Dicembre 2021 ore 17:57
Puglia,171,2722,25,482,0,Dati della Protezione Civile del 22 Dicembre 2021 ore 17:57
Sardegna,121,1602,11,204,16,Dati della Protezione Civile del 22 Dicembre 2021 ore 17:57
Sicilia,561,3658,73,865,0,Dati della Protezione Civile del 22 Dicembre 2021 ore 17:57
Toscana,373,5033,64,570,29,Dati della Protezione Civile del 22 Dicembre 2021 ore 17:57
Umbria,59,662,8,86,41,Dati della Protezione Civile del 22 Dicembre 2021 ore 17:57
Valle d'Aosta,23,99,1,33,0,Dati della Protezione Civile del 22 Dicembre 2021 ore 17:57
Veneto,1065,6000,153,1000,0,Dati della Protezione Civile del 22 Dicembre 2021 ore 17:57
Italia,8544,62723,1010,9084,724,Dati della Protezione Civile del 22 Dicembre 2021 ore 17:57
