Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,643,1486,84,210,0,Dati della Protezione Civile del 07 Marzo 2021 ore 19:07
Basilicata,101,418,12,88,13,Dati della Protezione Civile del 07 Marzo 2021 ore 19:07
Calabria,217,929,30,152,25,Dati della Protezione Civile del 07 Marzo 2021 ore 19:07
Campania,1396,4185,145,620,36,Dati della Protezione Civile del 07 Marzo 2021 ore 19:07
Emilia-Romagna,2813,6277,283,760,0,Dati della Protezione Civile del 07 Marzo 2021 ore 19:07
Friuli Venezia Giulia,447,1277,57,175,0,Dati della Protezione Civile del 07 Marzo 2021 ore 19:07
Lazio,1951,6421,240,943,193,Dati della Protezione Civile del 07 Marzo 2021 ore 19:07
Liguria,507,1799,61,216,18,Dati della Protezione Civile del 07 Marzo 2021 ore 19:07
Lombardia,5058,11468,573,1416,114,Dati della Protezione Civile del 07 Marzo 2021 ore 19:07
Marche,616,1176,98,233,40,Dati della Protezione Civile del 07 Marzo 2021 ore 19:07
Molise,94,221,19,39,0,Dati della Protezione Civile del 07 Marzo 2021 ore 19:07
P.A. Bolzano,191,542,38,100,0,Dati della Protezione Civile del 07 Marzo 2021 ore 19:07
P.A. Trento,188,584,48,90,15,Dati della Protezione Civile del 07 Marzo 2021 ore 19:07
Piemonte,2316,5824,202,628,99,Dati della Protezione Civile del 07 Marzo 2021 ore 19:07
Puglia,1303,3623,155,569,80,Dati della Protezione Civile del 07 Marzo 2021 ore 19:07
Sardegna,188,1602,24,208,35,Dati della Protezione Civile del 07 Marzo 2021 ore 19:07
Sicilia,657,3907,123,834,196,Dati della Protezione Civile del 07 Marzo 2021 ore 19:07
Toscana,1109,5033,199,585,19,Dati della Protezione Civile del 07 Marzo 2021 ore 19:07
Umbria,423,852,80,139,2,Dati della Protezione Civile del 07 Marzo 2021 ore 19:07
Valle d'Aosta,9,227,2,20,12,Dati della Protezione Civile del 07 Marzo 2021 ore 19:07
Veneto,917,6000,132,1000,0,Dati della Protezione Civile del 07 Marzo 2021 ore 19:07
Italia,21144,63851,2605,9025,897,Dati della Protezione Civile del 07 Marzo 2021 ore 19:07
