Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,492,1382,23,181,14,Dati della Protezione Civile del 15 Febbraio 2022 ore 18:12
Basilicata,95,365,4,79,13,Dati della Protezione Civile del 15 Febbraio 2022 ore 18:12
Calabria,351,1118,26,202,0,Dati della Protezione Civile del 15 Febbraio 2022 ore 18:12
Campania,1155,4477,65,812,0,Dati della Protezione Civile del 15 Febbraio 2022 ore 18:12
Emilia-Romagna,1974,9001,110,889,0,Dati della Protezione Civile del 15 Febbraio 2022 ore 18:12
Friuli Venezia Giulia,389,1277,30,175,0,Dati della Protezione Civile del 15 Febbraio 2022 ore 18:12
Lazio,1878,6421,175,943,243,Dati della Protezione Civile del 15 Febbraio 2022 ore 18:12
Liguria,561,1824,28,221,12,Dati della Protezione Civile del 15 Febbraio 2022 ore 18:12
Lombardia,1872,10457,166,1810,0,Dati della Protezione Civile del 15 Febbraio 2022 ore 18:12
Marche,314,1027,36,256,49,Dati della Protezione Civile del 15 Febbraio 2022 ore 18:12
Molise,40,176,5,39,26,Dati della Protezione Civile del 15 Febbraio 2022 ore 18:12
P.A. Bolzano,100,500,7,100,20,Dati della Protezione Civile del 15 Febbraio 2022 ore 18:12
P.A. Trento,114,517,13,90,0,Dati della Protezione Civile del 15 Febbraio 2022 ore 18:12
Piemonte,1566,6794,74,628,99,Dati della Protezione Civile del 15 Febbraio 2022 ore 18:12
Puglia,737,2911,67,503,0,Dati della Protezione Civile del 15 Febbraio 2022 ore 18:12
Sardegna,400,1602,31,204,16,Dati della Protezione Civile del 15 Febbraio 2022 ore 18:12
Sicilia,1320,3814,111,858,0,Dati della Protezione Civile del 15 Febbraio 2022 ore 18:12
Toscana,1078,5033,72,570,8,Dati della Protezione Civile del 15 Febbraio 2022 ore 18:12
Umbria,204,662,7,86,41,Dati della Protezione Civile del 15 Febbraio 2022 ore 18:12
Valle d'Aosta,38,163,4,34,0,Dati della Protezione Civile del 15 Febbraio 2022 ore 18:12
Veneto,924,6000,65,1000,0,Dati della Protezione Civile del 15 Febbraio 2022 ore 18:12
Italia,15602,65521,1119,9680,541,Dati della Protezione Civile del 15 Febbraio 2022 ore 18:12
