Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,25,1324,1,185,23,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Basilicata,12,414,0,88,13,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Calabria,48,798,2,151,25,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Campania,192,3828,12,575,81,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Emilia-Romagna,144,6538,14,760,0,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Friuli Venezia Giulia,5,1277,1,175,0,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Lazio,121,6421,25,943,193,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Liguria,8,1702,5,212,12,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Lombardia,123,6369,32,1416,114,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Marche,10,951,2,209,57,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Molise,1,176,0,32,0,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
P.A. Bolzano,5,391,1,100,0,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
P.A. Trento,0,517,0,60,15,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Piemonte,50,5824,4,628,99,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Puglia,72,2799,8,462,0,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Sardegna,48,1602,1,216,33,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Sicilia,137,2998,20,655,196,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Toscana,57,5033,14,452,37,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Umbria,8,671,1,97,30,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Valle d'Aosta,0,33,0,15,6,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Veneto,42,6000,8,1000,0,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Italia,1108,55666,151,8431,934,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
