Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,78,1324,6,177,23,Dati della Protezione Civile del 19 Settembre 2021 ore 20:14
Basilicata,50,364,3,88,13,Dati della Protezione Civile del 19 Settembre 2021 ore 20:14
Calabria,167,964,16,172,3,Dati della Protezione Civile del 19 Settembre 2021 ore 20:14
Campania,309,3511,22,555,189,Dati della Protezione Civile del 19 Settembre 2021 ore 20:14
Emilia-Romagna,409,7920,45,889,0,Dati della Protezione Civile del 19 Settembre 2021 ore 20:14
Friuli Venezia Giulia,45,1277,11,175,0,Dati della Protezione Civile del 19 Settembre 2021 ore 20:14
Lazio,426,6421,58,943,0,Dati della Protezione Civile del 19 Settembre 2021 ore 20:14
Liguria,83,1682,6,217,12,Dati della Protezione Civile del 19 Settembre 2021 ore 20:14
Lombardia,428,6369,59,1530,0,Dati della Protezione Civile del 19 Settembre 2021 ore 20:14
Marche,57,971,22,212,58,Dati della Protezione Civile del 19 Settembre 2021 ore 20:14
Molise,5,176,2,36,26,Dati della Protezione Civile del 19 Settembre 2021 ore 20:14
P.A. Bolzano,21,500,9,100,20,Dati della Protezione Civile del 19 Settembre 2021 ore 20:14
P.A. Trento,15,517,1,90,0,Dati della Protezione Civile del 19 Settembre 2021 ore 20:14
Piemonte,201,5824,23,628,99,Dati della Protezione Civile del 19 Settembre 2021 ore 20:14
Puglia,187,2741,19,482,0,Dati della Protezione Civile del 19 Settembre 2021 ore 20:14
Sardegna,190,1602,19,204,16,Dati della Protezione Civile del 19 Settembre 2021 ore 20:14
Sicilia,657,3725,101,885,0,Dati della Protezione Civile del 19 Settembre 2021 ore 20:14
Toscana,336,5033,49,570,35,Dati della Protezione Civile del 19 Settembre 2021 ore 20:14
Umbria,46,684,6,91,36,Dati della Protezione Civile del 19 Settembre 2021 ore 20:14
Valle d'Aosta,2,83,1,33,0,Dati della Protezione Civile del 19 Settembre 2021 ore 20:14
Veneto,217,6000,52,1000,0,Dati della Protezione Civile del 19 Settembre 2021 ore 20:14
Italia,3929,57688,530,9077,530,Dati della Protezione Civile del 19 Settembre 2021 ore 20:14
