Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,669,1486,87,213,0,Dati della Protezione Civile del 10 Marzo 2021 ore 18:36
Basilicata,105,422,16,88,13,Dati della Protezione Civile del 10 Marzo 2021 ore 18:36
Calabria,236,929,33,152,25,Dati della Protezione Civile del 10 Marzo 2021 ore 18:36
Campania,1471,4193,143,620,36,Dati della Protezione Civile del 10 Marzo 2021 ore 18:36
Emilia-Romagna,3094,6426,333,760,0,Dati della Protezione Civile del 10 Marzo 2021 ore 18:36
Friuli Venezia Giulia,489,1277,64,175,0,Dati della Protezione Civile del 10 Marzo 2021 ore 18:36
Lazio,2076,6421,267,943,193,Dati della Protezione Civile del 10 Marzo 2021 ore 18:36
Liguria,526,1797,67,222,12,Dati della Protezione Civile del 10 Marzo 2021 ore 18:36
Lombardia,5584,12010,617,1416,114,Dati della Protezione Civile del 10 Marzo 2021 ore 18:36
Marche,653,1176,107,233,40,Dati della Protezione Civile del 10 Marzo 2021 ore 18:36
Molise,99,221,24,39,0,Dati della Protezione Civile del 10 Marzo 2021 ore 18:36
P.A. Bolzano,178,540,40,100,0,Dati della Protezione Civile del 10 Marzo 2021 ore 18:36
P.A. Trento,201,584,49,90,15,Dati della Protezione Civile del 10 Marzo 2021 ore 18:36
Piemonte,2532,5824,244,628,99,Dati della Protezione Civile del 10 Marzo 2021 ore 18:36
Puglia,1397,3623,165,569,80,Dati della Protezione Civile del 10 Marzo 2021 ore 18:36
Sardegna,171,1602,25,208,35,Dati della Protezione Civile del 10 Marzo 2021 ore 18:36
Sicilia,667,3901,108,834,196,Dati della Protezione Civile del 10 Marzo 2021 ore 18:36
Toscana,1248,5033,208,597,17,Dati della Protezione Civile del 10 Marzo 2021 ore 18:36
Umbria,413,852,80,139,2,Dati della Protezione Civile del 10 Marzo 2021 ore 18:36
Valle d'Aosta,12,227,2,20,12,Dati della Protezione Civile del 10 Marzo 2021 ore 18:36
Veneto,1061,6000,148,1000,0,Dati della Protezione Civile del 10 Marzo 2021 ore 18:36
Italia,22882,64544,2827,9046,889,Dati della Protezione Civile del 10 Marzo 2021 ore 18:36
