Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,23,1369,1,185,23,Dati della Protezione Civile del 05 Luglio 2021 ore 18:25
Basilicata,17,414,0,88,13,Dati della Protezione Civile del 05 Luglio 2021 ore 18:25
Calabria,55,906,6,146,25,Dati della Protezione Civile del 05 Luglio 2021 ore 18:25
Campania,221,3837,17,581,75,Dati della Protezione Civile del 05 Luglio 2021 ore 18:25
Emilia-Romagna,163,6538,22,760,0,Dati della Protezione Civile del 05 Luglio 2021 ore 18:25
Friuli Venezia Giulia,6,1277,0,175,0,Dati della Protezione Civile del 05 Luglio 2021 ore 18:25
Lazio,155,6421,36,943,172,Dati della Protezione Civile del 05 Luglio 2021 ore 18:25
Liguria,15,1699,7,212,12,Dati della Protezione Civile del 05 Luglio 2021 ore 18:25
Lombardia,164,6577,44,1416,114,Dati della Protezione Civile del 05 Luglio 2021 ore 18:25
Marche,9,951,1,209,57,Dati della Protezione Civile del 05 Luglio 2021 ore 18:25
Molise,3,221,0,36,0,Dati della Protezione Civile del 05 Luglio 2021 ore 18:25
P.A. Bolzano,6,391,2,100,0,Dati della Protezione Civile del 05 Luglio 2021 ore 18:25
P.A. Trento,1,517,0,60,15,Dati della Protezione Civile del 05 Luglio 2021 ore 18:25
Piemonte,83,5824,8,628,99,Dati della Protezione Civile del 05 Luglio 2021 ore 18:25
Puglia,107,2920,10,483,0,Dati della Protezione Civile del 05 Luglio 2021 ore 18:25
Sardegna,33,1602,1,216,33,Dati della Protezione Civile del 05 Luglio 2021 ore 18:25
Sicilia,140,3067,17,658,196,Dati della Protezione Civile del 05 Luglio 2021 ore 18:25
Toscana,85,5033,15,448,30,Dati della Protezione Civile del 05 Luglio 2021 ore 18:25
Umbria,12,671,0,97,30,Dati della Protezione Civile del 05 Luglio 2021 ore 18:25
Valle d'Aosta,1,81,0,30,6,Dati della Protezione Civile del 05 Luglio 2021 ore 18:25
Veneto,38,6000,4,1000,0,Dati della Protezione Civile del 05 Luglio 2021 ore 18:25
Italia,1337,56316,191,8471,900,Dati della Protezione Civile del 05 Luglio 2021 ore 18:25
