Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,432,1426,44,187,0,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Basilicata,163,436,13,88,13,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Calabria,471,968,46,156,25,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Campania,1511,4304,137,620,36,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Emilia-Romagna,1842,6538,265,760,0,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Friuli Venezia Giulia,282,1277,37,175,0,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Lazio,2415,6421,330,943,193,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Liguria,524,1805,72,226,12,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Lombardia,3886,11761,610,1416,114,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Marche,477,1286,68,198,39,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Molise,40,221,14,39,0,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
P.A. Bolzano,58,460,7,100,0,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
P.A. Trento,85,557,27,90,15,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Piemonte,2403,5824,260,628,99,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Puglia,1738,3768,235,586,0,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Sardegna,366,1602,48,216,33,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Sicilia,1244,3858,171,835,196,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Toscana,1453,5033,252,626,16,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Umbria,179,807,29,117,2,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Valle d'Aosta,43,227,12,30,6,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Veneto,1050,6000,185,1000,0,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Italia,20662,64579,2862,9036,799,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
